season,lg,team,abbreviation,playoffs,g,mp,opp_fg,opp_fga,opp_fg_percent,opp_x3p,opp_x3pa,opp_x3p_percent,opp_x2p,opp_x2pa,opp_x2p_percent,opp_ft,opp_fta,opp_ft_percent,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
1980,NBA,Houston Rockets,HOU,TRUE,82,19930,3658,7382,0.496,58,215,0.27,3600,7167,0.502,1696,2153,0.788,1290,2317,3607,2223,778,428,1597,2049,9070
1980,NBA,Indiana Pacers,IND,FALSE,82,19855,3693,7545,0.489,56,228,0.246,3637,7317,0.497,1734,2295,0.756,1394,2552,3946,2323,738,470,1758,2028,9176
1980,NBA,Kansas City Kings,KCK,TRUE,82,19805,3328,6992,0.476,41,172,0.238,3287,6820,0.482,1906,2497,0.763,1140,2644,3784,1778,695,425,1762,2072,8603
1980,NBA,Los Angeles Lakers,LAL,TRUE,82,19880,3723,7921,0.47,78,274,0.285,3645,7647,0.477,1430,1884,0.759,1312,2242,3554,2324,797,382,1420,1860,8954
1980,NBA,Milwaukee Bucks,MIL,TRUE,82,19805,3456,7487,0.462,76,305,0.249,3380,7182,0.471,1714,2275,0.753,1360,2293,3653,2154,717,358,1638,1912,8702
1980,NBA,New Jersey Nets,NJN,FALSE,82,19805,3480,7427,0.469,58,208,0.279,3422,7219,0.474,1957,2572,0.761,1285,2596,3881,2189,849,514,1692,2042,8975
1980,NBA,New York Knicks,NYK,FALSE,82,19780,3707,7492,0.495,55,198,0.278,3652,7294,0.501,1969,2556,0.77,1293,2432,3725,2143,813,390,1694,2042,9438
1980,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,3444,7561,0.455,75,277,0.271,3369,7284,0.463,1640,2145,0.765,1318,2352,3670,2089,876,388,1561,2100,8603
1980,NBA,Phoenix Suns,PHO,TRUE,82,19755,3563,7480,0.476,100,297,0.337,3463,7183,0.482,1593,2119,0.752,1216,2447,3663,2026,882,389,1663,2051,8819
1980,NBA,Portland Trail Blazers,POR,TRUE,82,19780,3349,7008,0.478,55,186,0.296,3294,6822,0.483,1716,2281,0.752,1138,2358,3496,2008,756,395,1450,1880,8469
1980,NBA,San Antonio Spurs,SAS,TRUE,82,19755,4000,7997,0.5,88,288,0.306,3912,7709,0.507,1731,2283,0.758,1248,2472,3720,2537,828,457,1513,2192,9819
1980,NBA,San Diego Clippers,SDC,FALSE,82,19755,3752,7508,0.5,43,187,0.23,3709,7321,0.507,1613,2086,0.773,1222,2487,3709,2012,764,408,1391,1889,9160
1980,NBA,Seattle SuperSonics,SEA,TRUE,82,19830,3408,7424,0.459,59,240,0.246,3349,7184,0.466,1640,2147,0.764,1203,2409,3612,2016,728,393,1519,1997,8515
1980,NBA,Utah Jazz,UTA,FALSE,82,19805,3559,7182,0.496,67,211,0.318,3492,6971,0.501,1702,2205,0.772,1159,2288,3447,1997,710,398,1274,1782,8887
1980,NBA,Washington Bullets,WSB,TRUE,82,19880,3615,7771,0.465,56,214,0.262,3559,7557,0.471,1696,2184,0.777,1197,2672,3869,2120,734,519,1222,1901,8982
1980,NBA,League Average,NA,FALSE,82,19830,3579,7433,0.481,64,227,0.28,3515,7205,0.488,1744,2282,0.764,1235,2450,3685,2117,772,435,1553,1998,8965
1979,NBA,Atlanta Hawks,ATL,TRUE,82,19855,3367,6886,0.489,NA,NA,NA,3367,6886,0.489,2045,2727,0.75,1176,2440,3616,1928,646,559,1799,2135,8779
1979,NBA,Boston Celtics,BOS,FALSE,82,19680,3855,7593,0.508,NA,NA,NA,3855,7593,0.508,1578,2079,0.759,1122,2453,3575,2170,717,438,1603,2025,9288
1979,NBA,Chicago Bulls,CHI,FALSE,82,19780,3682,7408,0.497,NA,NA,NA,3682,7408,0.497,1549,2029,0.763,1095,2377,3472,2146,844,503,1468,2093,8913
1979,NBA,Cleveland Cavaliers,CLE,FALSE,82,19680,3600,7150,0.503,NA,NA,NA,3600,7150,0.503,1837,2423,0.758,1123,2587,3710,2062,658,503,1557,2001,9037
1979,NBA,Denver Nuggets,DEN,TRUE,82,19705,3631,7616,0.477,NA,NA,NA,3631,7616,0.477,1713,2277,0.752,1218,2429,3647,2173,738,471,1529,2262,8975
1979,NBA,Detroit Pistons,DET,FALSE,82,19780,3755,7623,0.493,NA,NA,NA,3755,7623,0.493,1732,2295,0.755,1301,2628,3929,2197,666,504,1744,1914,9242
1979,NBA,Golden State Warriors,GSW,FALSE,82,19780,3493,7255,0.481,NA,NA,NA,3493,7255,0.481,1604,2155,0.744,1147,2533,3680,2094,637,362,1580,1854,8590
1979,NBA,Houston Rockets,HOU,TRUE,82,19780,3795,7625,0.498,NA,NA,NA,3795,7625,0.498,1627,2211,0.736,1186,2315,3501,2278,660,431,1400,2055,9217
1979,NBA,Indiana Pacers,IND,FALSE,82,19705,3586,7499,0.478,NA,NA,NA,3586,7499,0.478,1868,2416,0.773,1299,2605,3904,2178,677,437,1618,2091,9040
1979,NBA,Kansas City Kings,KCK,TRUE,82,19855,3434,7061,0.486,NA,NA,NA,3434,7061,0.486,2170,2897,0.749,1156,2547,3703,1776,678,435,1879,2223,9038
1979,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,3797,7848,0.484,NA,NA,NA,3797,7848,0.484,1415,1931,0.733,1288,2486,3774,2234,737,359,1542,1958,9009
1979,NBA,Milwaukee Bucks,MIL,FALSE,82,19880,3676,7505,0.49,NA,NA,NA,3676,7505,0.49,1819,2415,0.753,1229,2437,3666,2301,763,462,1748,1928,9171
1979,NBA,New Jersey Nets,NJN,TRUE,82,19755,3507,7306,0.48,NA,NA,NA,3507,7306,0.48,2160,2861,0.755,1234,2667,3901,2185,861,492,1919,2208,9174
1979,NBA,New Orleans Jazz,NOJ,FALSE,82,19705,3864,8039,0.481,NA,NA,NA,3864,8039,0.481,1666,2246,0.742,1486,2664,4150,2264,955,566,1600,2061,9394
1979,NBA,New York Knicks,NYK,FALSE,82,19780,3600,7457,0.483,NA,NA,NA,3600,7457,0.483,1907,2506,0.761,1225,2489,3714,2114,751,378,1558,1961,9107
1979,NBA,Philadelphia 76ers,PHI,TRUE,82,19805,3542,7626,0.464,NA,NA,NA,3542,7626,0.464,1747,2331,0.749,1252,2506,3758,2094,795,353,1627,2128,8831
1979,NBA,Phoenix Suns,PHO,TRUE,82,19780,3775,7626,0.495,NA,NA,NA,3775,7626,0.495,1606,2127,0.755,1238,2424,3662,2091,890,402,1841,2144,9156
1979,NBA,Portland Trail Blazers,POR,TRUE,82,19780,3448,7059,0.488,NA,NA,NA,3448,7059,0.488,1889,2501,0.755,1080,2350,3430,1963,797,422,1650,2206,8785
1979,NBA,San Antonio Spurs,SAS,TRUE,82,19830,3798,7970,0.477,NA,NA,NA,3798,7970,0.477,1759,2343,0.751,1297,2531,3828,2232,788,405,1700,2168,9355
1979,NBA,San Diego Clippers,SDC,FALSE,82,19730,3832,7801,0.491,NA,NA,NA,3832,7801,0.491,1760,2295,0.767,1294,2322,3616,1896,747,350,1517,2064,9424
1979,NBA,Seattle SuperSonics,SEA,TRUE,82,19755,3475,7509,0.463,NA,NA,NA,3475,7509,0.463,1567,2108,0.743,1156,2453,3609,1910,755,407,1493,2057,8517
1979,NBA,Washington Bullets,WSB,TRUE,82,19780,3804,8011,0.475,NA,NA,NA,3804,8011,0.475,1406,1897,0.741,1178,2541,3719,2180,726,434,1338,2144,9014
1979,NBA,League Average,NA,FALSE,82,19771,3651,7522,0.485,NA,NA,NA,3651,7522,0.485,1747,2321,0.752,1217,2490,3707,2112,749,440,1623,2076,9048
1978,NBA,Atlanta Hawks,ATL,TRUE,82,19830,3162,6671,0.474,NA,NA,NA,3162,6671,0.474,2193,2930,0.748,1160,2606,3766,1774,750,484,1980,2122,8517
1978,NBA,Boston Celtics,BOS,FALSE,82,19830,3539,7761,0.456,NA,NA,NA,3539,7761,0.456,1752,2278,0.769,1142,2575,3717,1981,763,374,1412,1871,8830
1978,NBA,Buffalo Braves,BUF,FALSE,82,19805,3623,7609,0.476,NA,NA,NA,3623,7609,0.476,1695,2250,0.753,1178,2587,3765,2137,722,375,1476,2003,8941
1978,NBA,Chicago Bulls,CHI,FALSE,82,19755,3565,7273,0.49,NA,NA,NA,3565,7273,0.49,1466,1980,0.74,1065,2367,3432,2076,777,451,1479,2199,8596
1978,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,3474,7620,0.456,NA,NA,NA,3474,7620,0.456,1574,2113,0.745,1214,2779,3993,1915,690,446,1475,1952,8522
1978,NBA,Denver Nuggets,DEN,TRUE,82,19830,3678,7799,0.472,NA,NA,NA,3678,7799,0.472,1740,2365,0.736,1267,2546,3813,2248,877,524,1620,2220,9096
1978,NBA,Detroit Pistons,DET,FALSE,82,19855,3688,7706,0.479,NA,NA,NA,3688,7706,0.479,1662,2177,0.763,1244,2494,3738,2105,902,395,1719,2088,9038
1978,NBA,Golden State Warriors,GSW,FALSE,82,19780,3425,7368,0.465,NA,NA,NA,3425,7368,0.465,1820,2408,0.756,1185,2794,3979,2037,728,408,1738,1975,8670
1978,NBA,Houston Rockets,HOU,FALSE,82,19730,3571,7404,0.482,NA,NA,NA,3571,7404,0.482,1699,2238,0.759,1195,2525,3720,1990,605,360,1410,1752,8841
1978,NBA,Indiana Pacers,IND,FALSE,82,19830,3634,7663,0.474,NA,NA,NA,3634,7663,0.474,1841,2455,0.75,1350,2793,4143,2259,727,466,1762,2135,9109
1978,NBA,Kansas City Kings,KCK,FALSE,82,19830,3564,7521,0.474,NA,NA,NA,3564,7521,0.474,2004,2635,0.761,1232,2684,3916,1928,796,408,1694,2088,9132
1978,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,3648,7880,0.463,NA,NA,NA,3648,7880,0.463,1529,2050,0.746,1365,2599,3964,2073,756,379,1570,1919,8825
1978,NBA,Milwaukee Bucks,MIL,TRUE,82,19980,3715,7728,0.481,NA,NA,NA,3715,7728,0.481,1832,2404,0.762,1234,2617,3851,2248,790,468,1783,2019,9262
1978,NBA,New Jersey Nets,NJN,FALSE,82,19905,3544,7620,0.465,NA,NA,NA,3544,7620,0.465,2135,2830,0.754,1312,2996,4308,2073,852,560,1864,1999,9223
1978,NBA,New Orleans Jazz,NOJ,FALSE,82,19780,3659,7938,0.461,NA,NA,NA,3659,7938,0.461,1661,2213,0.751,1273,2747,4020,2084,851,476,1511,2062,8979
1978,NBA,New York Knicks,NYK,TRUE,82,20005,3658,7742,0.472,NA,NA,NA,3658,7742,0.472,2029,2785,0.729,1254,2623,3877,2113,879,357,1677,1989,9345
1978,NBA,Philadelphia 76ers,PHI,TRUE,82,19830,3592,7788,0.461,NA,NA,NA,3592,7788,0.461,1803,2435,0.74,1363,2473,3836,2095,823,346,1709,2287,8987
1978,NBA,Phoenix Suns,PHO,TRUE,82,19780,3578,7622,0.469,NA,NA,NA,3578,7622,0.469,1749,2319,0.754,1202,2743,3945,1988,937,372,1969,2178,8905
1978,NBA,Portland Trail Blazers,POR,TRUE,82,19730,3289,7318,0.449,NA,NA,NA,3289,7318,0.449,1747,2282,0.766,1187,2523,3710,1818,748,390,1624,2093,8325
1978,NBA,San Antonio Spurs,SAS,TRUE,82,19780,3808,8063,0.472,NA,NA,NA,3808,8063,0.472,1494,1996,0.748,1345,2576,3921,2145,837,379,1662,2059,9110
1978,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,3384,7377,0.459,NA,NA,NA,3384,7377,0.459,1670,2203,0.758,1121,2600,3721,1956,735,410,1646,2067,8438
1978,NBA,Washington Bullets,WSB,TRUE,82,19830,3767,8065,0.467,NA,NA,NA,3767,8065,0.467,1437,1895,0.758,1166,2683,3849,2144,779,427,1437,2312,8971
1978,NBA,League Average,NA,FALSE,82,19825,3571,7615,0.469,NA,NA,NA,3571,7615,0.469,1751,2329,0.752,1230,2633,3863,2054,787,421,1646,2063,8894
1977,NBA,Atlanta Hawks,ATL,FALSE,82,19705,3409,7137,0.478,NA,NA,NA,3409,7137,0.478,1909,2527,0.755,1121,2533,3654,2020,803,442,1692,2174,8727
1977,NBA,Boston Celtics,BOS,TRUE,82,19830,3559,7904,0.45,NA,NA,NA,3559,7904,0.45,1616,2180,0.741,1110,2753,3863,1918,699,349,1369,1954,8734
1977,NBA,Buffalo Braves,BUF,FALSE,82,19730,3786,7917,0.478,NA,NA,NA,3786,7917,0.478,1404,1859,0.755,1268,2721,3989,2192,729,446,1607,2129,8976
1977,NBA,Chicago Bulls,CHI,TRUE,82,19805,3306,7095,0.466,NA,NA,NA,3306,7095,0.466,1425,1907,0.747,1055,2559,3614,1917,723,460,1598,2166,8037
1977,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,3265,7268,0.449,NA,NA,NA,3265,7268,0.449,1748,2325,0.752,1202,2711,3913,1736,660,389,1542,1908,8278
1977,NBA,Denver Nuggets,DEN,TRUE,82,19780,3585,7743,0.463,NA,NA,NA,3585,7743,0.463,1635,2231,0.733,1269,2481,3750,2082,941,470,1944,2285,8805
1977,NBA,Detroit Pistons,DET,TRUE,82,19730,3561,7539,0.472,NA,NA,NA,3561,7539,0.472,1933,2543,0.76,1317,2637,3954,1952,793,381,1828,1827,9055
1977,NBA,Golden State Warriors,GSW,TRUE,82,19780,3567,7584,0.47,NA,NA,NA,3567,7584,0.47,1699,2282,0.745,1256,2640,3896,2114,757,420,1778,1939,8833
1977,NBA,Houston Rockets,HOU,TRUE,82,19780,3424,7356,0.465,NA,NA,NA,3424,7356,0.465,1746,2252,0.775,1121,2232,3353,1883,547,350,1395,1978,8594
1977,NBA,Indiana Pacers,IND,FALSE,82,19755,3599,7629,0.472,NA,NA,NA,3599,7629,0.472,1705,2252,0.757,1378,2770,4148,2097,715,466,1792,2043,8903
1977,NBA,Kansas City Kings,KCK,FALSE,82,19830,3422,7244,0.472,NA,NA,NA,3422,7244,0.472,1912,2513,0.761,1097,2739,3836,1744,722,392,1755,2030,8756
1977,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,3515,7781,0.452,NA,NA,NA,3515,7781,0.452,1510,1990,0.759,1348,2625,3973,1900,763,362,1599,1816,8540
1977,NBA,Milwaukee Bucks,MIL,FALSE,82,19705,3712,7753,0.479,NA,NA,NA,3712,7753,0.479,1721,2330,0.739,1265,2613,3878,2193,736,410,1644,1940,9145
1977,NBA,New Orleans Jazz,NOJ,FALSE,82,19780,3486,7712,0.452,NA,NA,NA,3486,7712,0.452,1833,2448,0.749,1318,2781,4099,1748,835,361,1615,2125,8805
1977,NBA,New York Knicks,NYK,FALSE,82,19755,3577,7610,0.47,NA,NA,NA,3577,7610,0.47,1752,2327,0.753,1163,2716,3879,1847,793,412,1612,2008,8906
1977,NBA,New York Nets,NYN,FALSE,82,19730,3279,7074,0.464,NA,NA,NA,3279,7074,0.464,1863,2488,0.749,1149,2937,4086,1910,778,512,1735,1970,8421
1977,NBA,Philadelphia 76ers,PHI,TRUE,82,19780,3575,7920,0.451,NA,NA,NA,3575,7920,0.451,1561,2074,0.753,1416,2448,3864,2012,823,371,1769,2232,8711
1977,NBA,Phoenix Suns,PHO,FALSE,82,19730,3320,7192,0.462,NA,NA,NA,3320,7192,0.462,1903,2525,0.754,1180,2594,3774,1856,897,440,1835,2325,8543
1977,NBA,Portland Trail Blazers,POR,TRUE,82,19730,3408,7404,0.46,NA,NA,NA,3408,7404,0.46,1889,2514,0.751,1197,2510,3707,1817,840,478,1765,2242,8705
1977,NBA,San Antonio Spurs,SAS,TRUE,82,19755,3935,8075,0.487,NA,NA,NA,3935,8075,0.487,1512,2059,0.734,1329,2687,4016,2159,811,420,1822,2189,9382
1977,NBA,Seattle SuperSonics,SEA,FALSE,82,19805,3394,7339,0.462,NA,NA,NA,3394,7339,0.462,1863,2474,0.753,1257,2651,3908,2046,726,476,1905,2104,8651
1977,NBA,Washington Bullets,WSB,TRUE,82,19730,3552,7751,0.458,NA,NA,NA,3552,7751,0.458,1462,1943,0.752,1167,2565,3732,1893,815,348,1506,2088,8566
1977,NBA,League Average,NA,FALSE,82,19764,3511,7547,0.465,NA,NA,NA,3511,7547,0.465,1709,2275,0.751,1227,2632,3858,1956,768,416,1687,2067,8731
1976,ABA,Denver Nuggets,DNA,TRUE,84,20310,4027,8683,0.464,113,418,0.27,3914,8265,0.474,1567,2061,0.76,1662,2578,4240,2133,952,485,1763,2287,9734
1976,ABA,Indiana Pacers,INA,TRUE,84,20335,3869,8132,0.476,63,224,0.281,3806,7908,0.481,1679,2156,0.779,1501,3103,4604,2139,744,494,1740,2060,9480
1976,ABA,Kentucky Colonels,KEN,TRUE,84,20435,3581,8022,0.446,87,287,0.303,3494,7735,0.452,2004,2581,0.776,1449,2719,4168,1901,791,423,1522,2132,9253
1976,ABA,New York Nets,NYA,TRUE,84,20385,3552,7837,0.453,108,362,0.298,3444,7475,0.461,1930,2515,0.767,1434,2853,4287,1986,826,533,1716,2032,9142
1976,ABA,San Antonio Spurs,SAA,TRUE,84,20310,3760,8111,0.464,122,419,0.291,3638,7692,0.473,1720,2254,0.763,1307,2628,3935,2036,822,457,1475,2141,9362
1976,ABA,San Diego Sails,SDS,FALSE,11,2640,446,997,0.447,12,31,0.387,434,966,0.449,234,305,0.767,176,360,536,255,107,53,185,273,1138
1976,ABA,Spirits of St. Louis,SSL,FALSE,84,20460,3714,7986,0.465,89,329,0.271,3625,7657,0.473,1899,2384,0.797,1403,2749,4152,1971,834,502,1603,1888,9416
1976,ABA,Utah Stars,UTS,FALSE,16,3915,740,1520,0.487,20,63,0.317,720,1457,0.494,366,478,0.766,261,481,742,429,100,86,270,461,1866
1976,ABA,Virginia Squires,VIR,FALSE,83,20120,3869,7905,0.489,92,262,0.351,3777,7643,0.494,1844,2437,0.757,1402,2749,4151,2014,917,603,1644,2203,9674
1976,ABA,League Average,NA,FALSE,68,16546,3062,6577,0.466,78,266,0.295,2984,6311,0.473,1471,1908,0.771,1177,2247,3424,1652,677,404,1324,1720,7674
1976,NBA,Atlanta Hawks,ATL,FALSE,82,19805,3529,7357,0.48,NA,NA,NA,3529,7357,0.48,1592,2102,0.757,1186,2728,3914,1778,779,427,1663,2177,8650
1976,NBA,Boston Celtics,BOS,TRUE,82,19755,3489,7772,0.449,NA,NA,NA,3489,7772,0.449,1538,2074,0.742,1037,2659,3696,1835,650,334,1422,1895,8516
1976,NBA,Buffalo Braves,BUF,TRUE,82,19705,3558,7722,0.461,NA,NA,NA,3558,7722,0.461,1611,2156,0.747,1183,2645,3828,2079,729,319,1660,2137,8727
1976,NBA,Chicago Bulls,CHI,FALSE,82,19780,3246,6946,0.467,NA,NA,NA,3246,6946,0.467,1609,2137,0.753,930,2809,3739,1669,615,461,1485,2081,8101
1976,NBA,Cleveland Cavaliers,CLE,TRUE,82,19805,3262,7188,0.454,NA,NA,NA,3262,7188,0.454,1610,2152,0.748,1134,2792,3926,1728,610,325,1579,1860,8134
1976,NBA,Detroit Pistons,DET,TRUE,82,19780,3492,7479,0.467,NA,NA,NA,3492,7479,0.467,1707,2211,0.772,1218,2690,3908,2014,724,437,1671,1914,8691
1976,NBA,Golden State Warriors,GSW,TRUE,82,19830,3437,7742,0.444,NA,NA,NA,3437,7742,0.444,1583,2150,0.736,1288,2730,4018,2006,743,395,1761,1946,8457
1976,NBA,Houston Rockets,HOU,FALSE,82,19755,3603,7551,0.477,NA,NA,NA,3603,7551,0.477,1568,2072,0.757,1116,2473,3589,2028,684,311,1522,2050,8774
1976,NBA,Kansas City Kings,KCK,FALSE,82,19755,3477,7454,0.466,NA,NA,NA,3477,7454,0.466,1753,2310,0.759,1153,2778,3931,1825,680,321,1639,2124,8707
1976,NBA,Los Angeles Lakers,LAL,FALSE,82,19705,3592,7980,0.45,NA,NA,NA,3592,7980,0.45,1573,2148,0.732,1384,2837,4221,2032,775,363,1564,1987,8757
1976,NBA,Milwaukee Bucks,MIL,TRUE,82,19830,3402,7624,0.446,NA,NA,NA,3402,7624,0.446,1664,2182,0.763,1229,2604,3833,1897,683,325,1503,1828,8468
1976,NBA,New Orleans Jazz,NOJ,FALSE,82,19880,3396,7413,0.458,NA,NA,NA,3396,7413,0.458,1816,2464,0.737,1182,2846,4028,1684,777,405,1748,2162,8608
1976,NBA,New York Knicks,NYK,FALSE,82,19805,3407,7426,0.459,NA,NA,NA,3407,7426,0.459,1705,2274,0.75,1068,2891,3959,1812,608,335,1453,1954,8519
1976,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,3467,7737,0.448,NA,NA,NA,3467,7737,0.448,1780,2334,0.763,1435,2717,4152,1849,730,342,1794,2151,8714
1976,NBA,Phoenix Suns,PHO,TRUE,82,19880,3444,7357,0.468,NA,NA,NA,3444,7357,0.468,1682,2265,0.743,1143,2513,3656,1979,912,336,1746,2163,8570
1976,NBA,Portland Trail Blazers,POR,FALSE,82,19730,3405,7531,0.452,NA,NA,NA,3405,7531,0.452,1825,2333,0.782,1121,2657,3778,1920,917,386,1613,2128,8635
1976,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,3486,7464,0.467,NA,NA,NA,3486,7464,0.467,1777,2407,0.738,1239,2713,3952,2109,745,388,1852,2111,8749
1976,NBA,Washington Bullets,WSB,TRUE,82,19905,3377,7636,0.442,NA,NA,NA,3377,7636,0.442,1482,1992,0.744,1145,2687,3832,1705,810,338,1510,1988,8236
1976,NBA,League Average,NA,FALSE,82,19797,3448,7521,0.458,NA,NA,NA,3448,7521,0.458,1660,2209,0.751,1177,2709,3887,1886,732,364,1621,2036,8556
1975,ABA,Denver Nuggets,DNA,TRUE,84,20335,3809,8049,0.473,112,373,0.3,3697,7676,0.482,1629,2152,0.757,1478,2325,3803,2073,954,560,1843,2128,9359
1975,ABA,Indiana Pacers,INA,TRUE,84,20260,3831,7848,0.488,75,262,0.286,3756,7586,0.495,1644,2127,0.773,1448,2746,4194,2055,684,414,1716,1906,9381
1975,ABA,Kentucky Colonels,KEN,TRUE,84,20360,3425,7687,0.446,99,315,0.314,3326,7372,0.451,1593,2012,0.792,1276,2605,3881,1846,734,382,1546,2011,8542
1975,ABA,Memphis Sounds,MMS,TRUE,84,20360,3824,7773,0.492,72,223,0.323,3752,7550,0.497,1429,1897,0.753,1416,2938,4354,2212,659,330,1530,1810,9149
1975,ABA,New York Nets,NYA,TRUE,84,20385,3501,7726,0.453,132,421,0.314,3369,7305,0.461,1551,2022,0.767,1326,2728,4054,1813,714,389,1707,1786,8685
1975,ABA,San Antonio Spurs,SAA,TRUE,84,20285,3731,7909,0.472,112,396,0.283,3619,7513,0.482,1599,2129,0.751,1316,2570,3886,2082,698,447,1392,2157,9173
1975,ABA,San Diego Conquistadors,SDA,FALSE,84,20385,3975,8374,0.475,88,300,0.293,3887,8074,0.481,1661,2161,0.769,1490,2911,4401,2101,812,398,1380,1791,9699
1975,ABA,Spirits of St. Louis,SSL,TRUE,84,20260,3897,7952,0.49,65,248,0.262,3832,7704,0.497,1663,2166,0.768,1267,2553,3820,2276,857,490,1527,1984,9522
1975,ABA,Utah Stars,UTS,TRUE,84,20260,3503,7611,0.46,90,360,0.25,3413,7251,0.471,1549,2027,0.764,1338,2438,3776,1849,783,360,1295,2029,8645
1975,ABA,Virginia Squires,VIR,FALSE,84,20260,3635,7582,0.479,66,210,0.314,3569,7372,0.484,1864,2414,0.772,1377,2693,4070,1848,713,384,1493,2045,9200
1975,ABA,League Average,NA,FALSE,84,20315,3713,7851,0.473,91,311,0.293,3622,7540,0.48,1618,2111,0.767,1373,2651,4024,2016,761,415,1543,1965,9136
1975,NBA,Atlanta Hawks,ATL,FALSE,82,19805,3563,7504,0.475,NA,NA,NA,3563,7504,0.475,1606,2098,0.765,1169,2851,4020,1914,746,422,1723,2265,8732
1975,NBA,Boston Celtics,BOS,TRUE,82,19755,3432,7726,0.444,NA,NA,NA,3432,7726,0.444,1401,1882,0.744,1060,2622,3682,1833,599,283,1475,1869,8265
1975,NBA,Buffalo Braves,BUF,TRUE,82,19730,3575,7943,0.45,NA,NA,NA,3575,7943,0.45,1513,1943,0.779,1295,2619,3914,2151,730,383,1670,2030,8663
1975,NBA,Chicago Bulls,CHI,TRUE,82,19880,3167,7070,0.448,NA,NA,NA,3167,7070,0.448,1457,1900,0.767,1008,2647,3655,1686,625,404,1580,2168,7791
1975,NBA,Cleveland Cavaliers,CLE,FALSE,82,19880,3263,7243,0.451,NA,NA,NA,3263,7243,0.451,1621,2102,0.771,1235,2694,3929,1746,711,277,1618,1932,8147
1975,NBA,Detroit Pistons,DET,TRUE,82,19705,3409,7257,0.47,NA,NA,NA,3409,7257,0.47,1410,1793,0.786,1104,2550,3654,2012,663,306,1523,1875,8228
1975,NBA,Golden State Warriors,GSW,TRUE,82,19780,3481,7628,0.456,NA,NA,NA,3481,7628,0.456,1666,2209,0.754,1185,2658,3843,2084,794,387,1644,1855,8628
1975,NBA,Houston Rockets,HOU,TRUE,82,19780,3429,7127,0.481,NA,NA,NA,3429,7127,0.481,1576,2127,0.741,1036,2380,3416,2024,750,308,1685,2063,8434
1975,NBA,Kansas City-Omaha Kings,KCO,TRUE,82,19730,3410,7400,0.461,NA,NA,NA,3410,7400,0.461,1515,1972,0.768,1060,2812,3872,1840,606,312,1605,2029,8335
1975,NBA,Los Angeles Lakers,LAL,FALSE,82,19855,3595,7914,0.454,NA,NA,NA,3595,7914,0.454,1603,2117,0.757,1422,2807,4229,2239,822,442,1606,2015,8793
1975,NBA,Milwaukee Bucks,MIL,FALSE,82,19805,3371,7600,0.444,NA,NA,NA,3371,7600,0.444,1495,1910,0.783,1153,2645,3798,1960,660,298,1379,1704,8237
1975,NBA,New Orleans Jazz,NOJ,FALSE,82,19730,3553,7433,0.478,NA,NA,NA,3553,7433,0.478,1857,2465,0.753,1193,2924,4117,1891,783,349,1924,2126,8963
1975,NBA,New York Knicks,NYK,TRUE,82,19730,3361,7357,0.457,NA,NA,NA,3361,7357,0.457,1615,2082,0.776,1070,2856,3926,1668,572,369,1493,1912,8337
1975,NBA,Philadelphia 76ers,PHI,FALSE,82,19805,3445,7466,0.461,NA,NA,NA,3445,7466,0.461,1541,1979,0.779,1167,2748,3915,1959,742,343,1577,2036,8431
1975,NBA,Phoenix Suns,PHO,FALSE,82,19805,3356,7323,0.458,NA,NA,NA,3356,7323,0.458,1780,2350,0.757,1112,2564,3676,2062,870,412,1586,1992,8492
1975,NBA,Portland Trail Blazers,POR,FALSE,82,19880,3379,7502,0.45,NA,NA,NA,3379,7502,0.45,1714,2178,0.787,1207,2572,3779,2090,927,383,1607,2085,8472
1975,NBA,Seattle SuperSonics,SEA,TRUE,82,19880,3490,7606,0.459,NA,NA,NA,3490,7606,0.459,1560,2090,0.746,1286,2754,4040,2188,692,349,1755,1948,8540
1975,NBA,Washington Bullets,WSB,TRUE,82,19805,3249,7415,0.438,NA,NA,NA,3249,7415,0.438,1499,1967,0.762,1184,2819,4003,1811,710,259,1842,2004,7997
1975,NBA,League Average,NA,FALSE,82,19797,3418,7473,0.457,NA,NA,NA,3418,7473,0.457,1579,2065,0.765,1164,2696,3859,1953,722,349,1627,1995,8416
1974,ABA,Carolina Cougars,CAR,TRUE,84,20360,3557,7529,0.472,86,334,0.257,3471,7195,0.482,1787,2338,0.764,1363,2514,3877,1811,752,424,1829,2110,8987
1974,ABA,Denver Rockets,DNR,TRUE,84,20285,3670,7842,0.468,105,362,0.29,3565,7480,0.477,1587,2094,0.758,1237,2718,3955,2321,760,548,1417,2072,9032
1974,ABA,Indiana Pacers,INA,TRUE,84,20360,3606,8069,0.447,80,332,0.241,3526,7737,0.456,1524,2031,0.75,1468,2788,4256,1853,652,447,1473,2036,8816
