season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
2019,28275,4140,Will Barton,NA,SF,28,NBA,DEN,7
2019,28276,4371,Willie Cauley-Stein,NA,C,25,NBA,SAC,4
2019,28277,4460,Willy Hernangómez,NA,C,24,NBA,CHO,3
2019,28278,3793,Wilson Chandler,NA,PF-SF,31,NBA,TOT,11
2019,28279,3793,Wilson Chandler,NA,PF,31,NBA,PHI,11
2019,28280,3793,Wilson Chandler,NA,SF,31,NBA,LAC,11
2019,28281,4683,Yante Maten,NA,PF,22,NBA,MIA,1
2019,28282,4461,Yogi Ferrell,NA,PG,25,NBA,SAC,3
2019,28283,4684,Yuta Watanabe,NA,SF,24,NBA,MEM,1
2019,28284,4580,Zach Collins,NA,C,21,NBA,POR,2
2019,28285,4299,Zach LaVine,NA,SG,23,NBA,CHI,5
2019,28286,4685,Zach Lofton,NA,SG,26,NBA,DET,1
2019,28287,3494,Zaza Pachulia,NA,C,34,NBA,DET,16
2019,28288,4686,Zhaire Smith,NA,SG,19,NBA,PHI,1
2019,28289,4581,Zhou Qi,NA,PF,23,NBA,HOU,2
2020,28290,4219,Aaron Gordon,NA,PF,24,NBA,ORL,6
2020,28291,4582,Aaron Holiday,NA,PG,23,NBA,IND,2
2020,28292,4463,Abdel Nader,NA,SF,26,NBA,OKC,3
2020,28293,4687,Adam Mokoka,NA,SF,21,NBA,CHI,1
2020,28294,4688,Admiral Schofield,NA,PF,22,NBA,WAS,1
2020,28295,3734,Al Horford,NA,C,33,NBA,PHI,13
2020,28296,3915,Al-Farouq Aminu,NA,PF,29,NBA,ORL,10
2020,28297,3982,Alec Burks,NA,SF-SG,28,NBA,TOT,9
2020,28298,3982,Alec Burks,NA,SF,28,NBA,GSW,9
2020,28299,3982,Alec Burks,NA,SG,28,NBA,PHI,9
2020,28300,4689,Alen Smailagić,NA,C,19,NBA,GSW,1
2020,28301,4465,Alex Caruso,NA,PG,25,NBA,LAL,3
2020,28302,4142,Alex Len,NA,C,26,NBA,TOT,7
2020,28303,4142,Alex Len,NA,C,26,NBA,ATL,7
2020,28304,4142,Alex Len,NA,C,26,NBA,SAC,7
2020,28305,4466,Alfonzo McKinnie,NA,SF,27,NBA,CLE,3
2020,28306,4583,Alize Johnson,NA,PF,23,NBA,IND,2
2020,28307,4143,Allen Crabbe,NA,SG-SF,27,NBA,TOT,7
2020,28308,4143,Allen Crabbe,NA,SG,27,NBA,ATL,7
2020,28309,4143,Allen Crabbe,NA,SF,27,NBA,MIN,7
2020,28310,4584,Allonzo Trier,NA,SG,24,NBA,NYK,2
2020,28311,4585,Amile Jefferson,NA,PF,26,NBA,ORL,2
2020,28312,4690,Amir Coffey,NA,SG,22,NBA,LAC,1
2020,28313,4064,Andre Drummond,NA,C,26,NBA,TOT,8
2020,28314,4064,Andre Drummond,NA,C,26,NBA,DET,8
2020,28315,4064,Andre Drummond,NA,C,26,NBA,CLE,8
2020,28316,3500,Andre Iguodala,NA,SF,36,NBA,MIA,16
2020,28317,4144,Andre Roberson,NA,SF,28,NBA,OKC,6
2020,28318,4223,Andrew Wiggins,NA,SF,24,NBA,TOT,6
2020,28319,4223,Andrew Wiggins,NA,SF,24,NBA,MIN,6
2020,28320,4223,Andrew Wiggins,NA,SF,24,NBA,GSW,6
2020,28321,4586,Anfernee Simons,NA,SG,20,NBA,POR,2
2020,28322,4469,Ante Žižić,NA,C,23,NBA,CLE,3
2020,28323,4066,Anthony Davis,NA,PF,26,NBA,LAL,8
2020,28324,3798,Anthony Tolliver,NA,PF,34,NBA,TOT,12
2020,28325,3798,Anthony Tolliver,NA,PF,34,NBA,POR,12
2020,28326,3798,Anthony Tolliver,NA,PF,34,NBA,SAC,12
2020,28327,3798,Anthony Tolliver,NA,PF,34,NBA,MEM,12
2020,28328,4471,Antonius Cleveland,NA,SG,25,NBA,DAL,2
2020,28329,4691,Anžejs Pasečņiks,NA,C,24,NBA,WAS,1
2020,28330,4068,Aron Baynes,NA,C,33,NBA,PHO,8
2020,28331,4069,Austin Rivers,NA,SG,27,NBA,HOU,8
2020,28332,3918,Avery Bradley,NA,SG,29,NBA,LAL,10
2020,28333,4588,B.J. Johnson,NA,SF,24,NBA,ORL,2
2020,28334,4472,Bam Adebayo,NA,PF,22,NBA,MIA,3
2020,28335,4148,Ben McLemore,NA,SF,26,NBA,HOU,7
2020,28336,4474,Ben Simmons,NA,PG,23,NBA,PHI,3
2020,28337,3984,Bismack Biyombo,NA,C,27,NBA,CHO,9
2020,28338,3920,Blake Griffin,NA,PF,30,NBA,DET,10
2020,28339,4306,Boban Marjanović,NA,C,31,NBA,DAL,5
2020,28340,4307,Bobby Portis,NA,PF,24,NBA,NYK,5
2020,28341,4475,Bogdan Bogdanović,NA,SG,27,NBA,SAC,3
2020,28342,4224,Bojan Bogdanović,NA,SF,30,NBA,UTA,6
2020,28343,4692,Bol Bol,NA,PF,20,NBA,DEN,1
2020,28344,4591,Brad Wanamaker,NA,PG,30,NBA,BOS,2
2020,28345,4072,Bradley Beal,NA,SG,26,NBA,WAS,8
2020,28346,4693,Brandon Clarke,NA,PF,23,NBA,MEM,1
2020,28347,4592,Brandon Goodwin,NA,PG,24,NBA,ATL,2
2020,28348,4379,Brandon Ingram,NA,PF,22,NBA,NOP,4
2020,28349,3985,Brandon Knight,NA,SG-PG,28,NBA,TOT,8
2020,28350,3985,Brandon Knight,NA,SG,28,NBA,CLE,8
2020,28351,3985,Brandon Knight,NA,PG,28,NBA,DET,8
2020,28352,4694,Brian Bowen,NA,SF,21,NBA,IND,1
2020,28353,3801,Brook Lopez,NA,C,31,NBA,MIL,12
2020,28354,4594,Bruce Brown,NA,PG,23,NBA,DET,2
2020,28355,4225,Bruno Caboclo,NA,C,24,NBA,TOT,6
2020,28356,4225,Bruno Caboclo,NA,C,24,NBA,MEM,6
2020,28357,4225,Bruno Caboclo,NA,C,24,NBA,HOU,6
2020,28358,4695,Bruno Fernando,NA,C,21,NBA,ATL,1
2020,28359,4381,Bryn Forbes,NA,SG,26,NBA,SAS,4
2020,28360,4382,Buddy Hield,NA,SG,27,NBA,SAC,4
2020,28361,3582,C.J. Miles,NA,SF,32,NBA,WAS,15
2020,28362,4696,Caleb Martin,NA,SF,24,NBA,CHO,1
2020,28363,4478,Caleb Swanigan,NA,PF-C,22,NBA,TOT,3
2020,28364,4478,Caleb Swanigan,NA,C,22,NBA,SAC,3
2020,28365,4478,Caleb Swanigan,NA,PF,22,NBA,POR,3
2020,28366,4697,Cam Reddish,NA,SF,20,NBA,ATL,1
2020,28367,4698,Cameron Johnson,NA,PF,23,NBA,PHO,1
2020,28368,4311,Cameron Payne,NA,SG,25,NBA,PHO,5
2020,28369,4383,Caris LeVert,NA,SG,25,NBA,BRK,4
2020,28370,3435,Carmelo Anthony,NA,PF,35,NBA,POR,17
2020,28371,4699,Carsen Edwards,NA,SG,21,NBA,BOS,1
2020,28372,4479,Cedi Osman,NA,SF,24,NBA,CLE,3
2020,28373,4596,Chandler Hutchison,NA,SF,23,NBA,CHI,2
2020,28374,3987,Chandler Parsons,NA,PF,31,NBA,ATL,9
2020,28375,4700,Charlie Brown Jr.,NA,SG,22,NBA,ATL,1
2020,28376,4384,Chasson Randle,NA,PG,26,NBA,GSW,3
2020,28377,4385,Cheick Diallo,NA,C,23,NBA,PHO,4
2020,28378,4597,Chimezie Metu,NA,C,22,NBA,SAS,2
2020,28379,4481,Chris Boucher,NA,C,27,NBA,TOR,3
2020,28380,4598,Chris Chiozza,NA,PG,24,NBA,TOT,2
2020,28381,4598,Chris Chiozza,NA,PG,24,NBA,WAS,2
2020,28382,4598,Chris Chiozza,NA,PG,24,NBA,BRK,2
2020,28383,4701,Chris Clemons,NA,SG,22,NBA,HOU,1
2020,28384,3585,Chris Paul,NA,PG,34,NBA,OKC,15
2020,28385,4702,Chris Silva,NA,PF,23,NBA,MIA,1
2020,28386,4313,Christian Wood,NA,PF,24,NBA,DET,4
2020,28387,4154,CJ McCollum,NA,SG,28,NBA,POR,7
2020,28388,4230,Clint Capela,NA,C,25,NBA,HOU,6
2020,28389,4703,Coby White,NA,PG,19,NBA,CHI,1
2020,28390,4704,Cody Martin,NA,SF,24,NBA,CHO,1
2020,28391,4155,Cody Zeller,NA,C,27,NBA,CHO,7
2020,28392,4599,Collin Sexton,NA,PG,21,NBA,CLE,2
2020,28393,3745,Corey Brewer,NA,PF,33,NBA,SAC,13
2020,28394,3992,Cory Joseph,NA,PG,28,NBA,SAC,9
2020,28395,3804,Courtney Lee,NA,SG,34,NBA,DAL,12
2020,28396,4316,Cristiano Felício,NA,C,27,NBA,CHI,5
2020,28397,3805,D.J. Augustin,NA,PG,32,NBA,ORL,12
2020,28398,4482,D.J. Wilson,NA,PF,23,NBA,MIL,3
2020,28399,4317,D'Angelo Russell,NA,PG,23,NBA,TOT,5
2020,28400,4317,D'Angelo Russell,NA,PG,23,NBA,GSW,5
2020,28401,4317,D'Angelo Russell,NA,PG,23,NBA,MIN,5
2020,28402,4387,Damian Jones,NA,C,24,NBA,ATL,4
2020,28403,4077,Damian Lillard,NA,PG,29,NBA,POR,8
2020,28404,4484,Damion Lee,NA,SG,27,NBA,GSW,3
2020,28405,4485,Damyean Dotson,NA,SG,25,NBA,NYK,3
2020,28406,4705,Daniel Gafford,NA,C,21,NBA,CHI,1
2020,28407,4487,Daniel Theis,NA,C,27,NBA,BOS,3
2020,28408,3807,Danilo Gallinari,NA,PF,31,NBA,OKC,11
2020,28409,3867,Danny Green,NA,SG,32,NBA,LAL,11
2020,28410,4233,Dante Exum,NA,SG,24,NBA,TOT,5
2020,28411,4233,Dante Exum,NA,SG,24,NBA,UTA,5
2020,28412,4233,Dante Exum,NA,SG,24,NBA,CLE,5
2020,28413,4389,Danuel House Jr.,NA,SF,26,NBA,HOU,4
2020,28414,4706,DaQuan Jeffries,NA,SG,22,NBA,SAC,1
2020,28415,4390,Dario Šarić,NA,PF,25,NBA,PHO,4
2020,28416,4707,Darius Bazley,NA,PF,19,NBA,OKC,1
2020,28417,4708,Darius Garland,NA,SG,20,NBA,CLE,1
2020,28418,4601,Daryl Macon,NA,PG,24,NBA,MIA,2
2020,28419,4391,David Nwaba,NA,SF,27,NBA,BRK,4
2020,28420,4392,Dāvis Bertāns,NA,PF,27,NBA,WAS,4
2020,28421,4489,De'Aaron Fox,NA,PG,22,NBA,SAC,3
2020,28422,4709,De'Andre Hunter,NA,SF,22,NBA,ATL,1
2020,28423,4602,De'Anthony Melton,NA,PG,21,NBA,MEM,2
2020,28424,4710,Dean Wade,NA,PF,23,NBA,CLE,1
2020,28425,4603,Deandre Ayton,NA,C,21,NBA,PHO,2
2020,28426,3810,DeAndre Jordan,NA,C,31,NBA,BRK,12
2020,28427,4393,DeAndre' Bembry,NA,SG,25,NBA,ATL,4
2020,28428,4394,Dejounte Murray,NA,PG,23,NBA,SAS,3
2020,28429,4320,Delon Wright,NA,PG,27,NBA,DAL,5
2020,28430,3872,DeMar DeRozan,NA,SF,30,NBA,SAS,11
2020,28431,3873,DeMarre Carroll,NA,SF-C,33,NBA,TOT,11
2020,28432,3873,DeMarre Carroll,NA,SF,33,NBA,SAS,11
2020,28433,3873,DeMarre Carroll,NA,C,33,NBA,HOU,11
2020,28434,4157,Dennis Schröder,NA,PG,26,NBA,OKC,7
2020,28435,4490,Dennis Smith Jr.,NA,PG,22,NBA,NYK,3
2020,28436,4396,Denzel Valentine,NA,SF,26,NBA,CHI,3
2020,28437,4605,Deonte Burton,NA,SF,26,NBA,OKC,2
2020,28438,3928,Derrick Favors,NA,C,28,NBA,NOP,10
2020,28439,4397,Derrick Jones Jr.,NA,SF,22,NBA,MIA,4
2020,28440,3812,Derrick Rose,NA,PG,31,NBA,DET,11
2020,28441,4491,Derrick Walton,NA,PG,24,NBA,TOT,2
2020,28442,4491,Derrick Walton,NA,PG,24,NBA,LAC,2
2020,28443,4491,Derrick Walton,NA,PG,24,NBA,DET,2
2020,28444,4492,Derrick White,NA,SG,25,NBA,SAS,3
2020,28445,4321,Devin Booker,NA,SG,23,NBA,PHO,5
2020,28446,4711,Devon Hall,NA,PG,24,NBA,OKC,1
2020,28447,4712,Devontae Cacok,NA,C,23,NBA,LAL,1
2020,28448,4607,Devonte' Graham,NA,PG,24,NBA,CHO,2
2020,28449,4713,Dewan Hernandez,NA,C,23,NBA,TOR,1
2020,28450,4158,Dewayne Dedmon,NA,C,30,NBA,TOT,7
2020,28451,4158,Dewayne Dedmon,NA,C,30,NBA,SAC,7
2020,28452,4158,Dewayne Dedmon,NA,C,30,NBA,ATL,7
2020,28453,4494,Dillon Brooks,NA,SG,24,NBA,MEM,3
2020,28454,4082,Dion Waiters,NA,SG,28,NBA,TOT,8
2020,28455,4082,Dion Waiters,NA,SG,28,NBA,MIA,8
2020,28456,4082,Dion Waiters,NA,SG,28,NBA,LAL,8
2020,28457,4400,Domantas Sabonis,NA,PF,23,NBA,IND,4
2020,28458,4495,Donovan Mitchell,NA,SG,23,NBA,UTA,3
2020,28459,4714,Donta Hall,NA,C-PF,22,NBA,TOT,1
2020,28460,4714,Donta Hall,NA,PF,22,NBA,DET,1
2020,28461,4714,Donta Hall,NA,C,22,NBA,BRK,1
2020,28462,4608,Donte DiVincenzo,NA,SG,23,NBA,MIL,2
2020,28463,4401,Dorian Finney-Smith,NA,PF,26,NBA,DAL,4
2020,28464,4237,Doug McDermott,NA,PF,28,NBA,IND,6
2020,28465,4402,Dragan Bender,NA,PF-C,22,NBA,TOT,4
2020,28466,4402,Dragan Bender,NA,C,22,NBA,MIL,4
2020,28467,4402,Dragan Bender,NA,PF,22,NBA,GSW,4
2020,28468,4085,Draymond Green,NA,PF,29,NBA,GSW,8
2020,28469,4610,Drew Eubanks,NA,C,22,NBA,SAS,2
2020,28470,4611,Duncan Robinson,NA,SG,25,NBA,MIA,2
2020,28471,4612,Dusty Hannahs,NA,SG,26,NBA,MEM,2
2020,28472,4496,Dwayne Bacon,NA,SG,24,NBA,CHO,3
2020,28473,3520,Dwight Howard,NA,C,34,NBA,LAL,16
2020,28474,4239,Dwight Powell,NA,C,28,NBA,DAL,6
2020,28475,4613,Džanan Musa,NA,SF,20,NBA,BRK,2
2020,28476,4003,E'Twaun Moore,NA,SG,30,NBA,NOP,9
2020,28477,3932,Ed Davis,NA,C,30,NBA,UTA,10
2020,28478,4497,Edmond Sumner,NA,SG,24,NBA,IND,3
2020,28479,4240,Elfrid Payton,NA,PG,25,NBA,NYK,6
2020,28480,4614,Elie Okobo,NA,PG,22,NBA,PHO,2
2020,28481,4324,Emmanuel Mudiay,NA,PG,23,NBA,UTA,5
2020,28482,4006,Enes Freedom,NA,C,27,NBA,BOS,9
2020,28483,3934,Eric Bledsoe,NA,PG,30,NBA,MIL,10
2020,28484,3815,Eric Gordon,NA,SF,31,NBA,HOU,12
2020,28485,4715,Eric Mika,NA,C,25,NBA,SAC,1
2020,28486,4716,Eric Paschall,NA,PF,23,NBA,GSW,1
2020,28487,3669,Ersan İlyasova,NA,PF,32,NBA,MIL,12
2020,28488,4086,Evan Fournier,NA,SF,27,NBA,ORL,8
2020,28489,3936,Evan Turner,NA,SG,31,NBA,ATL,10
2020,28490,4616,Frank Jackson,NA,PG,21,NBA,NOP,2
2020,28491,4325,Frank Kaminsky,NA,C,26,NBA,PHO,5
2020,28492,4499,Frank Mason III,NA,PG,25,NBA,MIL,3
2020,28493,4500,Frank Ntilikina,NA,PG,21,NBA,NYK,3
2020,28494,4403,Fred VanVleet,NA,SG,25,NBA,TOR,4
2020,28495,4501,Furkan Korkmaz,NA,SG,22,NBA,PHI,3
2020,28496,4717,Gabe Vincent,NA,PG,23,NBA,MIA,1
2020,28497,3877,Garrett Temple,NA,SG,33,NBA,BRK,10
2020,28498,4718,Garrison Mathews,NA,SG,23,NBA,WAS,1
2020,28499,4617,Gary Clark,NA,SF-PF,25,NBA,TOT,2
2020,28500,4617,Gary Clark,NA,PF,25,NBA,HOU,2
2020,28501,4617,Gary Clark,NA,SF,25,NBA,ORL,2
2020,28502,4245,Gary Harris,NA,SG,25,NBA,DEN,6
2020,28503,4404,Gary Payton II,NA,SF,27,NBA,WAS,4
2020,28504,4618,Gary Trent Jr.,NA,SF,21,NBA,POR,2
2020,28505,3816,George Hill,NA,PG,33,NBA,MIL,12
2020,28506,4405,Georges Niang,NA,PF,26,NBA,UTA,4
2020,28507,4164,Giannis Antetokounmpo,NA,PF,25,NBA,MIL,7
2020,28508,4246,Glenn Robinson III,NA,SF,26,NBA,TOT,6
2020,28509,4246,Glenn Robinson III,NA,SF,26,NBA,GSW,6
2020,28510,4246,Glenn Robinson III,NA,SF,26,NBA,PHI,6
2020,28511,4719,Goga Bitadze,NA,C,20,NBA,IND,1
2020,28512,3817,Goran Dragić,NA,PG,33,NBA,MIA,12
2020,28513,3941,Gordon Hayward,NA,SF,29,NBA,BOS,10
2020,28514,4167,Gorgui Dieng,NA,C,30,NBA,TOT,7
2020,28515,4167,Gorgui Dieng,NA,C,30,NBA,MIN,7
2020,28516,4167,Gorgui Dieng,NA,C,30,NBA,MEM,7
2020,28517,4720,Grant Williams,NA,PF,21,NBA,BOS,1
2020,28518,4620,Grayson Allen,NA,SG,24,NBA,MEM,2
2020,28519,4621,Hamidou Diallo,NA,SF,21,NBA,OKC,2
2020,28520,4089,Harrison Barnes,NA,PF,27,NBA,SAC,8
2020,28521,4622,Harry Giles,NA,C,21,NBA,SAC,2
2020,28522,3945,Hassan Whiteside,NA,C,30,NBA,POR,8
2020,28523,4407,Henry Ellenson,NA,C,23,NBA,BRK,4
2020,28524,3756,Ian Mahinmi,NA,C,33,NBA,WAS,12
2020,28525,4721,Ignas Brazdeikis,NA,SF,21,NBA,NYK,1
2020,28526,4011,Iman Shumpert,NA,SF,29,NBA,BRK,9
2020,28527,4624,Isaac Bonga,NA,SF,20,NBA,WAS,2
2020,28528,4627,Isaiah Hartenstein,NA,C,21,NBA,HOU,2
2020,28529,4722,Isaiah Roby,NA,PF,21,NBA,OKC,1
2020,28530,4012,Isaiah Thomas,NA,PG,30,NBA,WAS,9
2020,28531,3946,Ish Smith,NA,PG,31,NBA,WAS,10
2020,28532,4410,Ivica Zubac,NA,C,22,NBA,LAC,4
2020,28533,3673,J.J. Barea,NA,PG,35,NBA,DAL,14
2020,28534,3674,J.J. Redick,NA,SG,35,NBA,NOP,14
2020,28535,4628,J.P. Macura,NA,SG,24,NBA,CLE,2
2020,28536,3527,J.R. Smith,NA,SG,34,NBA,LAL,16
2020,28537,4723,Ja Morant,NA,PG,20,NBA,MEM,1
2020,28538,4249,Jabari Parker,NA,PF,24,NBA,TOT,6
2020,28539,4249,Jabari Parker,NA,PF,24,NBA,ATL,6
2020,28540,4249,Jabari Parker,NA,PF,24,NBA,SAC,6
2020,28541,4629,Jacob Evans,NA,SG,22,NBA,TOT,2
2020,28542,4629,Jacob Evans,NA,SG,22,NBA,GSW,2
2020,28543,4629,Jacob Evans,NA,SG,22,NBA,MIN,2
2020,28544,4091,Jae Crowder,NA,SF-PF,29,NBA,TOT,8
2020,28545,4091,Jae Crowder,NA,SF,29,NBA,MEM,8
2020,28546,4091,Jae Crowder,NA,PF,29,NBA,MIA,8
2020,28547,4327,Jahlil Okafor,NA,C,24,NBA,NOP,5
2020,28548,4251,JaKarr Sampson,NA,PF,26,NBA,IND,5
2020,28549,4411,Jake Layman,NA,SF,25,NBA,MIN,4
2020,28550,4412,Jakob Poeltl,NA,C,24,NBA,SAS,4
2020,28551,4630,Jalen Brunson,NA,PG,23,NBA,DAL,2
2020,28552,4724,Jalen Lecque,NA,SG,19,NBA,PHO,1
2020,28553,4725,Jalen McDaniels,NA,SF,22,NBA,CHO,1
2020,28554,3258,Jamal Crawford,NA,SG,39,NBA,BRK,20
2020,28555,4413,Jamal Murray,NA,PG,22,NBA,DEN,4
2020,28556,4252,James Ennis III,NA,SF-SG,29,NBA,TOT,6
2020,28557,4252,James Ennis III,NA,SF,29,NBA,PHI,6
2020,28558,4252,James Ennis III,NA,SG,29,NBA,ORL,6
2020,28559,3880,James Harden,NA,SG,30,NBA,HOU,11
2020,28560,3881,James Johnson,NA,PF-C,32,NBA,TOT,11
2020,28561,3881,James Johnson,NA,PF,32,NBA,MIA,11
2020,28562,3881,James Johnson,NA,C,32,NBA,MIN,11
2020,28563,4255,JaMychal Green,NA,PF,29,NBA,LAC,6
2020,28564,3758,Jared Dudley,NA,PF,34,NBA,LAL,13
2020,28565,4726,Jared Harper,NA,PG,22,NBA,PHO,1
2020,28566,4632,Jaren Jackson Jr.,NA,C,20,NBA,MEM,2
2020,28567,4634,Jarred Vanderbilt,NA,PF,20,NBA,TOT,2
2020,28568,4634,Jarred Vanderbilt,NA,PF,20,NBA,DEN,2
2020,28569,4634,Jarred Vanderbilt,NA,PF,20,NBA,MIN,2
2020,28570,4727,Jarrell Brantley,NA,PF,23,NBA,UTA,1
2020,28571,4515,Jarrett Allen,NA,C,21,NBA,BRK,3
2020,28572,4728,Jarrett Culver,NA,SG,20,NBA,MIN,1
2020,28573,4414,Jarrod Uthoff,NA,PF,26,NBA,TOT,2
2020,28574,4414,Jarrod Uthoff,NA,PF,26,NBA,MEM,2
2020,28575,4414,Jarrod Uthoff,NA,PF,26,NBA,WAS,2
2020,28576,3824,JaVale McGee,NA,C,32,NBA,LAL,12
2020,28577,4729,Javonte Green,NA,SG,26,NBA,BOS,1
2020,28578,4730,Jaxson Hayes,NA,C,19,NBA,NOP,1
2020,28579,4415,Jaylen Brown,NA,SG,23,NBA,BOS,4
2020,28580,4731,Jaylen Hoard,NA,PF,20,NBA,POR,1
2020,28581,4732,Jaylen Nowell,NA,SG,20,NBA,MIN,1
2020,28582,4518,Jayson Tatum,NA,PF,21,NBA,BOS,3
2020,28583,3761,Jeff Green,NA,PF-C,33,NBA,TOT,12
2020,28584,3761,Jeff Green,NA,PF,33,NBA,UTA,12
2020,28585,3761,Jeff Green,NA,C,33,NBA,HOU,12
2020,28586,3884,Jeff Teague,NA,PG,31,NBA,TOT,11
2020,28587,3884,Jeff Teague,NA,PG,31,NBA,MIN,11
2020,28588,3884,Jeff Teague,NA,PG,31,NBA,ATL,11
2020,28589,4257,Jerami Grant,NA,PF,25,NBA,DEN,6
2020,28590,4733,Jeremiah Martin,NA,PG,23,NBA,BRK,1
2020,28591,4096,Jeremy Lamb,NA,SG,27,NBA,IND,8
2020,28592,4017,Jeremy Pargo,NA,PG,33,NBA,GSW,3
2020,28593,4330,Jerian Grant,NA,SG,27,NBA,WAS,5
2020,28594,4637,Jerome Robinson,NA,SG,22,NBA,TOT,2
2020,28595,4637,Jerome Robinson,NA,SG,22,NBA,LAC,2
2020,28596,4637,Jerome Robinson,NA,SG,22,NBA,WAS,2
2020,28597,4638,Jevon Carter,NA,PG,24,NBA,PHO,2
2020,28598,4023,Jimmy Butler,NA,SF,30,NBA,MIA,9
2020,28599,3763,Joakim Noah,NA,C,34,NBA,LAC,13
2020,28600,4639,Joe Chealey,NA,PG,24,NBA,CHO,2
2020,28601,4260,Joe Harris,NA,SF,28,NBA,BRK,6
2020,28602,4261,Joe Ingles,NA,PF,32,NBA,UTA,6
2020,28603,4417,Joel Embiid,NA,C,25,NBA,PHI,4
2020,28604,4519,John Collins,NA,PF,22,NBA,ATL,3
2020,28605,4098,John Henson,NA,C,29,NBA,TOT,8
2020,28606,4098,John Henson,NA,C,29,NBA,CLE,8
2020,28607,4098,John Henson,NA,C,29,NBA,DET,8
2020,28608,4734,John Konchar,NA,SG,23,NBA,MEM,1
2020,28609,4521,Johnathan Motley,NA,PF,24,NBA,LAC,3
2020,28610,4640,Johnathan Williams,NA,PF,24,NBA,WAS,2
2020,28611,4641,Jonah Bolden,NA,C,24,NBA,TOT,2
2020,28612,4641,Jonah Bolden,NA,C,24,NBA,PHI,2
2020,28613,4641,Jonah Bolden,NA,C,24,NBA,PHO,2
2020,28614,4100,Jonas Valančiūnas,NA,C,27,NBA,MEM,8
2020,28615,4522,Jonathan Isaac,NA,PF,22,NBA,ORL,3
2020,28616,4523,Jordan Bell,NA,C,25,NBA,TOT,3
2020,28617,4523,Jordan Bell,NA,C,25,NBA,MIN,3
2020,28618,4523,Jordan Bell,NA,C,25,NBA,MEM,3
2020,28619,4735,Jordan Bone,NA,PG,22,NBA,DET,1
2020,28620,4265,Jordan Clarkson,NA,SG,27,NBA,TOT,6
2020,28621,4265,Jordan Clarkson,NA,SG,27,NBA,CLE,6
2020,28622,4265,Jordan Clarkson,NA,SG,27,NBA,UTA,6
2020,28623,4736,Jordan McLaughlin,NA,PG,23,NBA,MIN,1
2020,28624,4333,Jordan McRae,NA,SG,28,NBA,TOT,4
2020,28625,4333,Jordan McRae,NA,SG,28,NBA,WAS,4
2020,28626,4333,Jordan McRae,NA,SG,28,NBA,DEN,4
2020,28627,4333,Jordan McRae,NA,SG,28,NBA,DET,4
2020,28628,4737,Jordan Poole,NA,SG,20,NBA,GSW,1
2020,28629,4524,Josh Gray,NA,PG,26,NBA,NOP,2
2020,28630,4525,Josh Hart,NA,SF,24,NBA,NOP,3
2020,28631,4526,Josh Jackson,NA,SF,22,NBA,MEM,3
2020,28632,4527,Josh Magette,NA,PG,30,NBA,ORL,2
2020,28633,4644,Josh Okogie,NA,SG,21,NBA,MIN,2
2020,28634,4738,Josh Reaves,NA,SF,22,NBA,DAL,1
2020,28635,4336,Josh Richardson,NA,SG,26,NBA,PHI,5
2020,28636,3891,Jrue Holiday,NA,SG,29,NBA,NOP,11
2020,28637,4739,Juan Toscano-Anderson,NA,SG,26,NBA,GSW,1
2020,28638,4419,Juancho Hernangómez,NA,PF,24,NBA,TOT,4
2020,28639,4419,Juancho Hernangómez,NA,PF,24,NBA,DEN,4
2020,28640,4419,Juancho Hernangómez,NA,PF,24,NBA,MIN,4
2020,28641,4266,Julius Randle,NA,PF,25,NBA,NYK,6
2020,28642,4337,Justin Anderson,NA,SG,26,NBA,BRK,5
2020,28643,4102,Justin Holiday,NA,SF,30,NBA,IND,7
2020,28644,4528,Justin Jackson,NA,PF,24,NBA,DAL,3
2020,28645,4740,Justin James,NA,SF,23,NBA,SAC,1
2020,28646,4529,Justin Patton,NA,C,22,NBA,OKC,3
2020,28647,4741,Justin Robinson,NA,PG,22,NBA,WAS,1
2020,28648,4742,Justin Wright-Foreman,NA,PG,22,NBA,UTA,1
2020,28649,4338,Justise Winslow,NA,SG,23,NBA,MIA,5
2020,28650,4267,Jusuf Nurkić,NA,C,25,NBA,POR,6
2020,28651,4743,Juwan Morgan,NA,PF,22,NBA,UTA,1
2020,28652,4530,Kadeem Allen,NA,PG,27,NBA,NYK,3
2020,28653,4339,Karl-Anthony Towns,NA,C,24,NBA,MIN,5
2020,28654,4032,Kawhi Leonard,NA,SF,28,NBA,LAC,9
2020,28655,4646,Keita Bates-Diop,NA,PF-SF,24,NBA,TOT,2
2020,28656,4646,Keita Bates-Diop,NA,PF,24,NBA,MIN,2
2020,28657,4646,Keita Bates-Diop,NA,SF,24,NBA,DEN,2
2020,28658,4744,Kelan Martin,NA,SF,24,NBA,MIN,1
2020,28659,4745,Keldon Johnson,NA,SF,20,NBA,SAS,1
2020,28660,4177,Kelly Olynyk,NA,C,28,NBA,MIA,7
2020,28661,4341,Kelly Oubre Jr.,NA,SF,24,NBA,PHO,5
2020,28662,4034,Kemba Walker,NA,PG,29,NBA,BOS,9
2020,28663,4746,Kendrick Nunn,NA,PG,24,NBA,MIA,1
2020,28664,4647,Kenrich Williams,NA,PF,25,NBA,NOP,2
2020,28665,4104,Kent Bazemore,NA,SF,30,NBA,TOT,8
2020,28666,4104,Kent Bazemore,NA,SF,30,NBA,POR,8
2020,28667,4104,Kent Bazemore,NA,SF,30,NBA,SAC,8
