season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,e_fg_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
1987,NBA,Michael Adams,adamsmi01,24,WSB,PG,63,0,1303,5.9,14.5,0.407,1,3.8,0.275,4.9,10.7,0.454,0.443,3.9,4.6,0.847,1.4,3.1,4.5,9,3.1,0.2,3,3.2,16.7,109,108
1987,NBA,Rafael Addison,addisra01,22,PHO,SF,62,12,711,9.7,21.9,0.441,1.1,3.3,0.32,8.6,18.6,0.463,0.465,3.4,4.2,0.797,2.7,4.3,7,3,1.8,0.5,3.6,5,23.8,98,111
1987,NBA,Mark Aguirre,aguirma01,27,DAL,SF,80,80,2663,14.1,28.5,0.495,1,2.7,0.353,13.2,25.8,0.51,0.512,7.7,10,0.77,3.2,4.4,7.7,4.6,1.5,0.5,3.9,4.4,36.9,114,111
1987,NBA,Danny Ainge,aingeda01,27,BOS,SG,71,66,2499,8,16.4,0.486,1.7,3.7,0.443,6.3,12.7,0.498,0.536,2.9,3.2,0.897,1,3.8,4.7,7.8,2,0.3,2.7,3.7,20.5,115,109
1987,NBA,Mark Alarie,alarima01,23,DEN,PF,64,25,1110,8.8,18,0.49,0.1,0.4,0.222,8.8,17.7,0.495,0.492,2.7,4.1,0.663,3,5.7,8.7,3,0.9,1.1,2.3,5.6,20.5,106,111
1987,NBA,Richard Anderson,anderri01,26,HOU,PF,51,0,312,9.1,21.4,0.424,0.6,2.5,0.25,8.5,18.9,0.447,0.439,3.4,4.5,0.759,3.7,8.5,12.2,5.1,1.1,0.5,2.9,5.7,22.2,102,106
1987,NBA,Ron Anderson,anderro01,28,IND,SF,63,0,721,9.4,19.8,0.473,0,0.3,0,9.4,19.5,0.481,0.473,5.7,7.3,0.787,4.9,5.3,10.2,3.6,2.1,0.2,3.7,4.4,24.5,106,107
1987,NBA,John Bagley,baglejo01,26,CLE,PG,72,67,2182,6.8,15.9,0.426,0.7,2.2,0.301,6.1,13.7,0.447,0.447,2.5,3,0.831,1.2,4.3,5.5,8.2,2,0.2,3.5,2.5,16.7,101,108
1987,NBA,James Bailey,baileja01,29,NJN,PF,34,2,542,9.7,20.8,0.469,0,0,NA,9.7,20.8,0.469,0.469,5,7,0.725,4.2,7.7,11.9,1.7,1,2,4.7,10.3,24.5,97,109
1987,NBA,Thurl Bailey,baileth01,25,UTA,PF,81,2,2155,10,22.4,0.447,0,0,0,10,22.3,0.448,0.447,4.1,5.1,0.805,3.1,6.2,9.3,2.2,0.8,1.9,2.7,3.2,24.1,101,106
1987,NBA,Greg Ballard,ballagr01,32,GSW,SF,82,7,1579,7.4,16.9,0.44,0.4,1.2,0.375,7,15.7,0.445,0.453,2,2.7,0.747,3,7.2,10.2,3.2,1.5,0.4,2.1,5,17.3,103,111
1987,NBA,Gene Banks,banksge01,27,CHI,SF,63,39,1822,6.8,12.7,0.539,0,0.1,0,6.8,12.6,0.545,0.539,3.1,4,0.767,3.2,5.3,8.5,4.7,1.4,0.5,3.1,4.8,16.8,111,109
1987,NBA,Charles Barkley,barklch01,23,PHI,PF,68,62,2740,10,16.9,0.594,0.4,1.9,0.202,9.7,15,0.643,0.606,7.7,10.2,0.761,7,10.9,17.9,6,2.1,1.9,5.8,4.5,28.2,119,104
1987,NBA,John Battle,battljo01,24,ATL,SG,64,8,804,8.8,19.3,0.457,0,0.6,0,8.8,18.7,0.472,0.457,5.7,7.7,0.738,1,2.7,3.7,7.6,1.8,0.3,3.7,4.7,23.3,107,109
1987,NBA,William Bedford,bedfowi01,23,PHO,C,50,18,979,6.8,17.2,0.397,0,0,0,6.8,17.2,0.398,0.397,2.4,4.1,0.581,3.8,8,11.8,2.7,0.9,1.8,4.1,6,16.1,85,109
1987,NBA,Benoit Benjamin,benjabe01,22,LAC,C,72,61,2230,6.7,14.9,0.449,0,0,0,6.7,14.9,0.45,0.449,3.9,5.5,0.715,2.8,9.5,12.3,2.8,1.3,3.9,3.9,5.3,17.4,94,108
1987,NBA,Kent Benson,bensoke01,32,UTA,C,73,2,895,7.3,16.4,0.443,0.1,0.4,0.286,7.2,16.1,0.447,0.446,2.4,3,0.81,4.2,7.8,12,2,2,1.5,2.3,7.2,17.1,100,102
1987,NBA,Walter Berry,berrywa01,22,2TM,PF,63,45,1586,12.1,22.8,0.531,0,0.1,0,12.1,22.7,0.533,0.531,5.6,8.6,0.649,4,5.1,9.2,3.1,1.1,1.2,4.6,5.8,29.8,106,112
1987,NBA,Walter Berry,berrywa01,22,POR,PF,7,0,19,14.4,19.2,0.75,0,0,NA,14.4,19.2,0.75,0.75,2.4,2.4,1,9.6,7.2,16.8,2.4,4.8,0,0,19.2,31.3,166,101
1987,NBA,Walter Berry,berrywa01,22,SAS,SF,56,45,1567,12.1,22.8,0.529,0,0.1,0,12.1,22.7,0.531,0.529,5.6,8.6,0.648,4,5.1,9.1,3.1,1.1,1.2,4.6,5.7,29.8,105,112
1987,NBA,Joe Binion,biniojo01,25,POR,PF,11,0,51,3.6,9,0.4,0,0,NA,3.6,9,0.4,0.4,5.4,9,0.6,7.2,9,16.1,0.9,1.8,1.8,2.7,4.5,12.5,106,105
1987,NBA,Larry Bird,birdla01,30,BOS,SF,74,73,3005,12.7,24.2,0.525,1.5,3.6,0.4,11.3,20.6,0.547,0.555,6.7,7.4,0.91,2,9,11,9.2,2.2,1.1,3.9,3,33.6,121,104
1987,NBA,Otis Birdsong,birdsot01,31,NJN,SG,7,6,127,7.1,15.6,0.452,0,0.4,0,7.1,15.2,0.463,0.452,2.2,3.3,0.667,1.1,1.5,2.6,6.3,1.1,0,3.3,5.9,16.3,97,115
1987,NBA,Uwe Blab,blabuw01,24,DAL,C,30,0,160,6,15.2,0.392,0,0,NA,6,15.2,0.392,0.392,3.9,8.4,0.464,3.3,7.5,10.7,3.9,1.2,2.7,4.5,9.9,15.8,85,107
1987,NBA,Rolando Blackman,blackro01,27,DAL,SG,80,80,2758,10.8,21.9,0.495,0.1,0.3,0.333,10.8,21.6,0.497,0.497,7.3,8.2,0.884,1.7,3.2,4.8,4.6,1.1,0.4,3,2.5,29,117,113
1987,NBA,Manute Bol,bolma01,24,WSB,C,82,12,1552,3.2,7.1,0.446,0,0,0,3.2,7.1,0.448,0.446,1.4,2.1,0.672,2.6,8.6,11.2,0.3,0.6,9.3,1.9,5.8,7.7,94,101
1987,NBA,Sam Bowie,bowiesa01,25,POR,C,5,5,163,8.4,18.5,0.455,0,0,NA,8.4,18.5,0.455,0.455,5.6,8.4,0.667,3.9,5.3,9.3,2.5,0.3,2.8,4.2,5.3,22.4,99,110
1987,NBA,Dudley Bradley,bradldu01,29,MIL,SG,68,2,900,4,11.3,0.357,0.7,2.7,0.26,3.3,8.7,0.387,0.387,2.5,3.1,0.81,1.6,3.8,5.4,3.5,5.6,0.4,1.8,6.3,11.3,98,100
1987,NBA,Adrian Branch,brancad01,23,LAL,SF,32,0,219,10.4,20.7,0.5,0,0.4,0,10.4,20.3,0.511,0.5,9.1,11.7,0.778,5,6.5,11.4,3.5,3.5,0.6,5.2,8.4,29.8,110,103
1987,NBA,Randy Breuer,breuera01,26,MIL,C,76,10,1467,7.9,16.2,0.485,0,0,NA,7.9,16.2,0.485,0.485,3.8,6.6,0.584,4.2,7.2,11.4,1.5,1.8,2,3.3,7.5,19.6,100,104
1987,NBA,Frank Brickowski,brickfr01,27,2TM,PF,44,0,487,6.1,12,0.508,0,0.4,0,6.1,11.6,0.525,0.508,4.9,6.8,0.714,4.7,6.6,11.3,1.6,1.9,0.6,3.1,11.4,17.1,110,106
1987,NBA,Frank Brickowski,brickfr01,27,LAL,PF,37,0,404,6.2,11,0.564,0,0,NA,6.2,11,0.564,0.564,4.7,6.9,0.678,4.7,6.7,11.3,1.4,1.6,0.5,2.9,12.3,17.1,115,106
1987,NBA,Frank Brickowski,brickfr01,27,SAS,C,7,0,83,5.7,17.1,0.333,0,2.3,0,5.7,14.8,0.385,0.333,5.7,6.3,0.909,4.6,6.3,10.8,2.8,3.4,1.1,4,7.4,17.1,92,107
1987,NBA,Junior Bridgeman,bridgju01,33,MIL,SF,34,4,418,9,19.6,0.462,0.1,0.7,0.167,8.9,18.9,0.473,0.465,1.8,2.3,0.8,1.6,4.3,6,4,1.1,0.2,1.7,5.7,20,104,109
1987,NBA,Mike Brittain,brittmi01,23,SAS,C,6,0,29,6.5,14.7,0.444,0,0,NA,6.5,14.7,0.444,0.444,1.6,3.3,0.5,3.3,3.3,6.5,3.3,1.6,0,3.3,4.9,14.7,92,113
1987,NBA,Michael Brooks,brookmi01,28,IND,SF,10,0,148,4.3,12.1,0.351,0,0,NA,4.3,12.1,0.351,0.351,2.3,3.3,0.7,3,6.2,9.2,3.6,3,0,3.6,6.2,10.8,82,104
1987,NBA,Mike Brown,brownmi01,23,CHI,C,62,3,818,6.5,12.3,0.527,0,0,NA,6.5,12.3,0.527,0.527,2.8,4.4,0.639,4.3,8.8,13.1,1.5,1.2,0.4,3.6,7.9,15.8,101,107
1987,NBA,Tony Brown,brownto01,26,NJN,SG,77,67,2339,7.2,16.3,0.442,0.1,0.4,0.25,7.1,15.9,0.447,0.445,3.1,4.2,0.738,1.7,2.7,4.4,5.2,1.8,0.3,3.1,5.5,17.6,100,113
1987,NBA,Michael Cage,cagemi01,25,LAC,PF,80,76,2922,7.3,14,0.521,0,0,0,7.3,14,0.522,0.521,5.5,7.5,0.73,5.7,9.1,14.8,2.1,1.6,1.1,2.7,3.5,20.1,115,110
1987,NBA,Tony Campbell,campbto01,24,DET,SF,40,0,332,8.2,20.7,0.393,0,0.4,0,8.2,20.3,0.401,0.393,3.4,5.6,0.615,3,5.3,8.3,2.7,1.7,0.1,4.9,5.7,19.7,84,107
1987,NBA,Rick Carlisle,carliri01,27,BOS,SG,42,0,297,4.9,15.1,0.326,0.8,2.6,0.313,4.1,12.5,0.329,0.353,2.5,3.3,0.75,1.3,3.6,4.9,5.7,1.3,0,4.1,4.6,13.1,82,110
1987,NBA,Antoine Carr,carran01,25,ATL,PF,65,2,695,9.5,18.8,0.506,0.1,0.2,0.333,9.4,18.6,0.508,0.508,5.2,7.3,0.709,4.3,6.8,11.1,2.4,1,3.4,2.8,10.3,24.2,113,104
1987,NBA,Kenny Carr,carrke01,31,POR,PF,49,43,1443,6.4,12.6,0.504,0,0.1,0,6.4,12.6,0.506,0.504,4,5.4,0.746,4.1,11.7,15.8,2.6,0.9,0.4,3.3,5,16.7,108,107
1987,NBA,Joe Barry Carroll,carrojo01,28,GSW,C,81,81,2724,12,25.3,0.472,0,0,NA,12,25.3,0.472,0.472,5.9,7.5,0.787,3,7.2,10.2,3.7,1.6,2.1,3.9,4.4,29.8,105,109
1987,NBA,Bill Cartwright,cartwbi01,29,NYK,C,58,50,1989,8.2,15.5,0.531,0,0,NA,8.2,15.5,0.531,0.531,8.5,10.7,0.79,3.2,7.7,10.9,2.4,1,0.6,3.1,4.6,24.9,119,111
1987,NBA,Terry Catledge,catlete01,23,WSB,PF,78,77,2149,9.2,18.6,0.495,0,0.1,0,9.2,18.5,0.497,0.495,4.4,7.5,0.594,5.5,7,12.5,1.2,1,0.3,3.2,4.3,22.9,105,109
1987,NBA,Tom Chambers,chambto01,27,SEA,PF,82,82,3018,10.3,22.6,0.456,0.8,2.3,0.372,9.5,20.3,0.466,0.475,8.4,9.8,0.849,2.5,6,8.5,3.8,1.3,0.8,4.2,4.8,29.8,112,111
1987,NBA,Maurice Cheeks,cheekma01,30,PHI,PG,68,68,2624,7.8,14.8,0.527,0.1,0.3,0.235,7.7,14.5,0.533,0.529,4.3,5.5,0.777,0.9,3.2,4,10.1,3.4,0.3,3.3,2,19.9,118,108
1987,NBA,Fred Cofield,cofiefr01,25,CHI,PG,5,0,27,3.7,20.4,0.182,0,1.9,0,3.7,18.6,0.2,0.182,0,0,NA,1.9,7.4,9.3,7.4,3.7,0,1.9,1.9,7.4,61,104
1987,NBA,Ben Coleman,colembe01,25,NJN,C,68,7,1029,8.3,14.3,0.581,0,0,0,8.3,14.3,0.583,0.581,4,5.5,0.727,4.5,8.7,13.2,1.7,1.5,1.4,4.3,9.2,20.7,108,108
1987,NBA,Don Collins,collido02,28,MIL,SF,6,0,57,8.4,23.5,0.357,0,0,NA,8.4,23.5,0.357,0.357,4.2,5.9,0.714,9.2,3.4,12.6,1.7,1.7,0.8,4.2,9.2,21,91,108
1987,NBA,Steve Colter,coltest01,24,2TM,PG,70,31,1322,6.3,14.9,0.426,0.2,0.6,0.235,6.2,14.3,0.434,0.431,3.1,4,0.766,0.9,3.2,4.1,7.9,2.1,0.5,2.6,3.7,15.9,104,110
1987,NBA,Steve Colter,coltest01,24,CHI,PG,27,18,473,5.2,15,0.345,0,1,0,5.2,14.1,0.368,0.345,3.5,4.1,0.846,1,3.5,4.4,10,2,0.6,3.4,4,13.9,95,109
1987,NBA,Steve Colter,coltest01,24,PHI,PG,43,13,849,7,14.8,0.471,0.2,0.5,0.5,6.7,14.4,0.47,0.478,2.8,4,0.721,0.8,3,3.8,6.7,2.1,0.3,2.2,3.5,17,110,111
1987,NBA,Darwin Cook,cookda01,28,WSB,SG,82,2,1420,8.9,21,0.426,0.1,0.8,0.087,8.9,20.2,0.439,0.428,2.8,3.5,0.796,1.6,3.3,4.9,5.1,3.3,0.6,3.2,4.6,20.7,97,107
1987,NBA,Michael Cooper,coopemi01,30,LAL,SG,82,2,2253,6.8,15.4,0.438,1.9,4.8,0.385,4.9,10.6,0.461,0.498,2.6,3.1,0.851,1.2,4.1,5.3,7.8,1.6,0.9,2.1,4.2,18,117,108
1987,NBA,Wayne Cooper,coopewa01,30,DEN,C,69,64,1561,6.8,15.2,0.448,0,0.1,0,6.8,15.1,0.451,0.448,2.3,3.2,0.725,4.7,9,13.7,2,0.4,2.9,2.3,7.4,15.9,102,109
1987,NBA,Tyrone Corbin,corbity01,24,2TM,SF,63,15,1170,6.3,15.4,0.409,0,0.2,0.25,6.3,15.2,0.411,0.411,3.7,5,0.734,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,100,109
1987,NBA,Tyrone Corbin,corbity01,24,SAS,SF,31,15,732,7.3,17,0.428,0,0,NA,7.3,17,0.428,0.428,3.2,4.3,0.731,3.4,4.3,7.7,5.2,2.5,0.2,3,5.2,17.7,101,111
1987,NBA,Tyrone Corbin,corbity01,24,CLE,SF,32,0,438,4.7,12.7,0.368,0.1,0.4,0.25,4.5,12.2,0.372,0.372,4.5,6.2,0.737,3.9,6.5,10.4,1.8,1.8,0.2,2.2,5.2,14,100,106
1987,NBA,Dave Corzine,corzida01,30,CHI,C,82,39,2287,6.4,13.6,0.475,0,0.1,0,6.4,13.4,0.479,0.475,2.1,2.8,0.736,4.4,7.5,11.8,4.6,0.8,1.9,2.5,4.4,15,108,108
1987,NBA,Pat Cummings,cummipa01,30,NYK,PF,49,11,1056,7.9,17.6,0.45,0,0,NA,7.9,17.6,0.45,0.45,3.6,5.1,0.718,5.7,8.7,14.4,1.8,1.2,0.3,3.9,6.7,19.5,97,110
1987,NBA,Terry Cummings,cummite01,25,MIL,PF,82,77,2770,12.6,24.6,0.511,0,0.1,0,12.6,24.6,0.512,0.511,4.3,6.5,0.662,3.7,8.4,12.1,4,2.2,1.4,3,5.1,29.5,110,103
1987,NBA,Earl Cureton,curetea01,29,2TM,C,78,47,1973,6,12.6,0.476,0,0,0,6,12.5,0.478,0.476,2,3.7,0.539,5.2,5.9,11.1,3,0.8,1.4,2,4.6,14,107,111
1987,NBA,Earl Cureton,curetea01,29,CHI,C,43,36,1105,5.8,12.5,0.467,0,0,0,5.8,12.5,0.469,0.467,1.8,3.3,0.534,5.1,5.2,10.3,3.2,0.7,1.2,2,4.6,13.5,106,110
1987,NBA,Earl Cureton,curetea01,29,LAC,C,35,11,868,6.1,12.6,0.487,0,0.1,0,6.1,12.6,0.489,0.487,2.3,4.3,0.544,5.3,6.8,12.1,2.8,1,1.6,1.9,4.6,14.6,109,112
1987,NBA,Dell Curry,curryde01,22,UTA,SG,67,0,636,10.2,23.8,0.426,1.2,4.4,0.283,8.9,19.5,0.459,0.452,2.2,2.8,0.789,2.2,3.5,5.7,4.2,2,0.3,3.2,6.3,23.8,96,107
1987,NBA,Quintin Dailey,dailequ01,26,LAC,SG,49,5,924,10.1,24.8,0.407,0.1,0.5,0.1,10.1,24.3,0.414,0.408,6,7.8,0.768,1.7,2.5,4.2,4,2.2,0.4,3.6,5.7,26.3,95,114
1987,NBA,Adrian Dantley,dantlad01,31,DET,SF,81,81,2736,10.4,19.5,0.534,0,0.1,0.167,10.4,19.4,0.536,0.534,9.4,11.5,0.812,1.8,4,5.8,2.8,1.1,0.1,3.1,3.4,30.2,121,109
1987,NBA,Brad Daugherty,daughbr01,21,CLE,C,80,80,2695,8.6,15.9,0.538,0,0,NA,8.6,15.9,0.538,0.538,4.9,7.1,0.696,2.7,8.7,11.4,5.3,0.9,1.1,4.4,4.4,22,108,106
1987,NBA,Brad Davis,davisbr01,31,DAL,PG,82,6,1582,6,13.2,0.456,1,3.2,0.302,5,10,0.506,0.493,4.4,5.2,0.86,0.8,2.6,3.4,11.3,1.9,0.3,3.4,4.8,17.4,117,111
1987,NBA,Walter Davis,daviswa03,32,PHO,SG,79,79,2646,13.9,26.9,0.514,0.4,1.4,0.259,13.5,25.5,0.529,0.521,5.1,5.9,0.862,1.6,2.7,4.3,6.5,1.7,0.1,4,3.3,33.2,110,113
1987,NBA,Darryl Dawkins,dawkida01,30,NJN,C,6,2,106,8.9,14.2,0.625,0,0,NA,8.9,14.2,0.625,0.625,7.6,10.7,0.708,4,4.4,8.4,0.9,0.9,1.3,6.7,11.1,25.3,103,112
1987,NBA,Johnny Dawkins,dawkijo01,23,SAS,PG,81,14,1682,9.4,21.4,0.437,0.4,1.3,0.298,9,20.1,0.446,0.446,4.3,5.4,0.801,1.6,3.2,4.7,8.1,1.9,0.1,3.4,3.3,23.4,105,113
1987,NBA,Darren Daye,dayeda01,26,2TM,SF,62,2,731,6.7,13.5,0.5,0,0,NA,6.7,13.5,0.5,0.5,2.3,4.3,0.523,2.5,5.9,8.3,5.1,1.7,0.5,3.8,6.7,15.7,97,107
1987,NBA,Darren Daye,dayeda01,26,CHI,SF,1,0,7,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,7.2,7.2,7.2,0,0,7.2,14.3,0,36,111
1987,NBA,Darren Daye,dayeda01,26,BOS,SF,61,2,724,6.8,13.6,0.5,0,0,NA,6.8,13.6,0.5,0.5,2.3,4.4,0.523,2.5,5.8,8.3,5,1.7,0.5,3.8,6.6,15.9,97,107
1987,NBA,James Donaldson,donalja01,29,DAL,C,82,82,3028,4.9,8.4,0.586,0,0,NA,4.9,8.4,0.586,0.586,4.2,5.2,0.812,4.7,10.7,15.3,1,0.8,2.1,1.6,3,14,132,106
1987,NBA,Bruce Douglas,douglbr01,22,SAC,SG,8,1,98,3.4,11.6,0.292,0,0.5,0,3.4,11.1,0.304,0.292,0,1.9,0,2.4,4.3,6.8,8.2,4.3,0,4.3,4.3,6.8,69,108
1987,NBA,Greg Dreiling,dreilgr01,24,IND,C,24,0,128,6.1,14,0.432,0,0,NA,6.1,14,0.432,0.432,3.8,4.6,0.833,4.6,11.8,16.3,2.7,0.8,0.8,2.7,15.9,15.9,103,104
1987,NBA,Larry Drew,drewla01,28,LAC,PG,60,22,1566,8.8,20.4,0.432,0.4,2.1,0.167,8.4,18.2,0.463,0.441,4.2,5,0.837,0.8,2.3,3.1,9.7,1.8,0.1,4.5,3.2,22.1,99,115
1987,NBA,Clyde Drexler,drexlcl01,24,POR,SG,82,82,3114,10.4,20.7,0.502,0.2,0.7,0.234,10.2,20,0.511,0.506,5.2,6.9,0.76,3.3,4.3,7.6,8.3,3,1,3.7,4.1,26.2,114,107
1987,NBA,Kevin Duckworth,duckwke01,22,2TM,C,65,1,875,6.8,14.3,0.476,0,0.1,0,6.8,14.3,0.478,0.476,4.8,7,0.687,4,7.7,11.7,1.5,1.1,1.1,4.1,10.1,18.5,99,108
1987,NBA,Kevin Duckworth,duckwke01,22,SAS,C,14,1,122,7,17.4,0.4,0,0,NA,7,17.4,0.4,0.4,3.5,5.4,0.643,5,7,12,2.3,1.9,1.2,1.5,10.4,17.4,103,109
1987,NBA,Kevin Duckworth,duckwke01,22,POR,C,51,0,753,6.8,13.8,0.491,0,0.1,0,6.8,13.8,0.493,0.491,5,7.3,0.692,3.8,7.8,11.7,1.4,1,1.1,4.5,10,18.6,98,108
1987,NBA,Joe Dumars,dumarjo01,23,DET,SG,79,75,2439,7.2,14.6,0.493,0.2,0.4,0.409,7,14.2,0.495,0.499,3.6,4.8,0.748,1,2.3,3.3,6.9,1.6,0.1,3.3,3.8,18.1,107,109
1987,NBA,T.R. Dunn,dunntr01,31,DEN,SG,81,53,1932,2.8,6.5,0.428,0,0,0,2.8,6.4,0.431,0.428,0.8,1.3,0.655,2.1,4.1,6.2,3.4,2.3,0.5,0.8,3.7,6.4,110,110
1987,NBA,Mark Eaton,eatonma01,30,UTA,C,79,79,2505,4.3,10.9,0.4,0,0,NA,4.3,10.9,0.4,0.4,2.6,4,0.657,3.9,9,12.9,1.9,0.8,6,2.6,5.1,11.3,92,100
1987,NBA,Jerry Eaves,eavesje01,27,SAC,PG,3,0,26,1.8,14.6,0.125,0,0,NA,1.8,14.6,0.125,0.125,3.6,3.6,1,1.8,0,1.8,0,1.8,0,3.6,10.9,7.3,51,115
1987,NBA,Franklin Edwards,edwarfr01,27,SAC,PG,8,0,122,3.5,12.4,0.281,0,1.6,0,3.5,10.9,0.321,0.281,3.9,5.4,0.714,0.8,3.1,3.9,11.3,1.9,0,6.6,2.7,10.9,76,113
1987,NBA,James Edwards,edwarja01,31,PHO,C,14,9,304,8.8,17,0.518,0,0,NA,8.8,17,0.518,0.518,8.4,10.8,0.771,3.1,6.2,9.3,2.9,0.9,1.1,2.3,6.5,26,121,111
1987,NBA,Craig Ehlo,ehlocr01,25,CLE,SG,44,15,890,5.3,12.7,0.414,0.3,1.5,0.172,5,11.2,0.448,0.425,3.7,5.3,0.707,2.9,5.6,8.6,4.9,2.1,1.6,3.2,4.3,14.5,100,105
1987,NBA,Dale Ellis,ellisda01,26,SEA,SG,82,76,3073,12,23.3,0.516,1.3,3.7,0.358,10.7,19.6,0.546,0.545,5.9,7.5,0.787,2.9,4,6.9,3.7,1.6,0.5,3.7,4.1,31.3,117,112
1987,NBA,Chris Engler,englech01,27,3TM,C,30,0,195,5.6,12.3,0.451,0,0,NA,5.6,12.3,0.451,0.451,2.9,3.9,0.75,5.6,8.2,13.8,1.9,1.2,2.7,2.9,8,14,103,107
1987,NBA,Chris Engler,englech01,27,POR,C,7,0,17,10.8,21.5,0.5,0,0,NA,10.8,21.5,0.5,0.5,8.1,8.1,1,16.1,5.4,21.5,2.7,2.7,2.7,5.4,0,29.6,121,106
1987,NBA,Chris Engler,englech01,27,MIL,C,5,0,48,3,12,0.25,0,0,NA,3,12,0.25,0.25,1,1,1,3,13,15.9,3,1,1,0,10,7,89,102
1987,NBA,Chris Engler,englech01,27,NJN,C,18,0,130,5.8,11.2,0.516,0,0,NA,5.8,11.2,0.516,0.516,2.9,4.4,0.667,5.1,6.9,12,1.5,1.1,3.3,3.6,8.3,14.5,101,108
1987,NBA,Alex English,englial01,33,DEN,SF,82,82,3085,14.1,28.1,0.503,0.1,0.2,0.267,14.1,27.9,0.504,0.504,6,7.1,0.844,2.1,2.9,5,6.2,1.1,0.3,3.1,3.2,34.4,113,114
1987,NBA,Julius Erving,ervinju01,36,PHI,SG,60,60,1918,10.3,21.9,0.471,0.4,1.4,0.264,9.9,20.5,0.484,0.479,4.9,6,0.813,3,3.8,6.8,4.9,2,2.4,4.1,3.5,25.8,106,109
1987,NBA,Mike Evans,evansmi01,31,DEN,SG,81,4,1567,9.6,21,0.458,1.5,4.9,0.314,8.1,16.2,0.502,0.495,2.8,3.5,0.78,1,2.7,3.7,5.3,2.3,0.3,3.1,4.3,23.6,104,112
1987,NBA,Patrick Ewing,ewingpa01,24,NYK,PF,63,63,2206,11.7,23.2,0.503,0,0.2,0,11.7,23.1,0.507,0.503,6.5,9.2,0.713,3.5,8.8,12.3,2.3,2,3.2,5.1,5.5,29.9,102,106
1987,NBA,Dave Feitl,feitlda01,24,HOU,C,62,1,498,8.5,19.5,0.436,0,0.1,0,8.5,19.4,0.438,0.436,5.1,6.9,0.746,3.8,7.5,11.3,2.1,0.9,0.4,3.7,8,22.1,98,107
1987,NBA,Kenny Fields,fieldke01,24,2TM,SF,48,17,883,8.4,18.6,0.452,0.2,0.6,0.25,8.3,18,0.459,0.456,3.9,5,0.777,3.3,4.5,7.8,3.2,1.7,0.6,2.8,6.5,20.9,102,113
1987,NBA,Kenny Fields,fieldke01,24,MIL,SF,4,0,22,13,17.4,0.75,0,0,NA,13,17.4,0.75,0.75,2.2,10.9,0.2,0,4.3,4.3,2.2,2.2,0,2.2,6.5,28.3,109,107
1987,NBA,Kenny Fields,fieldke01,24,LAC,SF,44,17,861,8.3,18.7,0.445,0.2,0.7,0.25,8.1,18,0.452,0.449,3.9,4.8,0.809,3.4,4.5,7.9,3.3,1.7,0.6,2.8,6.5,20.7,102,113
1987,NBA,Vern Fleming,flemive01,24,IND,PG,82,82,2549,7,13.9,0.509,0,0.2,0.2,7,13.7,0.513,0.51,4.5,5.8,0.788,2.1,4.3,6.4,9,2.1,0.3,3.2,4.2,18.7,114,107
1987,NBA,Sleepy Floyd,floydsl01,26,GSW,PG,82,82,3064,7.7,15.9,0.488,1.1,2.9,0.384,6.6,12.9,0.512,0.524,7.1,8.3,0.86,0.9,3.3,4.1,13.1,2.2,0.3,4.3,3.1,23.7,120,112
1987,NBA,World B. Free,freewo01,33,PHI,SG,20,2,285,6.8,21.3,0.317,0.3,1.6,0.222,6.4,19.7,0.325,0.325,6.2,8.1,0.766,0.9,2.4,3.3,5.2,0.9,0.7,3.1,4.5,20.1,91,114
1987,NBA,Kenny Gattison,gattike01,22,PHO,PF,77,14,1104,6.3,13.3,0.476,0,0.1,0,6.3,13.1,0.481,0.476,4.6,7.3,0.632,3.7,7.8,11.5,1.5,1,1.4,3.8,7.6,17.2,97,110
1987,NBA,Artis Gilmore,gilmoar01,37,SAS,C,82,74,2405,6.8,11.4,0.597,0,0,NA,6.8,11.4,0.597,0.597,4.8,7,0.68,3.6,7.7,11.4,2.9,0.8,1.9,3.5,4.6,18.3,113,111
1987,NBA,Mike Glenn,glennmi01,31,MIL,SG,4,0,34,7,18.3,0.385,0,0,NA,7,18.3,0.385,0.385,7,9.9,0.714,0,2.8,2.8,1.4,1.4,0,0,4.2,21.1,108,110
1987,NBA,Mike Gminski,gminsmi01,27,NJN,C,72,66,2272,9,19.6,0.457,0,0,NA,9,19.6,0.457,0.457,6.5,7.7,0.846,4,9.1,13.1,2.1,1.1,1.4,2.7,3.3,24.5,111,109
1987,NBA,Grant Gondrezick,gondrgr01,24,PHO,SG,64,1,836,7.6,16.9,0.45,0.2,1,0.235,7.4,15.9,0.463,0.457,4.2,6,0.701,2.6,3.5,6.2,4.6,1.4,0.2,3.2,5.1,19.6,102,113
