season,lg,overall_pick,round,tm,player,player_id,college
1968,NBA,169,13,ATL,Frank Standard,standfr01,South Carolina
1968,NBA,170,13,PHI,Earl Seyfert,seyfeea01,Kansas State
1968,NBA,171,13,PHO,Pat Hobart,hobarpa01,California University of Pennslyvania
1968,NBA,172,14,SDR,Bobby Lewis,lewisbo02,NC State
1968,NBA,173,14,SEA,Mike Warren,warremi01,UCLA
1968,NBA,174,14,CHI,Dave Carr,carrda01,Washington
1968,NBA,175,14,BAL,Ernest Sims,simser01,East Tennessee State University
1968,NBA,176,14,CIN,Charles Core,corech01,Southeastern Louisiana University
1968,NBA,177,14,NYK,John Haarlow,harlojo01,Princeton
1968,NBA,178,14,LAL,John Godfrey,godfrjo01,Abilene Christian University
1968,NBA,179,14,BOS,Keith Hochstein,hockske01,Holy Cross
1968,NBA,180,14,ATL,George Hicker,hickege01,Syracuse
1968,NBA,181,14,PHI,Tom Youngdale,youngto01,Davidson
1968,NBA,182,15,SDR,Bill Gaines,gainebi01,NA
1968,NBA,183,15,CHI,Mickey McCarty,mccarmi02,TCU
1968,NBA,184,15,BAL,Joe Allen,allenjo01,Bradley
1968,NBA,185,15,CIN,Mike Drespling,dreplmi01,Westminster College of Pennsylvania
1968,NBA,186,15,NYK,Ed Fellers,felleed01,Guilford College
1968,NBA,187,15,LAL,Johnny Baum,baumjo01,Temple
1968,NBA,188,15,ATL,Bennie Foster,fostebe01,Point Loma Nazarene
1968,NBA,189,15,PHI,George Mack,mackge01,North Carolina A&T
1968,NBA,190,16,SDR,Chuck Caldwell,caldwch01,Missouri-St. Louis
1968,NBA,191,16,CHI,Fred Holden,holdefr01,Louisville
1968,NBA,192,16,BAL,Dennis Black,blacede01,San Francisco
1968,NBA,193,16,CIN,Dick Harris,harridi01,Manchester University
1968,NBA,194,16,NYK,Bob Ferguson,fergubo01,Tennessee Wesleyan College
1968,NBA,195,16,LAL,Mike Eberle,eberlmi01,Wyoming
1968,NBA,196,16,ATL,Terry Allerton,allerte01,Baldwin-Wallace College
1968,NBA,197,16,PHI,Joe Crews,crewsjo01,Villanova
1968,NBA,198,17,SDR,Tom Billars,milleda03,Dakota Wesleyan University
1968,NBA,199,17,CHI,Dave Benedict,benedto01,Central Washington University
1968,NBA,200,17,BAL,Gregg Morris,morrigr01,Cornell
1968,NBA,201,17,CIN,John Howard,howarjo02,Cincinnati
1968,NBA,202,17,NYK,Milt Williams,willimi01,Lincoln University of Missouri
1968,NBA,203,17,PHI,Nate Ware,warena01,Tennessee State
1968,NBA,204,18,SDR,Harold Grant,grantha02,Pepperdine
1968,NBA,205,18,CHI,Bob Zoretich,zoretbo01,DePaul
1968,NBA,206,18,BAL,Art Kenney,kennyar01,Fairfield
1968,NBA,207,18,CIN,Larry Humes,humesla01,University of Evansville
1968,NBA,208,19,SDR,Bill Corley,corlebi01,UConn
1968,NBA,209,19,CHI,Rich Mason,masonri01,Indiana State University
1968,NBA,210,19,BAL,Jim LaCour,lacouji01,Seattle University
1968,NBA,211,19,CIN,Ray Jeffords,reffoja01,Georgia
1968,NBA,212,20,CHI,Rich Kirkland,rirkeri01,Norfolk State
1968,NBA,213,20,BAL,Ron Woodruff,woodrro01,Midwestern State University
1968,NBA,214,21,CHI,Ronald Horton,hortowi01,University of Delaware
1967,NBA,1,1,DET,Jimmy Walker,walkeji01,Providence
1967,NBA,2,1,BAL,Earl Monroe,monroea01,Winston-Salem State
1967,NBA,3,1,CHI,Clem Haskins,haskicl01,Western Kentucky
1967,NBA,4,1,DET,Sonny Dove,doveso01,St. John's
1967,NBA,5,1,NYK,Walt Frazier,fraziwa01,Southern Illinois
1967,NBA,6,1,SEA,Al Tucker,tuckeal01,Oklahoma Baptist University
1967,NBA,7,1,SDR,Pat Riley,rileypa01,Kentucky
1967,NBA,8,1,STL,Tom Workman,workmto01,Seattle University
1967,NBA,9,1,CIN,Mel Daniels,danieme01,New Mexico
1967,NBA,10,1,SFW,Dave Lattin,lattida01,Texas-El Paso
1967,NBA,11,1,BOS,Mal Graham,grahama01,NYU
1967,NBA,12,1,PHI,Craig Raymond,raymocr01,BYU
1967,NBA,13,2,BAL,Jimmy Jones,jonesji01,Grambling State University
1967,NBA,14,2,DET,Steve Sullivan,sullist01,Georgetown
1967,NBA,15,2,CHI,Byron Beck,beckby01,Denver
1967,NBA,16,2,LAL,Randy Mahaffey,mahafra01,Clemson
1967,NBA,17,2,NYK,Phil Jackson,jacksph01,University of North Dakota
1967,NBA,18,2,SDR,Bob Netolicky,netolbo01,Drake University
1967,NBA,19,2,SEA,Bob Rule,rulebo01,Colorado State
1967,NBA,20,3,BAL,Malkin Strong,stronma01,Seattle University
1967,NBA,21,3,DET,Darrell Hardy,hardyda01,Baylor
1967,NBA,22,3,CHI,John Dickson,dicksjo01,Arkansas State University
1967,NBA,23,3,LAL,Dwight Smith,smithdw02,Western Kentucky
1967,NBA,24,3,NYK,Gary Gregor,gregoga01,South Carolina
1967,NBA,25,3,STL,Bob Verga,vergabo01,Duke
1967,NBA,26,3,CIN,Gary Gray,grayga01,Oklahoma City University
1967,NBA,27,3,SFW,Bill Turner,turnebi01,University of Akron
1967,NBA,28,3,CIN,Sam Smith,smithsa01,Kentucky Wesleyan College
1967,NBA,29,3,SDR,Richie Moore,mooreri01,Hiram Scott College
1967,NBA,30,3,SEA,Sam Singleton,singlsa01,Nebraska-Omaha
1967,NBA,31,3,SDR,Nick Jones,jonesni01,Oregon
1967,NBA,32,4,BAL,Al Salvadori,salvaal01,South Carolina
1967,NBA,33,4,DET,Ron Franz,franzro01,Kansas
1967,NBA,34,4,CHI,Jim Burns,burnsji01,Northwestern
1967,NBA,35,4,LAL,Cliff Anderson,andercl01,Saint Joseph's
1967,NBA,36,4,NYK,Keith Swagerty,swageke01,University of the Pacific
1967,NBA,37,4,STL,Wes Bialosuknia,bialowe01,UConn
1967,NBA,38,4,CIN,Louie Dampier,dampilo01,Kentucky
1967,NBA,39,4,SFW,Bobby Lewis,lewisbo01,UNC
1967,NBA,40,4,BOS,Nevil Shed,sheddne01,Texas-El Paso
1967,NBA,41,4,SDR,Ron Kozlicki,kozliro01,Northwestern
1967,NBA,42,4,SDR,Craig Dill,dillcr01,Michigan
1967,NBA,43,4,SEA,Larry Bunce,buncela01,Utah State University
1967,NBA,44,5,BAL,Dexter Westbrook,westbde01,Providence
1967,NBA,45,5,DET,Paul Long,longpa01,Wake Forest
1967,NBA,46,5,CHI,Dick Pruet,pruetdi01,Jacksonville University
1967,NBA,47,5,LAL,Joe Allen,allenjo01,Bradley
1967,NBA,48,5,NYK,Barry Leibowitz,leiboba01,Long Island University
1967,NBA,49,5,STL,Mike Wittman,wittmmi01,Miami (FL)
1967,NBA,50,5,CIN,Trooper Washington,washitr01,Cheyney (PA)
1967,NBA,51,5,SFW,Mike Lynn,lynnmi01,UCLA
1967,NBA,52,5,BOS,Mike Redd,reddmi02,Kentucky Wesleyan College
1967,NBA,53,5,PHI,Jim Reid,reidji01,Winston-Salem State
1967,NBA,54,5,SEA,Plummer Lott,lottpl01,Seattle University
1967,NBA,55,5,SDR,Herb McPherson,mcphehe01,Murray State
1967,NBA,56,6,BAL,Bob Riedy,riedybo01,Duke
1967,NBA,57,6,DET,Vaughn Harper,harpeva01,Syracuse
1967,NBA,58,6,CHI,Mal Pradd,praddma01,Dillard University
1967,NBA,59,6,LAL,Gary Keller,kellega01,Florida
1967,NBA,60,6,NYK,Bob Benfield,benfibo01,West Virginia
1967,NBA,61,6,STL,John Morrison,morrijo01,Canisius
1967,NBA,62,6,CIN,Frank Stronczek,stronfr01,American International College
1967,NBA,63,6,SFW,Dale Schlueter,schluda01,Colorado State
1967,NBA,64,6,BOS,Ed Hummer,hummeed01,Princeton
1967,NBA,65,6,PHI,Tim Powers,powerti01,Creighton
1967,NBA,66,6,SDR,Robert Cole,colero01,Saint Louis
1967,NBA,67,6,SEA,Gordon Harris,harrigo01,Washington
1967,NBA,68,7,BAL,Ron Perry,perryro01,Virginia Tech
1967,NBA,69,7,DET,Bobby Lloyd,lloydbo01,Rutgers University
1967,NBA,70,7,CHI,Bob Wolf,wolfbo01,Marquette
1967,NBA,71,7,LAL,Jamie Thompson,thompja03,Wichita State
1967,NBA,72,7,NYK,Butch Wade,wadebu01,Indiana State University
1967,NBA,73,7,STL,Carl Fuller,fulleca01,Bethune-Cookman College
1967,NBA,74,7,CIN,Charlie Beasley,beaslch01,SMU
1967,NBA,75,7,SFW,Sonny Bustion,bustiso01,Colorado State
1967,NBA,76,7,BOS,Edgar Lacey,laceyed01,UCLA
1967,NBA,77,7,PHI,Frank Card,cardfr01,South Carolina State
1967,NBA,78,7,SEA,Dick Kolberg,kolbedi01,UC Santa Barbara
1967,NBA,79,7,SDR,Elburt Miller,milleel01,UNLV
1967,NBA,80,8,BAL,Ed Manning,mannied01,Jackson State University
1967,NBA,81,8,DET,George Carter,cartege01,St. Bonaventure
1967,NBA,82,8,CHI,Leon Simon,simonle01,College of Santa Fe
1967,NBA,83,8,LAL,Don Carlos,carlodo01,Otterbein College
1967,NBA,84,8,NYK,Gil Radday,raddagi01,St. Francis College
1967,NBA,85,8,STL,Arvesta Kelly,kellyar01,Lincoln University of Missouri
1967,NBA,86,8,CIN,Frank Hollendoner,hollefr01,Georgetown
1967,NBA,87,8,SFW,Bob Krulish,krulibo01,University of the Pacific
1967,NBA,88,8,BOS,Andy Anderson,anderan01,Canisius
1967,NBA,89,8,PHI,Jim Connelly,conleji01,Virginia
1967,NBA,90,8,SDR,Al Grundy,grundal01,Saint Joseph's
1967,NBA,91,8,SEA,Willie Wolters,woltewi01,Boston College
1967,NBA,92,9,BAL,Robert Allen,allenro01,University of Arkansas at Pine Bluff
1967,NBA,93,9,CHI,Ernie Laurent,laureer01,University of Albuquerque
1967,NBA,94,9,LAL,Jay McMillen,mcmilja01,Maryland
1967,NBA,95,9,NYK,Roy Smith,smithra02,Kansas State
1967,NBA,96,9,STL,Ed Biedenbach,biedeed01,NC State
1967,NBA,97,9,CIN,Ron Sepic,sepicro01,Ohio State
1967,NBA,98,9,SFW,Richard Dean,deanri01,Syracuse
1967,NBA,99,9,BOS,Henry Brown,brownhe01,University of Massachusetts Lowell
1967,NBA,100,9,PHI,Ron Filipek,filipro01,Tennessee Technological University
1967,NBA,101,9,SEA,Rod McDonald,mcdonro01,Whitworth
1967,NBA,102,9,SDR,Ron Coleman,colemro01,Missouri
1967,NBA,103,10,BAL,Bill Gillespie,gillebi01,Montana State
1967,NBA,104,10,CHI,Jim Boshart,boshaji01,Wake Forest
1967,NBA,105,10,LAL,Don Kruse,kruzedo01,Houston
1967,NBA,106,10,NYK,Bruce Kaplan,kaplabr01,NYU
1967,NBA,107,10,STL,Dick Falkenbush,falkeri01,Saint Michael's College
1967,NBA,108,10,CIN,Willie Davis,daviswi01,University of North Texas
1967,NBA,109,10,SFW,Joe Galbo,galbojo01,San Francisco State University
1967,NBA,110,10,BOS,Rick Weitzman,weitzri01,Northeastern University
1967,NBA,111,10,PHI,Butch Erwin,ervinbu01,Niagara University
1967,NBA,112,10,SDR,Don Duncan,duncajo01,Murray State
1967,NBA,113,10,SEA,Gary Lechman,lechmga01,Gonzaga
1967,NBA,114,11,BAL,Bubba Smith,smithbu01,Michigan State
1967,NBA,115,11,CHI,Phil Andros,androji01,University of New Haven
1967,NBA,116,11,LAL,Nick Pino,pinoni01,Kansas State
1967,NBA,117,11,NYK,Mark Mirken,merkima01,UNC
1967,NBA,118,11,CIN,Ken Calloway,callake01,Cincinnati
1967,NBA,119,11,SFW,Bill Morgan,morgabi01,New Mexico
1967,NBA,120,11,BOS,Joe Harrington,harrijo02,Maryland
1967,NBA,121,11,PHI,Ted Campbell,campbte01,North Carolina A&T
1967,NBA,122,11,SEA,Randy Matson,matsora01,Texas A&M
1967,NBA,123,11,SDR,Al Razutis,razutal01,Alliant International University
1967,NBA,124,12,BAL,Tony Eatmon,eatonto01,University of Texas Rio Grande Valley
1967,NBA,125,12,DET,George Dalzell,dalzege01,Colgate
1967,NBA,126,12,CHI,Ron Widby,widbyro01,Tennessee
1967,NBA,127,12,LAL,Ben Monroe,monrobe01,New Mexico
1967,NBA,128,12,NYK,Mike Riordan,riordmi01,Providence
1967,NBA,129,12,CIN,Frank Gaidjunas,gadjufr01,Villanova
1967,NBA,130,12,SFW,David Fox,foxda01,University of the Pacific
1967,NBA,131,12,PHI,Hubie Marshall,marshhu01,La Salle
1967,NBA,132,12,SDR,Martin Nava,naviama01,New Mexico Highlands University
1967,NBA,133,12,SEA,Rubin Russell,russeru01,University of North Texas
1967,NBA,134,13,BAL,Lyn Burkholder,burkhly01,South Carolina
1967,NBA,135,13,DET,Matt Aitch,aitchma01,Michigan State
1967,NBA,136,13,CHI,Tom Storm,stormto01,Montana State
1967,NBA,137,13,LAL,Gerry,jonesga01,Iowa
1967,NBA,138,13,CIN,John Moates,moatejo01,Richmond
1967,NBA,139,13,PHI,George Mack,mackge01,North Carolina A&T
1967,NBA,140,13,SEA,John Schroeder,schrojo01,Ohio University
1967,NBA,141,13,SDR,Bob Chlupsa,chlupbo01,Manhattan University
1967,NBA,142,14,BAL,Paul Mickey,mickepa01,Penn State
1967,NBA,143,14,CHI,Don Whitehead,whitedo02,Erskine College
1967,NBA,144,14,CIN,Jerry Pettway,pettwje01,Northwood University
1967,NBA,145,14,PHI,Wayne Brabender,brabewa01,University of Minnesota Morris
1967,NBA,146,14,SDR,John Tolbert,tolbejo01,South Carolina State
1967,NBA,147,14,SEA,Jim Sutherland,sutheji01,Clemson
1967,NBA,148,15,BAL,Rich Peek,peekri01,Louisiana Tech
1967,NBA,149,15,CHI,Jim Garza,garzaji01,Detroit Institute of Technology
1967,NBA,150,15,CIN,Earl Beechum,beechea01,Midwestern State University
1967,NBA,151,15,PHI,Sherman Dillard,dillash01,Tulsa
1967,NBA,152,15,SEA,Willie Campbell,campbwi01,Nebraska
1967,NBA,153,16,BAL,Gary Williams,williga01,Oklahoma
1967,NBA,154,16,CHI,Jimmy Dawson,dawsoji01,Illinois
1967,NBA,155,16,CIN,John Vermilyea,vermejo01,Morningside College
1967,NBA,156,16,PHI,Wayne Chapman,chapmwa01,Western Kentucky
1967,NBA,157,17,BAL,Loy Petersen,peterlo01,Oregon State
1967,NBA,158,17,CIN,Darryl Meachem,meachda01,Edinboro University of Pennsylvania
1967,NBA,159,17,PHI,Charlie Paulk,paulkch01,Oklahoma State
1967,NBA,160,18,BAL,Jerry Southwood,southje01,Vanderbilt
1967,NBA,161,19,BAL,George Spencer,spencge01,Washington
1967,NBA,162,20,BAL,Roland West,westro01,Cincinnati
1966,NBA,1,1,NYK,Cazzie Russell,russeca01,Michigan
1966,NBA,2,1,DET,Dave Bing,bingda01,Syracuse
1966,NBA,3,1,SFW,Clyde Lee,leecl01,Vanderbilt
1966,NBA,4,1,STL,Lou Hudson,hudsolo01,Minnesota
1966,NBA,5,1,BAL,Jack Marin,marinja01,Duke
1966,NBA,6,1,CIN,Walt Wesley,weslewa01,Kansas
1966,NBA,7,1,LAL,Jerry Chambers,chambje01,Utah
1966,NBA,8,1,BOS,Jim Barnett,barneji02,Oregon
1966,NBA,9,1,PHI,Matt Guokas,guokama02,Saint Joseph's
1966,NBA,10,1,CHI,Dave Schellhase,schelda01,Purdue
1966,NBA,11,2,NYK,Henry Akin,akinhe01,Morehead State University
1966,NBA,12,2,DET,Dorie Murrey,murredo01,Detroit Mercy
1966,NBA,13,2,SFW,Joe Ellis,ellisjo01,San Francisco
1966,NBA,14,2,STL,Dick Snyder,snydedi01,Davidson
1966,NBA,15,2,BAL,Neil Johnson,johnsne02,Creighton
1966,NBA,16,2,CIN,Jerry Lee Wells,wellsje01,Oklahoma City University
1966,NBA,17,2,LAL,Hank Finkel,finkeha01,Dayton
1966,NBA,18,2,BOS,Leon Clark,clarkle01,Wyoming
1966,NBA,19,2,PHI,Bill Melchionni,melchbi01,Villanova
1966,NBA,20,2,CHI,Erwin Mueller,mueller01,San Francisco
1966,NBA,21,3,NYK,Stew Johnson,johnsst01,Murray State
1966,NBA,22,3,DET,Ollie Darden,dardeol01,Michigan
1966,NBA,23,3,SFW,Steve Chubin,chubist01,Rhode Island
1966,NBA,24,3,STL,Tommy Kron,kronto01,Kentucky
1966,NBA,25,3,BAL,Dave Wagnon,wagnoda01,Idaho State University
1966,NBA,26,3,CIN,Jim Ware,wareji01,Oklahoma City University
1966,NBA,27,3,LAL,John Block,blockjo01,USC
1966,NBA,28,3,BOS,Gary Turner,turnega01,TCU
1966,NBA,29,3,PHI,Donnie Freeman,freemdo01,Illinois
1966,NBA,30,3,CHI,Ed Bodkin,bodkied01,Eastern Kentucky University
1966,NBA,31,4,NYK,Lee DeFore,deforle01,Auburn
1966,NBA,32,4,DET,Jeff Congdon,congdje01,BYU
1966,NBA,33,4,SFW,Steve Vacendak,vacenst01,Duke
1966,NBA,34,4,STL,Bob McIntyre,mcintbo01,St. John's
1966,NBA,35,4,BAL,George Peeples,peeplge01,Iowa
1966,NBA,36,4,CIN,Charles Schmaus,schmach01,Virginia Military Institute
1966,NBA,37,4,LAL,Archie Clark,clarkar01,Minnesota
1966,NBA,38,4,BOS,Johnny Austin,austijo01,Boston College
1966,NBA,39,4,PHI,Ken Wilburn,wilbuke01,Central State University
1966,NBA,40,4,CHI,Jim Williams,williji01,Temple
1966,NBA,41,5,NYK,Ron Jackson,jacksro01,Clark Atlanta University
1966,NBA,42,5,DET,William Pickens,pickewi01,Georgia Southern University
1966,NBA,43,5,SFW,Tom Kerwin,kerwito01,Centenary (LA)
1966,NBA,44,5,STL,Dick Nemelka,nemeldi01,BYU
1966,NBA,45,5,BAL,John Beasley,beasljo01,Texas A&M
1966,NBA,46,5,BAL,Johnny Jones,jonesjo01,"California State University, Los Angeles"
1966,NBA,47,5,CIN,Rich Parks,parksri01,Saint Louis
1966,NBA,48,5,LAL,Stan Washington,washist02,Michigan State
1966,NBA,49,5,PHI,Tom Duff,duffto01,Saint Joseph's
1966,NBA,50,5,CHI,Larry Humes,humesla01,University of Evansville
1966,NBA,51,6,NYK,George Fisher,fishege01,Utah
1966,NBA,52,6,DET,Carroll Hooser,hooseca01,SMU
1966,NBA,53,6,SFW,Jim Pitts,pittsji01,Northwestern
1966,NBA,54,6,STL,Lonnie Wright,wrighlo01,Colorado State
1966,NBA,55,6,BAL,Jeff Neuman,newmaje01,Penn
1966,NBA,56,6,CIN,Steve Cunningham,cunnist01,Western Kentucky
1966,NBA,57,6,LAL,Keith Thomas,thomake03,Vanderbilt
1966,NBA,58,6,BOS,Charlie Hunter,huntech02,Oklahoma City University
1966,NBA,59,6,PHI,Red Robbins,robbire01,Tennessee
1966,NBA,60,7,NYK,Mike Dabich,dabicmi01,New Mexico State
1966,NBA,61,7,DET,Ted Manning,mannite01,NC Central
1966,NBA,62,7,SFW,Lon Hughey,hughelo01,Fresno State
1966,NBA,63,7,STL,Jay Neary,nearyja01,UNC Wilmington
1966,NBA,64,7,BAL,Dave Mills,millsda02,DePaul
1966,NBA,65,7,CIN,Gary Schull,schulga01,Florida State
1966,NBA,66,7,LAL,Taft Jackson,jacksta02,College of Idaho
1966,NBA,67,7,BOS,Gary Ward,wardje01,Maryland
1966,NBA,68,7,CHI,John Comeaux,comeajo01,Grambling State University
1966,NBA,69,8,NYK,Mike Silliman,sillimi01,United States Military Academy
1966,NBA,70,8,DET,George McNeil,mcneige01,Southern Illinois
1966,NBA,71,8,SFW,Ken Washington,washike02,UCLA
1966,NBA,72,8,STL,Bryan Williams,willibr02,Xavier
1966,NBA,73,8,BAL,Roland West,westro01,Cincinnati
1966,NBA,74,8,CIN,Ron Krick,krickro01,Cincinnati
1966,NBA,75,8,LAL,John Wetzel,wetzejo01,Virginia Tech
1966,NBA,76,8,BOS,Russ Gumina,guminru01,San Francisco
1966,NBA,77,8,CHI,Stan Curtis,curtibi01,Michigan State
1966,NBA,78,9,NYK,Bill Turner,turnebi01,University of Akron
1966,NBA,79,9,STL,Al Grant,grantal01,Long Island University
1966,NBA,80,9,BAL,Chuck Gardner,gardnch01,Colorado
1966,NBA,81,9,CIN,Billy Smith,smithbi03,Loyola Chicago
1966,NBA,82,9,LAL,Julian Hammond,hammoju01,Tulsa
1966,NBA,83,9,PHI,Pat Caldwell,caldwpa01,Rockhurst University
1966,NBA,84,9,CHI,Gene Summers,summege01,Northern Michigan University
1966,NBA,85,10,NYK,Richie Moore,mooreri01,Hiram Scott College
1966,NBA,86,10,STL,Don Yates,yatesdo01,Minnesota
1966,NBA,87,10,BAL,Guy Manning,mannigu01,Prairie View A&M University
1966,NBA,88,10,CIN,Freddie Lewis,lewisfr02,Arizona State
1966,NBA,89,10,LAL,Mike Rooney,roonemi01,Oklahoma
1966,NBA,90,10,PHI,Bob Bedell,bedelbo01,Stanford
1966,NBA,91,10,CHI,Don Swanson,swansdo01,DePaul
1966,NBA,92,11,NYK,Rich Dyer,dyerri01,NYU
1966,NBA,93,11,STL,Curt Gammell,gammecu01,Pacific Lutheran University
1966,NBA,94,11,BAL,Stan McKenzie,mckenst01,NYU
1966,NBA,95,11,CIN,R.B. Lynam,lynamrb01,Oklahoma Baptist University
1966,NBA,96,11,LAL,George Grams,gramsge01,Purdue
1966,NBA,97,11,CHI,Carver Clinton,clintca01,Penn State
1966,NBA,98,12,NYK,Dave Deutsch,deutsda01,University of Rochester
1966,NBA,99,12,STL,Lonnie Lynn,lynnlo01,Wilberforce University
1966,NBA,100,12,BAL,Grant Simmons,simmogr01,Nebraska
1966,NBA,101,13,NYK,Bob Bennett,bennebo01,UNC
1966,NBA,102,13,STL,Nick Aloi,aloini01,Bowling Green
1966,NBA,103,13,BAL,Al Lopes,lopesal01,Kansas
1966,NBA,104,14,STL,Ollie Carter,carteol01,San Francisco
1966,NBA,105,14,BAL,Jim Harter,harteji01,University of Texas Rio Grande Valley
1966,NBA,106,15,STL,Paul Long,longpa01,Wake Forest
1966,NBA,107,15,BAL,Howard Bayne,bayneho01,Tennessee
1966,NBA,108,16,STL,Eddie Jackson,jacksed02,Bradley
1966,NBA,109,16,BAL,Ken Barnes,barneke01,Wisconsin
1966,NBA,110,17,BAL,Chris Pervall,pervach01,Iowa
1966,NBA,111,18,BAL,Jerry Trice,triceje01,Weber State
1966,NBA,112,19,BAL,Gene Visscher,visscge01,Weber State
1965,NBA,1,1,SFW,Fred Hetzel,hetzefr01,Davidson
1965,NBA,2,1,NYK,Bill Bradley,bradlbi01,Princeton
1965,NBA,3,1,DET,Bill Buntin,buntibi01,Michigan
1965,NBA,4,1,SFW,Rick Barry,barryri01,Miami (FL)
1965,NBA,5,1,NYK,Dave Stallworth,stallda01,Wichita State
1965,NBA,6,1,BAL,Jerry Sloan,sloanje01,University of Evansville
1965,NBA,7,1,PHI,Billy Cunningham,cunnibi01,UNC
1965,NBA,8,1,STL,Jim Washington,washiji01,Villanova
1965,NBA,9,1,CIN,Nate Bowman,bowmana01,Wichita State
1965,NBA,10,1,LAL,Gail Goodrich,goodrga01,UCLA
1965,NBA,11,1,BOS,Ollie Johnson,johnsol02,San Francisco
1965,NBA,12,2,SFW,Will Frazier,fraziwi01,Grambling State University
1965,NBA,13,2,NYK,Dick Van Arsdale,vanardi01,Indiana
1965,NBA,14,2,DET,Tom Van Arsdale,vanarto01,Indiana
1965,NBA,15,2,BAL,Tal Brody,brodyta01,Illinois
1965,NBA,16,2,PHI,Jesse Branson,bransje01,Elon University
1965,NBA,17,2,NYK,Hal Blevins,bleviha01,University of Arkansas at Pine Bluff
1965,NBA,18,2,CIN,Flynn Robinson,robinfl01,Wyoming
1965,NBA,19,2,LAL,John Fairchild,faircjo01,BYU
1965,NBA,20,2,BOS,Ron Watts,wattsro01,Wake Forest
1965,NBA,21,3,SFW,Keith Erickson,erickke01,UCLA
1965,NBA,22,3,NYK,Barry Clemens,clemeba01,Ohio Wesleyan University
1965,NBA,23,3,DET,Ron Reed,reedro01,Notre Dame
1965,NBA,24,3,BAL,Joe Newton,newtojo01,Auburn
1965,NBA,25,3,PHI,Bob Weiss,weissbo01,Penn State
1965,NBA,26,3,STL,Ken McIntyre,mcintke02,St. John's
1965,NBA,27,3,CIN,Jon McGlocklin,mcglojo01,Indiana
1965,NBA,28,3,LAL,Jim Caldwell,caldwji01,Georgia Tech
1965,NBA,29,3,BOS,Toby Kimball,kimbato01,UConn
1965,NBA,30,4,SFW,Warren Rustand,rustawa01,Arizona
1965,NBA,31,4,NYK,Larry Lembo,lembola01,Manhattan University
1965,NBA,32,4,DET,Jim King,kingji03,Oklahoma State
1965,NBA,33,4,BAL,Skip Thoren,thoresk01,Illinois
1965,NBA,34,4,PHI,Hank Finkel,finkeha01,Dayton
1965,NBA,35,4,STL,Lynn Nance,nancely01,Washington
1965,NBA,36,4,CIN,Bob Love,lovebo01,Southern University and A&M College
1965,NBA,37,4,LAL,Brooks Henderson,hendebr01,Florida
1965,NBA,38,4,BOS,Richie Tarrant,tarrari01,Saint Michael's College
1965,NBA,39,5,SFW,Eddie Jackson,jacksed01,Oklahoma City University
1965,NBA,40,5,NYK,Steve Nisenson,nisenst01,Hofstra
1965,NBA,41,5,DET,Ted Manning,mannite01,NC Central
1965,NBA,42,5,BAL,Charles Dinkins,dinkech01,Miami University
1965,NBA,43,5,PHI,Richie Moore,mooreri01,Villanova
1965,NBA,44,5,STL,Theodore Werner,werneth01,Washington State
1965,NBA,45,5,CIN,Warren Isaac,isaacwa01,Iona College
1965,NBA,46,5,LAL,A.W. Davis,davisaw01,Tennessee
1965,NBA,47,5,BOS,Don Davidson,daviddo01,Davidson
1965,NBA,48,6,SFW,Jim Jarvis,jarviji01,Oregon State
1965,NBA,49,6,NYK,Warren Davis,daviswa02,North Carolina A&T
1965,NBA,50,6,DET,Barry Smith,smithba01,High Point University
1965,NBA,51,6,BAL,Lyvonne LeFlore,leflola01,Jackson State University
1965,NBA,52,6,PHI,Mitch Edwards,edwarmi01,University of Texas Rio Grande Valley
1965,NBA,53,6,STL,John Rambo,rambojo01,Cal State Long Beach
1965,NBA,54,6,CIN,Leon Clements,clemele01,Ouachita Baptist University
1965,NBA,55,6,LAL,Teo Cruz,cruzth01,Seattle University
1965,NBA,56,6,BOS,Haskell Tison,tisonha01,Duke
1965,NBA,57,7,SFW,Dan Wolthers,wolteda01,California
1965,NBA,58,7,NYK,Dale Neel,neelda01,High Point University
1965,NBA,59,7,BAL,Willie Somerset,somerwi01,Duquesne
1965,NBA,60,7,PHI,John Young,youngjo02,Midwestern State University
1965,NBA,61,7,STL,Terry Kunze,kunzete01,Minnesota
1965,NBA,62,7,CIN,Jeff Gehring,gehrije01,Miami University
1965,NBA,63,7,LAL,DeWayne Cruse,cruzedw01,Idaho State University
1965,NBA,64,7,BOS,George Deehan,deehage01,Lenoir-Rhyne College
1965,NBA,65,8,SFW,Willie Cotton,cottowi01,Central State University
1965,NBA,66,8,NYK,Frank Granat,granafr01,Alliance College
1965,NBA,67,8,BAL,Jim Murphy,murphji01,DePaul
1965,NBA,68,8,PHI,Bob Barnek,barnebo02,St. Bonaventure
1965,NBA,69,8,STL,Cincy Powell,powelci01,University of Portland
1965,NBA,70,8,CIN,Jim Fox,foxji01,South Carolina
1965,NBA,71,8,LAL,George Unseld,unselge01,Kansas
1965,NBA,72,9,NYK,Jay Neary,nearyja01,UNC Wilmington
1965,NBA,73,9,BAL,John Wendelken,wendejo01,Holy Cross
1965,NBA,74,9,PHI,Gene West,westge01,Drake University
1965,NBA,75,9,STL,Leroy Walker,walkele01,Utah State University
1965,NBA,76,9,CIN,Ron Krick,krickro01,Cincinnati
1965,NBA,77,9,LAL,Mal Pradd,praddma01,Dillard University
1965,NBA,78,10,NYK,Wayne Molis,moliswa01,Lewis (IL)
