season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
2011,nba,all_defense,ORV,G,Jrue Holiday,holidjr01,20,1,60,0.017,NA,NA,NA
2011,nba,all_defense,ORV,F,Shawn Marion,mariosh01,32,1,60,0.017,NA,NA,NA
2011,nba,all_defense,ORV,F,Tayshaun Prince,princta01,30,1,60,0.017,NA,NA,NA
2010,nba,all_defense,1st,C,Dwight Howard,howardw01,24,57,60,0.95,NA,NA,NA
2010,nba,all_defense,1st,G,Rajon Rondo,rondora01,23,50,60,0.833,NA,NA,NA
2010,nba,all_defense,1st,F,LeBron James,jamesle01,25,45,60,0.75,NA,NA,NA
2010,nba,all_defense,1st,G,Kobe Bryant,bryanko01,31,34,60,0.567,NA,NA,NA
2010,nba,all_defense,1st,F,Gerald Wallace,wallage01,27,30,60,0.5,NA,NA,NA
2010,nba,all_defense,2nd,C,Tim Duncan,duncati01,33,21,60,0.35,NA,NA,NA
2010,nba,all_defense,2nd,F,Josh Smith,smithjo03,24,20,60,0.333,NA,NA,NA
2010,nba,all_defense,2nd,G,Dwyane Wade,wadedw01,28,20,60,0.333,NA,NA,NA
2010,nba,all_defense,2nd,F,Anderson Varejão,varejan01,27,15,60,0.25,NA,NA,NA
2010,nba,all_defense,2nd,G,Thabo Sefolosha,sefolth01,25,14,60,0.233,NA,NA,NA
2010,nba,all_defense,ORV,C,Marcus Camby,cambyma01,35,12,60,0.2,NA,NA,NA
2010,nba,all_defense,ORV,G,Jason Kidd,kiddja01,36,12,60,0.2,NA,NA,NA
2010,nba,all_defense,ORV,F,Metta World Peace,artesro01,30,11,60,0.183,NA,NA,NA
2010,nba,all_defense,ORV,G,Deron Williams,willide01,25,10,60,0.167,NA,NA,NA
2010,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,29,9,60,0.15,NA,NA,NA
2010,nba,all_defense,ORV,C,Andrew Bogut,bogutan01,25,8,60,0.133,NA,NA,NA
2010,nba,all_defense,ORV,F,Luc Mbah a Moute,mbahalu01,23,8,60,0.133,NA,NA,NA
2010,nba,all_defense,ORV,G,Arron Afflalo,afflaar01,24,6,60,0.1,NA,NA,NA
2010,nba,all_defense,ORV,F,Kevin Garnett,garneke01,33,5,60,0.083,NA,NA,NA
2010,nba,all_defense,ORV,F,Kenyon Martin,martike01,32,5,60,0.083,NA,NA,NA
2010,nba,all_defense,ORV,F,Shane Battier,battish01,31,4,60,0.067,NA,NA,NA
2010,nba,all_defense,ORV,F,Grant Hill,hillgr01,37,4,60,0.067,NA,NA,NA
2010,nba,all_defense,ORV,C,Joakim Noah,noahjo01,24,4,60,0.067,NA,NA,NA
2010,nba,all_defense,ORV,C,Kendrick Perkins,perkike01,25,4,60,0.067,NA,NA,NA
2010,nba,all_defense,ORV,F,Trevor Ariza,arizatr01,24,3,60,0.05,NA,NA,NA
2010,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,28,3,60,0.05,NA,NA,NA
2010,nba,all_defense,ORV,G,Russell Westbrook,westbru01,21,3,60,0.05,NA,NA,NA
2010,nba,all_defense,ORV,F,Nicolas Batum,batumni01,21,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,32,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,G,George Hill,hillge01,23,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,26,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,G,Joe Johnson,johnsjo02,28,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,C,Jermaine O'Neal,onealje01,31,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,F,Lamar Odom,odomla01,30,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,F,Luis Scola,scolalu01,29,2,60,0.033,NA,NA,NA
2010,nba,all_defense,ORV,G,Chauncey Billups,billuch01,33,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Caron Butler,butleca01,29,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Jared Dudley,dudleja01,24,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Kevin Durant,duranke01,21,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,G,Raymond Felton,feltora01,25,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Marc Gasol,gasolma01,25,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Pau Gasol,gasolpa01,29,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Chuck Hayes,hayesch01,26,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Brendan Haywood,haywobr01,30,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Nenê,hilarne01,27,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,C,Al Horford,horfoal01,23,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Serge Ibaka,ibakase01,20,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Ersan İlyasova,ilyaser01,22,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,G,Stephen Jackson,jacksst02,31,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,G,Chris Paul,paulch01,24,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,F,Tayshaun Prince,princta01,29,1,60,0.017,NA,NA,NA
2010,nba,all_defense,ORV,G,Earl Watson,watsoea01,30,1,60,0.017,NA,NA,NA
2009,nba,all_defense,1st,C,Dwight Howard,howardw01,23,55,60,0.917,NA,NA,NA
2009,nba,all_defense,1st,G,Kobe Bryant,bryanko01,30,53,60,0.883,NA,NA,NA
2009,nba,all_defense,1st,F,LeBron James,jamesle01,24,47,60,0.783,NA,NA,NA
2009,nba,all_defense,1st,G,Chris Paul,paulch01,23,36,60,0.6,NA,NA,NA
2009,nba,all_defense,1st,F,Kevin Garnett,garneke01,32,35,60,0.583,NA,NA,NA
2009,nba,all_defense,2nd,C,Tim Duncan,duncati01,32,30,60,0.5,NA,NA,NA
2009,nba,all_defense,2nd,G,Dwyane Wade,wadedw01,27,26,60,0.433,NA,NA,NA
2009,nba,all_defense,2nd,G,Rajon Rondo,rondora01,22,23,60,0.383,NA,NA,NA
2009,nba,all_defense,2nd,F,Shane Battier,battish01,30,22,60,0.367,NA,NA,NA
2009,nba,all_defense,2nd,F,Metta World Peace,artesro01,29,22,60,0.367,NA,NA,NA
2009,nba,all_defense,ORV,F,Tayshaun Prince,princta01,28,15,60,0.25,NA,NA,NA
2009,nba,all_defense,ORV,G,Raja Bell,bellra01,32,8,60,0.133,NA,NA,NA
2009,nba,all_defense,ORV,C,Joel Przybilla,przybjo01,29,7,60,0.117,NA,NA,NA
2009,nba,all_defense,ORV,G,Chauncey Billups,billuch01,32,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,G,Ronnie Brewer,brewero02,23,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,25,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,C,Yao Ming,mingya01,28,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,C,Emeka Okafor,okafoem01,26,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,G,Deron Williams,willide01,24,5,60,0.083,NA,NA,NA
2009,nba,all_defense,ORV,C,Kendrick Perkins,perkike01,24,4,60,0.067,NA,NA,NA
2009,nba,all_defense,ORV,C,Samuel Dalembert,dalemsa01,27,3,60,0.05,NA,NA,NA
2009,nba,all_defense,ORV,G,Derek Fisher,fishede01,34,3,60,0.05,NA,NA,NA
2009,nba,all_defense,ORV,F,Udonis Haslem,hasleud01,28,3,60,0.05,NA,NA,NA
2009,nba,all_defense,ORV,G,Jason Kidd,kiddja01,35,3,60,0.05,NA,NA,NA
2009,nba,all_defense,ORV,F,Anderson Varejão,varejan01,26,3,60,0.05,NA,NA,NA
2009,nba,all_defense,ORV,F,Trevor Ariza,arizatr01,23,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,28,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,G,Joe Johnson,johnsjo02,27,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,27,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,F,David Lee,leeda02,25,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,F,James Posey,poseyja01,32,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,G,J.R. Smith,smithjr01,23,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,F,Gerald Wallace,wallage01,26,2,60,0.033,NA,NA,NA
2009,nba,all_defense,ORV,C,Chris Andersen,anderch01,30,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,C,Pau Gasol,gasolpa01,28,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,C,Nenê,hilarne01,26,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,F,Antonio McDyess,mcdyean01,34,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,G,Andre Miller,millean02,32,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,F,Travis Outlaw,outlatr01,24,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,G,Brandon Roy,roybr01,24,1,60,0.017,NA,NA,NA
2009,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,34,1,60,0.017,NA,NA,NA
2008,nba,all_defense,1st,G,Kobe Bryant,bryanko01,29,52,60,0.867,NA,NA,NA
2008,nba,all_defense,1st,F,Kevin Garnett,garneke01,31,52,60,0.867,NA,NA,NA
2008,nba,all_defense,1st,C,Marcus Camby,cambyma01,33,37,60,0.617,NA,NA,NA
2008,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,36,36,60,0.6,NA,NA,NA
2008,nba,all_defense,1st,F,Tim Duncan,duncati01,31,33,60,0.55,NA,NA,NA
2008,nba,all_defense,2nd,F,Shane Battier,battish01,29,29,60,0.483,NA,NA,NA
2008,nba,all_defense,2nd,G,Chris Paul,paulch01,22,26,60,0.433,NA,NA,NA
2008,nba,all_defense,2nd,C,Dwight Howard,howardw01,22,25,60,0.417,NA,NA,NA
2008,nba,all_defense,2nd,F,Tayshaun Prince,princta01,27,20,60,0.333,NA,NA,NA
2008,nba,all_defense,2nd,G,Raja Bell,bellra01,31,18,60,0.3,NA,NA,NA
2008,nba,all_defense,ORV,G,Chauncey Billups,billuch01,31,14,60,0.233,NA,NA,NA
2008,nba,all_defense,ORV,G,Jason Kidd,kiddja01,34,13,60,0.217,NA,NA,NA
2008,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,33,13,60,0.217,NA,NA,NA
2008,nba,all_defense,ORV,G,Rajon Rondo,rondora01,21,11,60,0.183,NA,NA,NA
2008,nba,all_defense,ORV,C,Tyson Chandler,chandty01,25,8,60,0.133,NA,NA,NA
2008,nba,all_defense,ORV,F,Josh Smith,smithjo03,22,8,60,0.133,NA,NA,NA
2008,nba,all_defense,ORV,G,Deron Williams,willide01,23,8,60,0.133,NA,NA,NA
2008,nba,all_defense,ORV,F,Metta World Peace,artesro01,28,8,60,0.133,NA,NA,NA
2008,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,26,6,60,0.1,NA,NA,NA
2008,nba,all_defense,ORV,G,Derek Fisher,fishede01,33,4,60,0.067,NA,NA,NA
2008,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,30,4,60,0.067,NA,NA,NA
2008,nba,all_defense,ORV,F,LeBron James,jamesle01,23,4,60,0.067,NA,NA,NA
2008,nba,all_defense,ORV,C,Samuel Dalembert,dalemsa01,26,3,60,0.05,NA,NA,NA
2008,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,27,3,60,0.05,NA,NA,NA
2008,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,24,2,60,0.033,NA,NA,NA
2008,nba,all_defense,ORV,F,Paul Pierce,piercpa01,30,2,60,0.033,NA,NA,NA
2008,nba,all_defense,ORV,G,Brandon Roy,roybr01,23,2,60,0.033,NA,NA,NA
2008,nba,all_defense,ORV,F,Chris Bosh,boshch01,23,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,G,Ronnie Brewer,brewero02,22,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,F,Caron Butler,butleca01,27,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,G,Baron Davis,davisba01,28,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,G,Richard Hamilton,hamilri01,29,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,F,Josh Howard,howarjo01,27,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,G,Andre Miller,millean02,31,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,C,Dikembe Mutombo,mutomdi01,41,1,60,0.017,NA,NA,NA
2008,nba,all_defense,ORV,F,Andrés Nocioni,nocioan01,28,1,60,0.017,NA,NA,NA
2007,nba,all_defense,1st,F,Bruce Bowen,bowenbr01,35,42,60,0.7,NA,NA,NA
2007,nba,all_defense,1st,F,Tim Duncan,duncati01,30,36,60,0.6,NA,NA,NA
2007,nba,all_defense,1st,C,Marcus Camby,cambyma01,32,34,60,0.567,NA,NA,NA
2007,nba,all_defense,1st,G,Kobe Bryant,bryanko01,28,32,60,0.533,NA,NA,NA
2007,nba,all_defense,1st,G,Raja Bell,bellra01,30,25,60,0.417,NA,NA,NA
2007,nba,all_defense,2nd,C,Ben Wallace,wallabe01,32,33,60,0.55,NA,NA,NA
2007,nba,all_defense,2nd,G,Jason Kidd,kiddja01,33,23,60,0.383,NA,NA,NA
2007,nba,all_defense,2nd,F,Tayshaun Prince,princta01,26,21,60,0.35,NA,NA,NA
2007,nba,all_defense,2nd,F,Kevin Garnett,garneke01,30,20,60,0.333,NA,NA,NA
2007,nba,all_defense,2nd,G,Kirk Hinrich,hinriki01,26,18,60,0.3,NA,NA,NA
2007,nba,all_defense,ORV,F,Shane Battier,battish01,28,17,60,0.283,NA,NA,NA
2007,nba,all_defense,ORV,F,Shawn Marion,mariosh01,28,15,60,0.25,NA,NA,NA
2007,nba,all_defense,ORV,G,Chauncey Billups,billuch01,30,13,60,0.217,NA,NA,NA
2007,nba,all_defense,ORV,F,Metta World Peace,artesro01,27,12,60,0.2,NA,NA,NA
2007,nba,all_defense,ORV,F,Gerald Wallace,wallage01,24,11,60,0.183,NA,NA,NA
2007,nba,all_defense,ORV,C,Alonzo Mourning,mournal01,36,9,60,0.15,NA,NA,NA
2007,nba,all_defense,ORV,C,Tyson Chandler,chandty01,24,8,60,0.133,NA,NA,NA
2007,nba,all_defense,ORV,G,Devin Harris,harride01,23,8,60,0.133,NA,NA,NA
2007,nba,all_defense,ORV,F,Josh Howard,howarjo01,26,7,60,0.117,NA,NA,NA
2007,nba,all_defense,ORV,C,Emeka Okafor,okafoem01,24,6,60,0.1,NA,NA,NA
2007,nba,all_defense,ORV,F,Luol Deng,denglu01,21,5,60,0.083,NA,NA,NA
2007,nba,all_defense,ORV,C,Dwight Howard,howardw01,21,5,60,0.083,NA,NA,NA
2007,nba,all_defense,ORV,F,Andrei Kirilenko,kirilan01,25,5,60,0.083,NA,NA,NA
2007,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,32,5,60,0.083,NA,NA,NA
2007,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,29,4,60,0.067,NA,NA,NA
2007,nba,all_defense,ORV,F,Josh Smith,smithjo03,21,4,60,0.067,NA,NA,NA
2007,nba,all_defense,ORV,G,Richard Hamilton,hamilri01,28,3,60,0.05,NA,NA,NA
2007,nba,all_defense,ORV,G,Andre Iguodala,iguodan01,23,3,60,0.05,NA,NA,NA
2007,nba,all_defense,ORV,C,Jermaine O'Neal,onealje01,28,3,60,0.05,NA,NA,NA
2007,nba,all_defense,ORV,G,Deron Williams,willide01,22,3,60,0.05,NA,NA,NA
2007,nba,all_defense,ORV,F,Elton Brand,brandel01,27,2,60,0.033,NA,NA,NA
2007,nba,all_defense,ORV,F,Caron Butler,butleca01,26,2,60,0.033,NA,NA,NA
2007,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,27,2,60,0.033,NA,NA,NA
2007,nba,all_defense,ORV,G,Tony Parker,parketo01,24,2,60,0.033,NA,NA,NA
2007,nba,all_defense,ORV,G,Dwyane Wade,wadedw01,25,2,60,0.033,NA,NA,NA
2007,nba,all_defense,ORV,G,Gilbert Arenas,arenagi01,25,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,F,Chris Bosh,boshch01,22,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,G,Chris Duhon,duhonch01,24,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,C,Francisco Elson,elsonfr01,30,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,F,Udonis Haslem,hasleud01,26,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,G,Allen Iverson,iversal01,31,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,F,Richard Jefferson,jefferi01,26,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,G,Andre Miller,millean02,30,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,G,Chris Paul,paulch01,21,1,60,0.017,NA,NA,NA
2007,nba,all_defense,ORV,C,Joel Przybilla,przybjo01,27,1,60,0.017,NA,NA,NA
2006,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,34,55,60,0.917,NA,NA,NA
2006,nba,all_defense,1st,C,Ben Wallace,wallabe01,31,54,60,0.9,NA,NA,NA
2006,nba,all_defense,1st,F,Andrei Kirilenko,kirilan01,24,44,60,0.733,NA,NA,NA
2006,nba,all_defense,1st,F,Metta World Peace,artesro01,26,30,60,0.5,NA,NA,NA
2006,nba,all_defense,1st,G,Kobe Bryant,bryanko01,27,28,60,0.467,NA,NA,NA
2006,nba,all_defense,1st,G,Jason Kidd,kiddja01,32,28,60,0.467,NA,NA,NA
2006,nba,all_defense,2nd,G,Chauncey Billups,billuch01,29,23,60,0.383,NA,NA,NA
2006,nba,all_defense,2nd,F,Tim Duncan,duncati01,29,23,60,0.383,NA,NA,NA
2006,nba,all_defense,2nd,F,Kevin Garnett,garneke01,29,18,60,0.3,NA,NA,NA
2006,nba,all_defense,2nd,C,Marcus Camby,cambyma01,31,15,60,0.25,NA,NA,NA
2006,nba,all_defense,2nd,G,Tayshaun Prince,princta01,25,13,60,0.217,NA,NA,NA
2006,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,31,12,60,0.2,NA,NA,NA
2006,nba,all_defense,ORV,F,Shawn Marion,mariosh01,27,11,60,0.183,NA,NA,NA
2006,nba,all_defense,ORV,F,Gerald Wallace,wallage01,23,11,60,0.183,NA,NA,NA
2006,nba,all_defense,ORV,G,Raja Bell,bellra01,29,9,60,0.15,NA,NA,NA
2006,nba,all_defense,ORV,G,Dwyane Wade,wadedw01,24,8,60,0.133,NA,NA,NA
2006,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,25,7,60,0.117,NA,NA,NA
2006,nba,all_defense,ORV,C,Alonzo Mourning,mournal01,35,7,60,0.117,NA,NA,NA
2006,nba,all_defense,ORV,F,Shane Battier,battish01,27,6,60,0.1,NA,NA,NA
2006,nba,all_defense,ORV,G,Gilbert Arenas,arenagi01,24,4,60,0.067,NA,NA,NA
2006,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,22,4,60,0.067,NA,NA,NA
2006,nba,all_defense,ORV,F,P.J. Brown,brownpj01,36,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,28,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,C,Dwight Howard,howardw01,20,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,F,Josh Howard,howarjo01,25,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,F,LeBron James,jamesle01,21,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,G,Brevin Knight,knighbr01,30,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,33,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,G,Tony Parker,parketo01,23,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,G,Quinton Ross,rossqu01,24,3,60,0.05,NA,NA,NA
2006,nba,all_defense,ORV,F,Elton Brand,brandel01,26,2,60,0.033,NA,NA,NA
2006,nba,all_defense,ORV,G,Allen Iverson,iversal01,30,2,60,0.033,NA,NA,NA
2006,nba,all_defense,ORV,G,Eddie Jones,jonesed02,34,2,60,0.033,NA,NA,NA
2006,nba,all_defense,ORV,C,Jason Collins,collija04,27,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,F,Boris Diaw,diawbo01,23,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,F,Pau Gasol,gasolpa01,25,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,26,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,G,Mike James,jamesmi01,30,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,F,Richard Jefferson,jefferi01,25,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,C,Yao Ming,mingya01,25,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,F,Ruben Patterson,patteru01,30,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,G,Chris Paul,paulch01,20,1,60,0.017,NA,NA,NA
2006,nba,all_defense,ORV,G,Jason Terry,terryja01,28,1,60,0.017,NA,NA,NA
2005,nba,all_defense,1st,C,Ben Wallace,wallabe01,30,51,60,0.85,NA,NA,NA
2005,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,33,48,60,0.8,NA,NA,NA
2005,nba,all_defense,1st,F,Kevin Garnett,garneke01,28,48,60,0.8,NA,NA,NA
2005,nba,all_defense,1st,F,Tim Duncan,duncati01,28,39,60,0.65,NA,NA,NA
2005,nba,all_defense,1st,G,Larry Hughes,hughela01,26,22,60,0.367,NA,NA,NA
2005,nba,all_defense,2nd,C,Marcus Camby,cambyma01,30,21,60,0.35,NA,NA,NA
2005,nba,all_defense,2nd,F,Tayshaun Prince,princta01,24,21,60,0.35,NA,NA,NA
2005,nba,all_defense,2nd,G,Chauncey Billups,billuch01,28,17,60,0.283,NA,NA,NA
2005,nba,all_defense,2nd,F,Andrei Kirilenko,kirilan01,23,17,60,0.283,NA,NA,NA
2005,nba,all_defense,2nd,G,Jason Kidd,kiddja01,31,16,60,0.267,NA,NA,NA
2005,nba,all_defense,2nd,G,Dwyane Wade,wadedw01,23,16,60,0.267,NA,NA,NA
2005,nba,all_defense,ORV,C,Shaquille O'Neal,onealsh01,32,16,60,0.267,NA,NA,NA
2005,nba,all_defense,ORV,G,Allen Iverson,iversal01,29,14,60,0.233,NA,NA,NA
2005,nba,all_defense,ORV,G,Kobe Bryant,bryanko01,26,12,60,0.2,NA,NA,NA
2005,nba,all_defense,ORV,G,Manu Ginóbili,ginobma01,27,9,60,0.15,NA,NA,NA
2005,nba,all_defense,ORV,F,Shawn Marion,mariosh01,26,9,60,0.15,NA,NA,NA
2005,nba,all_defense,ORV,F,Rasheed Wallace,wallara01,30,8,60,0.133,NA,NA,NA
2005,nba,all_defense,ORV,F,Kenyon Martin,martike01,27,6,60,0.1,NA,NA,NA
2005,nba,all_defense,ORV,F,Andre Iguodala,iguodan01,21,5,60,0.083,NA,NA,NA
2005,nba,all_defense,ORV,G,Tony Parker,parketo01,22,5,60,0.083,NA,NA,NA
2005,nba,all_defense,ORV,F,Shane Battier,battish01,26,4,60,0.067,NA,NA,NA
2005,nba,all_defense,ORV,G,Andre Miller,millean02,28,4,60,0.067,NA,NA,NA
2005,nba,all_defense,ORV,C,Tyson Chandler,chandty01,22,3,60,0.05,NA,NA,NA
2005,nba,all_defense,ORV,G,Trenton Hassell,hassetr01,25,3,60,0.05,NA,NA,NA
2005,nba,all_defense,ORV,G,Kirk Hinrich,hinriki01,24,3,60,0.05,NA,NA,NA
2005,nba,all_defense,ORV,G,Joe Johnson,johnsjo02,23,3,60,0.05,NA,NA,NA
2005,nba,all_defense,ORV,G,Earl Watson,watsoea01,25,3,60,0.05,NA,NA,NA
2005,nba,all_defense,ORV,F,Udonis Haslem,hasleud01,24,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,F,Josh Howard,howarjo01,24,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,G,Brevin Knight,knighbr01,29,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,F,Desmond Mason,masonde01,27,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,G,Tracy McGrady,mcgratr01,25,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,C,Joel Przybilla,przybjo01,25,2,60,0.033,NA,NA,NA
2005,nba,all_defense,ORV,G,Gilbert Arenas,arenagi01,23,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,F,P.J. Brown,brownpj01,35,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Greg Buckner,buckngr01,28,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Vince Carter,cartevi01,28,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,C,Jeff Foster,fosteje01,28,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,C,Brendan Haywood,haywobr01,25,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Anthony Johnson,johnsan02,30,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Eddie Jones,jonesed02,33,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,F,Andrés Nocioni,nocioan01,25,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,C,Emeka Okafor,okafoem01,22,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Gary Payton,paytoga01,36,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,G,Mickaël Piétrus,pietrmi01,22,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,F,Clifford Robinson,robincl02,38,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,C,Amar'e Stoudemire,stoudam01,22,1,60,0.017,NA,NA,NA
2005,nba,all_defense,ORV,F,Kurt Thomas,thomaku01,32,1,60,0.017,NA,NA,NA
2004,nba,all_defense,1st,F,Metta World Peace,artesro01,24,54,58,0.931,NA,NA,NA
2004,nba,all_defense,1st,C,Ben Wallace,wallabe01,29,48,58,0.828,NA,NA,NA
2004,nba,all_defense,1st,G,Bruce Bowen,bowenbr01,32,41,58,0.707,NA,NA,NA
2004,nba,all_defense,1st,F,Kevin Garnett,garneke01,27,40,58,0.69,NA,NA,NA
2004,nba,all_defense,1st,G,Kobe Bryant,bryanko01,25,31,58,0.534,NA,NA,NA
2004,nba,all_defense,2nd,F,Andrei Kirilenko,kirilan01,22,36,58,0.621,NA,NA,NA
2004,nba,all_defense,2nd,F,Tim Duncan,duncati01,27,33,58,0.569,NA,NA,NA
2004,nba,all_defense,2nd,C,Theo Ratliff,ratlith01,30,28,58,0.483,NA,NA,NA
2004,nba,all_defense,2nd,G,Doug Christie,chrisdo01,33,25,58,0.431,NA,NA,NA
2004,nba,all_defense,2nd,G,Jason Kidd,kiddja01,30,15,58,0.259,NA,NA,NA
2004,nba,all_defense,ORV,F,James Posey,poseyja01,27,13,58,0.224,NA,NA,NA
