season,lg,team,abbreviation,playoffs,g,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
1978,NBA,Atlanta Hawks,ATL,TRUE,82,241.8,40.7,88.5,0.46,NA,NA,NA,40.7,88.5,0.46,22.4,28.2,0.793,14.1,28.8,42.9,23.2,11.2,5,19.4,30.1,103.7
1978,NBA,Boston Celtics,BOS,FALSE,82,241.8,42.6,93.1,0.458,NA,NA,NA,42.6,93.1,0.458,20.5,26.3,0.779,15.1,34.8,49.8,24,7.8,3.6,20.1,24.8,105.7
1978,NBA,Buffalo Braves,BUF,FALSE,82,241.5,41.6,89.3,0.466,NA,NA,NA,41.6,89.3,0.466,22,28.2,0.781,13.2,31,44.2,24.1,7.9,4,19.2,24.6,105.3
1978,NBA,Chicago Bulls,CHI,FALSE,82,240.9,40.6,85.9,0.473,NA,NA,NA,40.6,85.9,0.473,22.7,30.1,0.754,15.2,31.4,46.6,25.8,8.1,3.9,20.3,23.5,103.9
1978,NBA,Cleveland Cavaliers,CLE,TRUE,82,242.4,42.6,94,0.454,NA,NA,NA,42.6,94,0.454,19.1,25.8,0.741,14.5,32.6,47.1,21.2,8.4,5.5,16.9,22.3,104.4
1978,NBA,Denver Nuggets,DEN,TRUE,82,241.8,43.3,90.7,0.477,NA,NA,NA,43.3,90.7,0.477,25.2,33,0.765,14.4,33.4,47.7,26.7,10,5.1,21.3,25.8,111.8
1978,NBA,Detroit Pistons,DET,FALSE,82,242.1,43.3,90.5,0.478,NA,NA,NA,43.3,90.5,0.478,22.3,30.4,0.736,15,31.7,46.7,22.4,10.6,4,22.7,24.1,109
1978,NBA,Golden State Warriors,GSW,FALSE,82,241.2,43.6,93.3,0.467,NA,NA,NA,43.6,93.3,0.467,18.9,25.4,0.745,14.4,32.1,46.5,25.6,10.6,4.9,18.5,25.8,106.1
1978,NBA,Houston Rockets,HOU,FALSE,82,240.6,43,93.8,0.458,NA,NA,NA,43,93.8,0.458,17.9,23.1,0.774,15.9,29.5,45.4,23.7,8.3,3.9,16.8,24.7,103.8
1978,NBA,Indiana Pacers,IND,FALSE,82,241.8,42.7,94.9,0.45,NA,NA,NA,42.7,94.9,0.45,23.2,31.3,0.743,16.9,32,48.9,24.2,9.9,5.6,20,27.2,108.6
1978,NBA,Kansas City Kings,KCK,FALSE,82,241.8,43.9,94.3,0.466,NA,NA,NA,43.9,94.3,0.466,21.6,27.6,0.785,14.7,32.1,46.8,24.3,9.7,4.5,20.6,27.2,109.5
1978,NBA,Los Angeles Lakers,LAL,TRUE,82,241.5,45.5,93.6,0.487,NA,NA,NA,45.5,93.6,0.487,19.2,25.5,0.752,13.9,32.3,46.1,27.2,9.8,5,18.9,24,110.3
1978,NBA,Milwaukee Bucks,MIL,TRUE,82,243.7,46.4,96.1,0.482,NA,NA,NA,46.4,96.1,0.482,19.7,27.1,0.726,15.1,30.2,45.4,28.1,10.6,5.8,20.5,24.9,112.4
1978,NBA,New Jersey Nets,NJN,FALSE,82,242.7,43.3,97.6,0.443,NA,NA,NA,43.3,97.6,0.443,20.1,28.1,0.717,15.9,31.6,47.6,22.9,10.5,7.7,21.6,28.2,106.7
1978,NBA,New Orleans Jazz,NOJ,FALSE,82,241.2,43.5,94.1,0.462,NA,NA,NA,43.5,94.1,0.462,20.6,28.4,0.725,16,35.5,51.4,25.4,8.1,6.3,20.7,23.6,107.6
1978,NBA,New York Knicks,NYK,TRUE,82,244,46.5,95.4,0.488,NA,NA,NA,46.5,95.4,0.488,20.4,27.1,0.751,14.4,32.8,47.2,28.5,10,5.4,21.5,26.7,113.4
1978,NBA,Philadelphia 76ers,PHI,TRUE,82,241.8,44.2,91.1,0.486,NA,NA,NA,44.2,91.1,0.486,26.3,34.9,0.752,15.8,32.9,48.7,27.1,9.8,6.7,21.4,26.7,114.7
1978,NBA,Phoenix Suns,PHO,TRUE,82,241.2,45.5,95.6,0.476,NA,NA,NA,45.5,95.6,0.476,21.3,28.4,0.751,14.2,31.5,45.7,28.5,12.9,4.5,21.5,23.9,112.3
1978,NBA,Portland Trail Blazers,POR,TRUE,82,240.6,43.4,89.8,0.483,NA,NA,NA,43.4,89.8,0.483,20.9,27.5,0.76,14.5,32.8,47.2,25.2,9.7,4.8,19.8,25.2,107.7
1978,NBA,San Antonio Spurs,SAS,TRUE,82,241.2,46.3,92.6,0.5,NA,NA,NA,46.3,92.6,0.5,21.9,27.2,0.804,12.6,31.6,44.2,27.3,9.7,6.7,20.3,22.8,114.5
1978,NBA,Seattle SuperSonics,SEA,TRUE,82,241.2,42,94.1,0.447,NA,NA,NA,42,94.1,0.447,20.4,28.7,0.712,17.8,31.7,49.5,21.9,9.5,5.2,20,24.5,104.5
1978,NBA,Washington Bullets,WSB,TRUE,82,241.8,43.7,94.8,0.461,NA,NA,NA,43.7,94.8,0.461,23,32.4,0.711,16.5,34.3,50.8,23.8,8.1,4.7,19.7,22.9,110.3
1978,NBA,League Average,NA,FALSE,82,241.8,43.6,92.9,0.469,NA,NA,NA,43.6,92.9,0.469,21.4,28.4,0.752,15,32.1,47.1,25,9.6,5.1,20.1,25.2,108.5
1977,NBA,Atlanta Hawks,ATL,FALSE,82,240.3,40,87.5,0.457,NA,NA,NA,40,87.5,0.457,22.4,29.9,0.749,15.2,30.6,45.8,23,8.9,4,21.7,28.1,102.4
1977,NBA,Boston Celtics,BOS,TRUE,82,241.8,42.2,94.8,0.445,NA,NA,NA,42.2,94.8,0.445,20.1,26.6,0.756,15.1,36.2,51.3,24.5,6.2,3.2,20.4,24.9,104.5
1977,NBA,Buffalo Braves,BUF,FALSE,82,240.6,41,91.2,0.45,NA,NA,NA,41,91.2,0.45,22.9,30.4,0.754,14.8,32,46.8,23,8.3,4.8,20.7,22.5,105
1977,NBA,Chicago Bulls,CHI,TRUE,82,241.5,39.6,87.6,0.452,NA,NA,NA,39.6,87.6,0.452,19.7,26.3,0.747,15.8,33,48.7,24.3,8.5,4.4,18.9,22.8,98.9
1977,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.2,42.1,93.8,0.449,NA,NA,NA,42.1,93.8,0.449,17.9,24.3,0.737,16,31.3,47.3,22.5,7.1,5.8,16.5,23.8,102.1
1977,NBA,Denver Nuggets,DEN,TRUE,82,241.2,43.8,91.1,0.481,NA,NA,NA,43.8,91.1,0.481,25,33.9,0.738,15.7,32.9,48.6,27.6,11.6,5.7,24.5,26.1,112.6
1977,NBA,Detroit Pistons,DET,TRUE,82,240.6,45.9,95,0.483,NA,NA,NA,45.9,95,0.483,17.6,23.9,0.736,14.3,30.4,44.7,24.4,10.7,5.6,21,26.8,109.4
1977,NBA,Golden State Warriors,GSW,TRUE,82,241.2,45.4,95.5,0.475,NA,NA,NA,45.4,95.5,0.475,20.1,26.5,0.759,15.9,32.2,48,25.9,11,5.3,19.8,25.1,110.9
1977,NBA,Houston Rockets,HOU,TRUE,82,241.2,43.1,89.3,0.483,NA,NA,NA,43.1,89.3,0.483,20.2,25.6,0.787,15.3,32.1,47.4,23.3,7.5,5,19.5,26,106.4
1977,NBA,Indiana Pacers,IND,FALSE,82,240.9,43,95.6,0.449,NA,NA,NA,43,95.6,0.449,20.9,28,0.746,17.2,31.5,48.7,24.5,11.3,5.6,19.6,24.8,106.8
1977,NBA,Kansas City Kings,KCK,FALSE,82,241.8,43.4,94.3,0.46,NA,NA,NA,43.4,94.3,0.46,20.8,26.1,0.797,14.9,31.6,46.5,24.2,10.4,4.7,19.2,26.5,107.7
1977,NBA,Los Angeles Lakers,LAL,TRUE,82,241.5,44.7,93.4,0.478,NA,NA,NA,44.7,93.4,0.478,17.5,23.7,0.74,14.4,32,46.4,25.1,9.8,5.4,18.8,22.8,106.9
1977,NBA,Milwaukee Bucks,MIL,FALSE,82,240.3,44.7,95.6,0.468,NA,NA,NA,44.7,95.6,0.468,18.9,25.3,0.75,14.9,30.7,45.6,24,9.6,4.2,20.1,25.5,108.4
1977,NBA,New Orleans Jazz,NOJ,FALSE,82,241.2,42,92.7,0.453,NA,NA,NA,42,92.7,0.453,20.6,26.6,0.773,15.2,34.5,49.7,22.6,7.5,4.4,20.8,25.6,104.6
1977,NBA,New York Knicks,NYK,FALSE,82,240.9,44.6,91.8,0.486,NA,NA,NA,44.6,91.8,0.486,19.4,25.3,0.764,11.9,32.7,44.6,23.9,8.7,3.7,20.5,24.5,108.6
1977,NBA,New York Nets,NYN,FALSE,82,240.6,37.8,88.1,0.429,NA,NA,NA,37.8,88.1,0.429,20.4,27.7,0.736,14.1,31.1,45.2,17.3,9.8,5.3,19.9,26.6,95.9
1977,NBA,Philadelphia 76ers,PHI,TRUE,82,241.2,42.8,89.3,0.48,NA,NA,NA,42.8,89.3,0.48,24.5,33.3,0.736,15.8,33.6,49.3,24,9.9,6.8,23.4,25.3,110.2
1977,NBA,Phoenix Suns,PHO,FALSE,82,240.6,41.5,88.4,0.47,NA,NA,NA,41.5,88.4,0.47,21.8,28.6,0.764,12.9,30.4,43.3,25.6,9.1,4.2,22.3,25.5,104.9
1977,NBA,Portland Trail Blazers,POR,TRUE,82,240.6,44.2,91.9,0.481,NA,NA,NA,44.2,91.9,0.481,23.4,30.7,0.762,15.4,33,48.3,24.3,10.6,6,21.4,27.1,111.7
1977,NBA,San Antonio Spurs,SAS,TRUE,82,240.9,45.3,93.4,0.485,NA,NA,NA,45.3,93.4,0.485,24.5,30.8,0.797,13.5,31.1,44.6,25.8,10.5,6.1,21.6,24,115
1977,NBA,Seattle SuperSonics,SEA,FALSE,82,241.5,41.9,93.2,0.45,NA,NA,NA,41.9,93.2,0.45,20.1,29.1,0.69,16.5,29.7,46.2,21.6,11.4,6.1,21.5,26.8,104
1977,NBA,Washington Bullets,WSB,TRUE,82,240.6,42.9,91.2,0.47,NA,NA,NA,42.9,91.2,0.47,19.8,27.6,0.716,14.5,33.6,48.1,23.6,7.8,5.3,20.5,23.7,105.5
1977,NBA,League Average,NA,FALSE,82,241,42.8,92,0.465,NA,NA,NA,42.8,92,0.465,20.8,27.7,0.751,15,32.1,47.1,23.9,9.4,5.1,20.6,25.2,106.5
1976,NBA,Atlanta Hawks,ATL,FALSE,82,241.5,40.3,89.5,0.45,NA,NA,NA,40.3,89.5,0.45,22.1,30.1,0.733,14.9,31,45.9,20.3,9.6,3.4,18.9,24.2,102.6
1976,NBA,Boston Celtics,BOS,TRUE,82,240.9,43,96.4,0.446,NA,NA,NA,43,96.4,0.446,20.2,25.9,0.78,16.7,36.2,52.9,24.1,6.8,3.2,19.6,24.4,106.2
1976,NBA,Buffalo Braves,BUF,TRUE,82,240.3,42.5,89.1,0.476,NA,NA,NA,42.5,89.1,0.476,22.4,28.9,0.774,12.2,33.2,45.4,25.8,8.8,4.5,21.3,24.6,107.3
1976,NBA,Chicago Bulls,CHI,FALSE,82,241.2,37.9,91.5,0.414,NA,NA,NA,37.9,91.5,0.414,20.1,26.8,0.751,16.8,33.2,50,20.8,7.6,3.1,17.2,24.1,95.9
1976,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.5,42.6,94,0.454,NA,NA,NA,42.6,94,0.454,16.4,22.3,0.737,14.5,31.6,46.1,22.5,7.8,4.8,16.2,22.8,101.7
1976,NBA,Detroit Pistons,DET,TRUE,82,241.2,43,92.7,0.464,NA,NA,NA,43,92.7,0.464,19,25,0.76,14.7,31,45.7,21.4,9.6,4,19.7,25.4,104.9
1976,ABA,Denver Nuggets,DNA,TRUE,84,241.8,48.3,95.7,0.505,0.5,2.1,0.23,47.8,93.5,0.511,24.7,31.8,0.779,15.6,33,48.7,29.1,10.6,6.4,20.9,23.7,121.9
1976,NBA,Golden State Warriors,GSW,TRUE,82,241.8,45,97.3,0.462,NA,NA,NA,45,97.3,0.462,19.8,26.3,0.751,16.5,35.5,52,24.9,11.3,5.1,19.7,24.7,109.8
1976,NBA,Houston Rockets,HOU,FALSE,82,240.9,43.2,89.1,0.485,NA,NA,NA,43.2,89.1,0.485,19.7,25,0.79,12.9,32.2,45.2,27,8,4.4,20.3,24.9,106.2
1976,ABA,Indiana Pacers,INA,TRUE,84,242.1,44.5,101.5,0.438,3,9.2,0.324,41.5,92.3,0.449,20.7,26.8,0.772,19.2,32.6,51.8,24.8,11.2,5.5,17.3,23.6,112.6
1976,NBA,Kansas City Kings,KCK,FALSE,82,240.9,40.7,90,0.453,NA,NA,NA,40.7,90,0.453,21.9,28.5,0.767,13.8,32.5,46.4,22.7,9.2,4,19.6,25.1,103.3
1976,ABA,Kentucky Colonels,KEN,TRUE,84,243.3,44.7,95.2,0.47,1.3,3.9,0.335,43.4,91.3,0.475,20.3,27.5,0.736,17.4,34.5,51.9,24.6,7.9,6.3,20.2,26.9,111
1976,NBA,Los Angeles Lakers,LAL,FALSE,82,240.3,43.3,93,0.465,NA,NA,NA,43.3,93,0.465,20.4,26.4,0.772,13.8,35,48.8,23.6,8.2,6.4,19.7,24.7,106.9
1976,NBA,Milwaukee Bucks,MIL,TRUE,82,241.8,42.1,90.7,0.465,NA,NA,NA,42.1,90.7,0.465,17.5,23.8,0.736,13.3,32.8,46.1,22.2,8.7,5.7,19.8,24.9,101.8
1976,NBA,New Orleans Jazz,NOJ,FALSE,82,242.4,40.9,91.4,0.447,NA,NA,NA,40.9,91.4,0.447,22.3,29.5,0.758,14.5,33.9,48.4,21.5,9.1,4.2,20.2,26.5,104.1
1976,ABA,New York Nets,NYA,TRUE,84,242.7,44.7,97,0.46,1.3,4.4,0.298,43.3,92.6,0.468,21.1,27.8,0.761,17.8,32.7,50.5,21.6,10.9,6.2,18.2,26.3,111.8
1976,NBA,New York Knicks,NYK,FALSE,82,241.5,42,92.1,0.456,NA,NA,NA,42,92.1,0.456,18.7,24.2,0.772,12.5,33.2,45.7,20.2,7,3.2,17.1,24.5,102.7
1976,NBA,Philadelphia 76ers,PHI,TRUE,82,242.1,42.2,94.5,0.447,NA,NA,NA,42.2,94.5,0.447,22.1,30.1,0.733,16.9,32.7,49.6,20.2,9.9,4.5,21.1,26.7,106.5
1976,NBA,Phoenix Suns,PHO,TRUE,82,242.4,41.7,88.4,0.472,NA,NA,NA,41.7,88.4,0.472,21.7,28.5,0.762,13.5,31.2,44.7,25.4,10.4,4.3,22.6,24.6,105.1
1976,NBA,Portland Trail Blazers,POR,FALSE,82,240.6,41.7,88.9,0.469,NA,NA,NA,41.7,88.9,0.469,20.7,28.7,0.723,13.6,34.7,48.3,25.5,9.5,5,22.8,25.5,104.1
1976,ABA,San Antonio Spurs,SAA,TRUE,84,241.8,46.3,94.6,0.489,0.3,1.5,0.2,46,93,0.494,22.7,27.9,0.813,15.5,34.8,50.4,25.5,9,6.9,18.8,24.2,115.6
1976,ABA,San Diego Sails,SDS,FALSE,11,240,39.3,92.7,0.424,0.5,2.2,0.25,38.7,90.5,0.428,19.7,25.3,0.781,18.4,31.6,50,19.5,6.5,6,17.8,23,98.8
1976,NBA,Seattle SuperSonics,SEA,TRUE,82,241.2,43.2,94.3,0.458,NA,NA,NA,43.2,94.3,0.458,20,28.2,0.711,14.8,30.5,45.3,23.6,10.6,4.3,19.7,26,106.4
1976,ABA,Spirits of St. Louis,SSL,FALSE,84,243.6,45.1,97.3,0.463,0.8,2.9,0.272,44.3,94.5,0.469,17.9,23.6,0.756,17.6,33.5,51,23.7,10.8,6.4,19.8,25.6,108.9
1976,ABA,Utah Stars,UTS,FALSE,16,244.7,44.7,93.6,0.477,1.4,4.5,0.319,43.3,89.1,0.485,24.1,29.2,0.827,16.6,32.3,48.8,23.6,7,2.4,18.3,29.3,114.9
1976,ABA,Virginia Squires,VIR,FALSE,83,242.4,41.3,94.5,0.437,0.9,3.3,0.263,40.5,91.2,0.444,23.4,30.5,0.765,17.7,29.6,47.2,20.8,10,4.3,21.2,25.8,106.9
1976,NBA,Washington Bullets,WSB,TRUE,82,242.7,41.7,88.2,0.472,NA,NA,NA,41.7,88.2,0.472,19.5,27,0.72,12.4,34.3,46.7,22.2,8.5,5.9,20.4,23.4,102.8
1976,NBA,League Average,NA,FALSE,82,241.4,42.1,91.7,0.458,NA,NA,NA,42.1,91.7,0.458,20.2,26.9,0.751,14.4,33,47.4,23,8.9,4.4,19.8,24.8,104.3
1976,ABA,League Average,NA,FALSE,68,242.5,44.9,96.4,0.466,1.1,3.9,0.295,43.7,92.5,0.473,21.6,28,0.771,17.3,32.9,50.2,24.2,9.9,5.9,19.4,25.2,112.5
1975,NBA,Atlanta Hawks,ATL,FALSE,82,241.5,41.8,95.4,0.438,NA,NA,NA,41.8,95.4,0.438,21.6,29.7,0.728,17.6,32.4,49.9,22.9,9.1,2.8,18.9,24,105.1
1975,NBA,Boston Celtics,BOS,TRUE,82,240.9,43.7,95.4,0.458,NA,NA,NA,43.7,95.4,0.458,19,24,0.791,16,36,52,26.3,8.1,3.5,19.8,23.3,106.5
1975,NBA,Buffalo Braves,BUF,TRUE,82,240.6,43.3,91.1,0.476,NA,NA,NA,43.3,91.1,0.476,21.2,27.1,0.78,13.5,33.4,46.9,25.2,8.8,5.6,20.9,22.9,107.8
1975,NBA,Chicago Bulls,CHI,TRUE,82,242.4,38.6,86.4,0.447,NA,NA,NA,38.6,86.4,0.447,20.9,26.9,0.777,13.5,34,47.5,22.4,8.1,4.6,18.1,23.8,98.1
1975,NBA,Cleveland Cavaliers,CLE,FALSE,82,242.4,41.6,89.9,0.462,NA,NA,NA,41.6,89.9,0.462,15.9,21.4,0.742,12.9,30.5,43.4,23.2,7.3,4.2,17.8,22.9,99
1975,NBA,Detroit Pistons,DET,TRUE,82,240.3,40.1,86,0.466,NA,NA,NA,40.1,86,0.466,18.7,24.1,0.776,12.2,30.7,42.9,23.4,8.3,4.6,19,22.8,98.9
1975,ABA,Denver Nuggets,DNA,TRUE,84,242.1,47.1,92.4,0.509,0.3,1.2,0.216,46.8,91.2,0.513,24.3,30.3,0.802,15.3,30.1,45.4,29.2,11.6,6,21.7,24.6,118.7
1975,NBA,Golden State Warriors,GSW,TRUE,82,241.2,45.3,97.3,0.465,NA,NA,NA,45.3,97.3,0.465,17.9,23.4,0.768,17.3,34.8,52.1,25.3,11.9,4.5,20.9,25.7,108.5
1975,NBA,Houston Rockets,HOU,TRUE,82,241.2,42,88.2,0.477,NA,NA,NA,42,88.2,0.477,19.8,24.8,0.799,14.4,30.4,44.8,26.3,9.1,4.3,21.5,25.2,103.9
1975,ABA,Indiana Pacers,INA,TRUE,84,241.2,46.3,99.6,0.465,2.7,8.5,0.312,43.7,91,0.48,17.4,23.4,0.744,19.9,30.5,50.5,22.9,10.6,4.9,18.4,23.2,112.8
1975,NBA,Kansas City-Omaha Kings,KCO,TRUE,82,240.6,39.7,88.5,0.449,NA,NA,NA,39.7,88.5,0.449,21.9,26.7,0.821,12.1,33.5,45.6,22.6,8.8,4.2,18.8,24,101.4
1975,ABA,Kentucky Colonels,KEN,TRUE,84,242.4,44.4,92.7,0.48,0.6,2.3,0.283,43.8,90.4,0.484,19.4,26.6,0.73,16.7,34.4,51.1,25.9,8.7,6.1,18.8,24,108.9
1975,NBA,Los Angeles Lakers,LAL,FALSE,82,242.1,41.6,92.4,0.45,NA,NA,NA,41.6,92.4,0.45,20,26.6,0.752,16,33.7,49.7,25.5,9.2,5.2,21.8,25.4,103.2
1975,NBA,Milwaukee Bucks,MIL,FALSE,82,241.5,42.1,89.8,0.468,NA,NA,NA,42.1,89.8,0.468,16.5,21.3,0.775,12.5,33.7,46.2,23.6,7.3,4.9,18.8,23.8,100.7
1975,ABA,Memphis Sounds,MMS,TRUE,84,242.4,42.6,93.1,0.457,2.1,5.9,0.356,40.5,87.2,0.464,16.3,21,0.775,14.3,29.2,43.5,24.2,8.1,4.1,13.8,20.5,103.5
1975,NBA,New Orleans Jazz,NOJ,FALSE,82,240.6,40.3,91.6,0.44,NA,NA,NA,40.3,91.6,0.44,20.9,27.4,0.764,14,31.9,45.9,22.2,8.8,3.1,22,27.1,101.5
1975,ABA,New York Nets,NYA,TRUE,84,242.7,46.2,94.6,0.488,0.8,3,0.274,45.4,91.6,0.495,17.9,23,0.778,14.5,33,47.5,23.9,10.9,6.1,16.7,23.2,111
1975,NBA,New York Knicks,NYK,TRUE,82,240.6,41,91,0.45,NA,NA,NA,41,91,0.45,18.5,24,0.772,12,32.3,44.3,20.4,8,3.7,16.8,24.4,100.4
1975,NBA,Philadelphia 76ers,PHI,FALSE,82,241.5,40.5,91.2,0.445,NA,NA,NA,40.5,91.2,0.445,18.7,24.9,0.749,14.6,33,47.6,20.8,7,3.2,19.4,24.1,99.8
1975,NBA,Phoenix Suns,PHO,FALSE,82,241.5,41.2,92.2,0.447,NA,NA,NA,41.2,92.2,0.447,18.7,25.4,0.737,16.5,32.7,49.2,22.9,8.1,3.9,21.5,25.5,101.2
1975,NBA,Portland Trail Blazers,POR,FALSE,82,242.4,41.6,86.7,0.48,NA,NA,NA,41.6,86.7,0.48,20.5,27.6,0.742,12.8,33.6,46.4,26.9,9.2,4.9,22.4,25.1,103.8
1975,ABA,San Antonio Spurs,SAA,TRUE,84,241.5,45,94.2,0.478,0.5,1.9,0.261,44.5,92.3,0.482,22.9,28.3,0.812,17.4,33.3,50.7,22.3,8.3,4.4,16.9,24.3,113.4
1975,ABA,San Diego Conquistadors,SDA,FALSE,84,242.7,45.8,99.4,0.46,1.5,5.6,0.262,44.3,93.8,0.472,16.9,22,0.767,16.2,31.8,48,25,8.2,5.3,17.1,21.2,109.9
1975,NBA,Seattle SuperSonics,SEA,TRUE,82,242.4,42.5,93.3,0.456,NA,NA,NA,42.5,93.3,0.456,18,24,0.749,13.9,31.5,45.4,24.4,10.2,4.6,19.6,24.1,103.1
1975,ABA,Spirits of St. Louis,SSL,TRUE,84,241.2,44.9,95.3,0.471,0.4,1.6,0.228,44.5,93.7,0.475,18.8,25.4,0.741,18.9,32.3,51.1,25.1,9.3,4.7,20.7,24.4,109
1975,ABA,Utah Stars,UTS,TRUE,84,241.2,40.2,85,0.473,1.1,3.6,0.313,39.1,81.4,0.48,19.8,25.7,0.77,15.2,32.1,47.3,21.1,7.1,4.4,19.9,22.9,101.3
1975,ABA,Virginia Squires,VIR,FALSE,84,241.2,39.6,88.5,0.448,0.9,3.4,0.266,38.7,85.1,0.455,18.9,25.5,0.739,15.2,28.8,43.9,20.3,7.8,3.5,19.8,25.7,99
1975,NBA,Washington Bullets,WSB,TRUE,82,241.5,43.4,93.9,0.462,NA,NA,NA,43.4,93.9,0.462,18,23.9,0.752,13.8,33.7,47.5,24.5,11.3,5,19.4,23.9,104.7
1975,NBA,League Average,NA,FALSE,82,241.4,41.7,91.1,0.457,NA,NA,NA,41.7,91.1,0.457,19.3,25.2,0.765,14.2,32.9,47.1,23.8,8.8,4.3,19.8,24.3,102.6
1975,ABA,League Average,NA,FALSE,84,241.8,44.2,93.5,0.473,1.1,3.7,0.293,43.1,89.8,0.48,19.3,25.1,0.767,16.3,31.6,47.9,24,9.1,4.9,18.4,23.4,108.8
1974,NBA,Atlanta Hawks,ATL,FALSE,82,240.9,43.9,94.4,0.465,NA,NA,NA,43.9,94.4,0.465,20.8,27.6,0.752,15.1,33.1,48.2,24.3,9.2,4,22.2,25.3,108.6
1974,NBA,Boston Celtics,BOS,TRUE,82,241.2,44.3,97.2,0.456,NA,NA,NA,44.3,97.2,0.456,20.5,25.6,0.8,16.8,37.5,54.3,26.7,6.8,3.7,21.9,22.8,109
1974,NBA,Buffalo Braves,BUF,TRUE,82,241.8,45.5,94.7,0.48,NA,NA,NA,45.5,94.7,0.48,20.7,27.1,0.765,14,34.5,48.5,26.4,9.6,7.3,22.3,22.9,111.6
1974,NBA,Capital Bullets,CAP,TRUE,82,240.6,42.4,96.2,0.441,NA,NA,NA,42.4,96.2,0.441,17,22.8,0.745,15.7,35.2,50.9,21.6,8.6,5.4,19.1,21.3,101.9
1974,ABA,Carolina Cougars,CAR,TRUE,84,242.4,44.2,91.2,0.485,0.3,1.7,0.179,43.9,89.5,0.491,21.7,29.1,0.746,16.2,29.3,45.6,24.1,12,3.8,19.6,27.1,110.5
1974,NBA,Chicago Bulls,CHI,TRUE,82,241.2,40.1,90,0.446,NA,NA,NA,40.1,90,0.446,21.8,28.2,0.771,13.9,31.9,45.8,22.8,9.3,3.9,20.6,22.9,102
1974,NBA,Cleveland Cavaliers,CLE,FALSE,82,240.9,41.7,94.9,0.439,NA,NA,NA,41.7,94.9,0.439,16.8,21.8,0.772,15.5,30.4,45.9,25,7.3,3.6,18.8,23.5,100.3
1974,NBA,Detroit Pistons,DET,TRUE,82,240.9,42.1,91.6,0.459,NA,NA,NA,42.1,91.6,0.459,20.2,26.4,0.764,14.6,32.7,47.3,23.9,9.7,5.1,21.5,23.5,104.4
1974,ABA,Denver Rockets,DNR,TRUE,84,241.5,42.3,95.7,0.442,1.3,3.9,0.329,41,91.9,0.447,21.1,27,0.782,17.3,32.1,49.4,23.9,7.1,4.9,17.6,24.8,107
1974,NBA,Golden State Warriors,GSW,FALSE,82,240.3,45.4,97.8,0.464,NA,NA,NA,45.4,97.8,0.464,19.1,24.6,0.778,16.8,37,53.8,24.3,8.1,5.5,20.3,23.1,109.9
1974,NBA,Houston Rockets,HOU,FALSE,82,242.1,43.5,90.6,0.48,NA,NA,NA,43.5,90.6,0.48,20.5,25.3,0.812,13,31.6,44.5,27,8.9,5,20.5,25.7,107.4
1974,ABA,Indiana Pacers,INA,TRUE,84,242.4,42.2,93.9,0.45,2,6.5,0.315,40.2,87.4,0.46,19.3,26.7,0.725,17.5,34.5,52,21.7,8.8,5.5,18.5,22.9,105.8
1974,NBA,Kansas City-Omaha Kings,KCO,FALSE,82,240.3,41.1,89.5,0.459,NA,NA,NA,41.1,89.5,0.459,19.9,25.7,0.774,13.6,31.1,44.7,21.3,9.7,4.7,21.8,23.4,102
1974,ABA,Kentucky Colonels,KEN,TRUE,84,240.9,43.8,96.1,0.456,1.2,4.2,0.278,42.7,92,0.464,18.6,24.9,0.748,17.7,34.9,52.6,25,7.7,5.6,17.5,21.1,107.4
1974,NBA,Los Angeles Lakers,LAL,TRUE,82,240.9,43.1,95.2,0.453,NA,NA,NA,43.1,95.2,0.453,22.9,29.8,0.769,16.6,36.2,52.9,26.6,9.7,8,23.3,24.8,109.2
1974,NBA,Milwaukee Bucks,MIL,TRUE,82,240.9,45.4,92.3,0.492,NA,NA,NA,45.4,92.3,0.492,16.2,21.2,0.763,13.8,35.1,49,27.1,8.9,6.3,20.7,22.7,107.1
1974,ABA,Memphis Tams,MMT,FALSE,84,241.2,41,89.4,0.459,0.9,3.5,0.269,40.1,85.9,0.467,18.2,24.1,0.757,16.7,31.2,47.9,22.9,7.4,4.1,17.9,24.8,101.2
1974,ABA,New York Nets,NYA,TRUE,84,241.5,45.9,95.7,0.48,1,3,0.316,44.9,92.6,0.485,16.6,22,0.754,15.9,33,48.9,24.1,9.9,6.8,19.2,23.6,109.4
1974,NBA,New York Knicks,NYK,TRUE,82,241.2,42.4,91.3,0.465,NA,NA,NA,42.4,91.3,0.465,16.5,21.2,0.777,11.7,33.2,44.9,23.6,6.8,3.4,17.8,23,101.3
1974,NBA,Philadelphia 76ers,PHI,FALSE,82,240.6,40.6,93.9,0.432,NA,NA,NA,40.6,93.9,0.432,19.9,25.8,0.771,14.4,32,46.4,21.9,9.2,2.7,20.3,24,101.2
1974,NBA,Phoenix Suns,PHO,FALSE,82,240.9,43.4,94.2,0.46,NA,NA,NA,43.4,94.2,0.46,21.2,27.3,0.777,13.3,33.2,46.5,25,8,3.7,20.3,25.9,107.9
