season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2003,NBA,Guy Rucker,ruckegu01,25,GSW,PF,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2003,NBA,Kareem Rush,rushka01,22,LAL,PG,76,0,872,0.393,14.7,0.721,0.209,0.094,0.156,0.262,0.279,0.438,0.647,0.348,0.289,0.391,0.279,0.675,1,0.037,8,0.25,0.118,0,0
2003,NBA,Bryon Russell,russebr01,32,WAS,SF,70,23,1388,0.353,18.3,0.542,0.144,0.042,0.062,0.294,0.458,0.373,0.523,0.154,0.421,0.322,0.329,0.742,1,0.01,3,0.429,0.433,0,0
2003,NBA,Arvydas Sabonis,sabonar01,38,POR,C,78,1,1209,0.476,7.5,0.983,0.382,0.319,0.08,0.202,0.017,0.476,0.601,0.383,0.345,0.438,0.5,0.74,1,0.03,7,0,NA,0,0
2003,NBA,John Salmons,salmojo01,23,PHI,PG,64,1,504,0.414,12.8,0.733,0.31,0.06,0.181,0.181,0.267,0.447,0.528,0.143,0.524,0.333,0.323,0.711,1,0.017,2,0.677,0.333,0,0
2003,NBA,Soumaila Samake,samakso01,24,LAL,C,13,1,77,0.417,3.3,1,0.583,0.167,0.208,0,0,0.417,0.429,0.25,0.4,NA,NA,0.5,NA,0.083,2,NA,NA,0,0
2003,NBA,Jamal Sampson,sampsja01,19,MIL,PF,5,0,8,0,4.4,1,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0
2003,NBA,Pepe Sánchez,sanchpe01,25,DET,PG,9,0,37,0,12.8,1,0.2,0.2,0,0.6,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0
2003,NBA,Jeryl Sasser,sasseje01,23,ORL,SG,75,4,1025,0.309,12.7,0.787,0.295,0.14,0.121,0.232,0.213,0.313,0.344,0.345,0.24,0.292,0.295,0.569,0.846,0.01,1,0.318,0.357,1,0
2003,NBA,Kenny Satterfield,satteke01,21,2TM,PG,39,6,502,0.301,10.7,0.847,0.279,0.169,0.12,0.279,0.153,0.323,0.431,0.194,0.273,0.314,0.179,0.42,0.6,0.011,0,0.143,0,0,0
2003,NBA,Kenny Satterfield,satteke01,21,DEN,PG,22,6,420,0.309,12.2,0.83,0.279,0.158,0.115,0.279,0.17,0.336,0.413,0.192,0.316,0.348,0.179,0.37,0.6,0.012,0,0.143,0,0,0
2003,NBA,Kenny Satterfield,satteke01,21,PHI,PG,17,0,82,0.222,9.2,1,0.278,0.278,0.167,0.278,0,0.222,0.6,0.2,0,0,NA,1,NA,0,0,NA,NA,0,0
2003,NBA,Predrag Savović,savovpr01,26,DEN,SG,27,0,256,0.312,13.3,0.72,0.355,0.054,0.043,0.269,0.28,0.373,0.455,0.4,0.25,0.28,0.154,0.76,1,0,0,0.077,0,0,0
2003,NBA,Brian Scalabrine,scalabr01,24,NJN,PF,59,7,724,0.402,13.1,0.769,0.29,0.112,0.071,0.296,0.231,0.415,0.49,0.368,0.417,0.36,0.359,0.667,0.857,0.024,2,0.154,0,0,0
2003,NBA,Ansu Sesay,sesayan01,26,SEA,SF,45,4,448,0.383,9.4,1,0.421,0.103,0.065,0.411,0,0.383,0.533,0.273,0.286,0.273,NA,0.61,NA,0.112,9,NA,NA,0,0
2003,NBA,Brian Shaw,shawbr01,36,LAL,PG,72,0,900,0.387,17.9,0.582,0.103,0.123,0.092,0.261,0.418,0.414,0.63,0.219,0.292,0.471,0.349,0.603,0.921,0,0,0.092,0.2,3,0
2003,NBA,Paul Shirley,shirlpa01,25,ATL,PF,2,0,5,0,6.7,1,0.25,0.5,0,0.25,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0
2003,NBA,Bobby Simmons,simmobo01,22,WAS,SG,36,2,378,0.393,12.5,0.955,0.259,0.107,0.098,0.491,0.045,0.411,0.483,0.167,0.455,0.418,0,0.568,NA,0.009,1,0.4,0,0,0
2003,NBA,Brian Skinner,skinnbr01,26,PHI,PF,77,9,1381,0.55,3.4,1,0.592,0.305,0.094,0.009,0,0.55,0.648,0.436,0.323,0.333,NA,0.665,NA,0.139,44,NA,NA,0,0
2003,NBA,Reggie Slater,slatere01,32,MIN,PF,26,0,141,0.54,2.5,1,0.72,0.2,0.02,0.06,0,0.54,0.639,0.3,0,0.333,NA,0.741,NA,0.12,6,NA,NA,0,0
2003,NBA,Tamar Slay,slayta01,22,NJN,SG,36,0,274,0.379,13.7,0.757,0.282,0.068,0.117,0.291,0.243,0.41,0.483,0.571,0.417,0.3,0.28,0.438,0.857,0.029,3,0.2,0.2,1,0
2003,NBA,Charles Smith,smithch04,27,POR,SG,3,0,13,0.25,14.7,0.75,0.25,0,0.25,0.25,0.25,0.333,1,NA,0,0,0,1,NA,0,0,0,NA,0,0
2003,NBA,Joe Smith,smithjo02,27,MIN,SF,54,21,1117,0.46,9.1,0.994,0.36,0.171,0.14,0.323,0.006,0.463,0.576,0.304,0.435,0.434,0,0.675,NA,0.082,25,0,NA,0,0
2003,NBA,Steve Smith,smithst01,33,SAS,SG,53,18,1032,0.388,15.7,0.595,0.158,0.151,0.12,0.165,0.405,0.428,0.609,0.523,0.286,0.271,0.331,0.446,0.923,0.021,6,0.492,0.293,0,0
2003,NBA,Eric Snow,snower01,29,PHI,PG,82,82,3108,0.452,10,0.96,0.344,0.084,0.31,0.222,0.04,0.462,0.556,0.343,0.407,0.435,0.219,0.565,0.857,0,0,0.156,0.2,1,0
2003,NBA,Latrell Sprewell,sprewla01,32,NYK,SF,74,73,2859,0.403,15.5,0.681,0.143,0.124,0.185,0.228,0.319,0.417,0.559,0.371,0.411,0.358,0.372,0.3,0.821,0.013,14,0.314,0.478,0,0
2003,NBA,Jerry Stackhouse,stackje01,28,WAS,SG,70,70,2747,0.409,13.9,0.796,0.197,0.12,0.204,0.275,0.204,0.439,0.637,0.347,0.371,0.388,0.29,0.474,0.845,0.036,42,0.376,0.272,0,0
2003,NBA,Vladimir Stepania,stepavl01,26,MIA,C,79,6,1594,0.433,6.4,1,0.487,0.225,0.091,0.197,0,0.433,0.563,0.323,0.231,0.333,NA,0.605,NA,0.061,23,NA,NA,0,0
2003,NBA,DeShawn Stevenson,stevede01,21,UTA,SG,61,8,760,0.401,12.5,0.958,0.278,0.067,0.127,0.486,0.042,0.404,0.506,0.105,0.417,0.384,0.333,0.764,0.75,0.07,20,0.333,0.25,0,0
2003,NBA,Michael Stewart,stewami01,27,CLE,PF,47,0,251,0.378,5.2,1,0.514,0.216,0.216,0.054,0,0.378,0.579,0.125,0.25,0,NA,0.571,NA,0.081,3,NA,NA,0,0
2003,NBA,John Stockton,stockjo01,40,UTA,PG,82,82,2275,0.483,12.4,0.875,0.306,0.069,0.153,0.347,0.125,0.5,0.587,0.386,0.49,0.45,0.363,0.5,0.621,0,0,0.088,0.429,1,0
2003,NBA,Peja Stojaković,stojape01,25,SAC,SF,72,72,2450,0.481,15.9,0.607,0.229,0.061,0.085,0.232,0.393,0.545,0.73,0.397,0.455,0.433,0.382,0.652,0.89,0.026,26,0.308,0.464,6,0
2003,NBA,Amar'e Stoudemire,stoudam01,20,PHO,PF,82,71,2570,0.472,4.1,0.988,0.558,0.32,0.089,0.02,0.012,0.476,0.579,0.376,0.27,0.118,0.2,0.554,0.5,0.193,140,0.3,0.333,4,0
2003,NBA,Damon Stoudamire,stoudda01,29,POR,PG,59,27,1315,0.376,15.9,0.725,0.159,0.128,0.087,0.352,0.275,0.372,0.5,0.321,0.278,0.356,0.386,0.384,0.886,0,0,0.211,0.375,0,0
2003,NBA,Erick Strickland,stricer01,29,IND,SG,71,10,1275,0.429,16.6,0.579,0.2,0.066,0.116,0.197,0.421,0.459,0.618,0.2,0.409,0.413,0.388,0.495,0.887,0,0,0.169,0.333,0,0
2003,NBA,Mark Strickland,stricma01,32,DAL,SF,4,0,13,0.4,3,1,0.8,0,0.2,0,0,0.4,0.5,NA,0,NA,NA,0.5,NA,0.2,1,NA,NA,0,0
2003,NBA,Rod Strickland,stricro02,36,MIN,PG,47,8,956,0.432,12.3,0.96,0.237,0.122,0.191,0.41,0.04,0.446,0.606,0.412,0.453,0.36,0.091,0.311,1,0,0,0.091,0,1,0
2003,NBA,Bruno Šundov,sundobr01,22,BOS,C,26,0,138,0.25,14,0.714,0.196,0.179,0.125,0.214,0.286,0.25,0.727,0,0.143,0.083,0.25,0.8,1,0.054,3,0,NA,0,0
2003,NBA,Bob Sura,surabo01,29,GSW,SG,55,0,1130,0.412,10.3,0.741,0.412,0.171,0.043,0.116,0.259,0.44,0.607,0.232,0.214,0.237,0.329,0.514,0.893,0.024,8,0.247,0.476,0,0
2003,NBA,Stromile Swift,swiftst01,23,MEM,PF,67,26,1478,0.481,4.8,0.996,0.558,0.241,0.11,0.086,0.004,0.483,0.597,0.373,0.259,0.333,0,0.604,NA,0.213,91,0.5,0,0,0
2003,NBA,Wally Szczerbiak,szczewa02,25,MIN,SF,52,42,1836,0.481,14.7,0.801,0.169,0.106,0.166,0.361,0.199,0.497,0.593,0.532,0.455,0.46,0.421,0.714,0.885,0.021,13,0.455,0.409,0,0
2003,NBA,Maurice Taylor,tayloma01,26,HOU,PF,67,9,1377,0.432,9.7,0.996,0.273,0.241,0.189,0.293,0.004,0.433,0.534,0.45,0.386,0.357,0,0.411,NA,0.067,32,0,NA,0,0
2003,NBA,Jason Terry,terryja01,25,ATL,PG,81,81,3081,0.428,16.6,0.622,0.163,0.069,0.12,0.27,0.378,0.462,0.505,0.456,0.46,0.438,0.371,0.323,0.75,0.013,15,0.227,0.398,1,0
2003,NBA,Etan Thomas,thomaet01,24,WAS,PF,38,0,513,0.492,4.4,1,0.476,0.403,0.113,0.008,0,0.492,0.593,0.38,0.429,1,NA,0.459,NA,0.145,16,NA,NA,0,0
2003,NBA,Kenny Thomas,thomake01,25,2TM,PF,66,42,1978,0.465,6.5,1,0.492,0.24,0.098,0.17,0,0.465,0.611,0.381,0.291,0.263,NA,0.55,NA,0.079,39,NA,NA,0,0
2003,NBA,Kenny Thomas,thomake01,25,HOU,PF,20,14,586,0.432,7.8,1,0.405,0.242,0.074,0.279,0,0.432,0.662,0.283,0.357,0.245,NA,0.463,NA,0.042,7,NA,NA,0,0
2003,NBA,Kenny Thomas,thomake01,25,PHI,PF,46,28,1392,0.482,5.2,1,0.537,0.238,0.111,0.114,0,0.482,0.591,0.432,0.268,0.286,NA,0.59,NA,0.098,32,NA,NA,0,0
2003,NBA,Kurt Thomas,thomaku01,30,NYK,C,81,81,2577,0.483,9.6,0.997,0.228,0.264,0.308,0.197,0.003,0.483,0.573,0.502,0.435,0.429,0.667,0.776,1,0.008,8,0,NA,0,0
2003,NBA,Tim Thomas,thomati01,25,MIL,SF,80,70,2358,0.443,13.3,0.715,0.252,0.14,0.169,0.155,0.285,0.474,0.603,0.377,0.459,0.368,0.366,0.597,0.979,0.054,42,0.264,0.386,2,0
2003,NBA,Jamaal Tinsley,tinslja01,24,IND,PG,73,69,2237,0.396,14.5,0.701,0.245,0.115,0.126,0.216,0.299,0.446,0.654,0.375,0.343,0.308,0.277,0.437,0.913,0,0,0.157,0.308,0,0
2003,NBA,Óscar Torres,torreos01,26,GSW,SG,17,0,109,0.444,15.4,0.639,0.194,0.111,0.139,0.194,0.361,0.391,0.286,0.5,0.2,0.571,0.538,0.444,0.857,0,0,0.385,0.4,0,0
2003,NBA,Robert Traylor,traylro01,25,NOH,C,69,0,851,0.443,5.7,0.987,0.553,0.181,0.093,0.16,0.013,0.444,0.557,0.279,0.318,0.316,0.333,0.596,0,0.122,25,0,NA,0,0
2003,NBA,Gary Trent,trentga01,28,MIN,SF,80,22,1222,0.535,7.6,0.995,0.357,0.285,0.177,0.175,0.005,0.537,0.755,0.495,0.406,0.294,0,0.601,NA,0.077,29,0,NA,0,0
2003,NBA,Jeff Trepagnier,trepaje01,23,DEN,SG,8,0,97,0.425,12.4,0.8,0.35,0.05,0.1,0.3,0.2,0.406,0.571,0.5,0.25,0.25,0.5,0.462,1,0.025,1,0,NA,0,0
2003,NBA,Cezary Trybański,trybace01,23,MEM,C,15,0,86,0.25,6.3,1,0.45,0.3,0.15,0.1,0,0.25,0.444,0.167,0,0,NA,0.6,NA,0.15,2,NA,NA,0,0
2003,NBA,Jake Tsakalidis,tsakaja01,23,PHO,C,33,27,543,0.452,4.1,1,0.511,0.356,0.089,0.044,0,0.452,0.522,0.354,0.417,0.5,NA,0.738,NA,0.141,17,NA,NA,0,0
2003,NBA,Nikoloz Tskitishvili,tskitni01,19,DEN,SF,81,16,1320,0.293,16,0.613,0.204,0.069,0.107,0.234,0.387,0.324,0.388,0.259,0.214,0.337,0.243,0.538,1,0.023,9,0.309,0.191,1,0
2003,NBA,Hedo Türkoğlu,turkohe01,23,SAC,SF,67,11,1175,0.422,14.4,0.801,0.21,0.12,0.102,0.368,0.199,0.435,0.573,0.298,0.45,0.396,0.372,0.485,0.966,0.028,9,0.154,0.167,1,0
2003,NBA,Nick Van Exel,vanexni01,31,DAL,SG,73,1,2026,0.412,14.8,0.625,0.14,0.239,0.128,0.118,0.375,0.432,0.552,0.487,0.302,0.316,0.378,0.25,0.703,0.001,1,0.196,0.246,2,0
2003,NBA,Keith Van Horn,vanhoke01,27,PHI,PF,74,73,2337,0.482,10.1,0.815,0.336,0.233,0.129,0.117,0.185,0.508,0.631,0.459,0.407,0.36,0.369,0.673,0.985,0.064,55,0.301,0.434,0,0
2003,NBA,Jacque Vaughn,vaughja01,27,ORL,PG,80,48,1686,0.448,11.2,0.917,0.375,0.041,0.107,0.394,0.083,0.467,0.513,0.471,0.5,0.414,0.235,0.409,0.875,0,0,0.647,0.182,0,0
2003,NBA,Jake Voskuhl,voskuja01,25,PHO,C,65,1,947,0.564,3.4,1,0.693,0.153,0.104,0.049,0,0.564,0.673,0.4,0.294,0.125,NA,0.63,NA,0.196,32,NA,NA,0,0
2003,NBA,Dajuan Wagner,wagneda02,19,CLE,SG,47,24,1385,0.369,12.1,0.712,0.274,0.245,0.099,0.094,0.288,0.39,0.458,0.365,0.3,0.351,0.316,0.321,0.909,0.025,13,0.195,0.235,1,0
2003,NBA,Antoine Walker,walkean02,26,BOS,PF,78,78,3235,0.388,13.1,0.625,0.261,0.235,0.094,0.036,0.375,0.427,0.573,0.329,0.295,0.357,0.323,0.354,0.872,0.005,6,0.119,0.319,0,0
2003,NBA,Samaki Walker,walkesa01,26,LAL,C,67,39,1243,0.42,6,0.996,0.453,0.296,0.168,0.08,0.004,0.421,0.5,0.407,0.326,0.227,0,0.67,NA,0.095,22,0,NA,0,0
2003,NBA,Ben Wallace,wallabe01,28,DET,C,73,73,2873,0.481,5,0.986,0.62,0.126,0.117,0.124,0.014,0.485,0.605,0.309,0.255,0.278,0.167,0.632,1,0.243,92,0.167,0,1,0
2003,NBA,Gerald Wallace,wallage01,20,SAC,SF,47,7,571,0.492,6.8,0.978,0.585,0.087,0.033,0.273,0.022,0.497,0.645,0.375,0.167,0.26,0.25,0.685,1,0.197,30,0.5,0.5,0,0
2003,NBA,Rasheed Wallace,wallara01,28,POR,PF,74,74,2684,0.471,13.4,0.719,0.193,0.215,0.152,0.16,0.281,0.515,0.682,0.46,0.518,0.383,0.358,0.612,0.936,0.079,75,0.156,0.333,1,0
2003,NBA,Charlie Ward,wardch01,32,NYK,PG,66,6,1465,0.399,20,0.355,0.133,0.051,0.046,0.126,0.645,0.435,0.582,0.429,0.211,0.365,0.378,0.344,0.713,0,0,0.112,0.433,4,0
2003,NBA,Earl Watson,watsoea01,23,MEM,PG,79,2,1366,0.435,13.6,0.767,0.258,0.143,0.12,0.246,0.233,0.463,0.554,0.429,0.404,0.417,0.341,0.446,0.903,0.018,5,0.176,0.563,6,0
2003,NBA,Clarence Weatherspoon,weathcl01,32,NYK,PF,79,19,2024,0.449,5.2,1,0.565,0.155,0.167,0.114,0,0.449,0.509,0.313,0.377,0.447,NA,0.688,NA,0.123,42,NA,NA,0,0
2003,NBA,Chris Webber,webbech01,29,SAC,PF,67,67,2622,0.461,11.1,0.985,0.237,0.226,0.129,0.393,0.015,0.465,0.647,0.383,0.395,0.425,0.238,0.584,1,0.056,69,0,NA,1,0
2003,NBA,Bonzi Wells,wellsbo01,26,POR,SG,75,65,2396,0.441,11.3,0.869,0.348,0.099,0.141,0.28,0.131,0.464,0.626,0.327,0.371,0.357,0.292,0.554,0.921,0.047,45,0.492,0.328,5,0
2003,NBA,Jiří Welsch,welscji01,23,GSW,SF,37,0,234,0.253,12.2,0.947,0.2,0.2,0.133,0.413,0.053,0.254,0.533,0.067,0.3,0.194,0.25,0.778,1,0,0,0.5,0.5,0,0
2003,NBA,David Wesley,wesleda01,32,NOH,SG,73,73,2710,0.433,17.2,0.695,0.148,0.041,0.082,0.424,0.305,0.437,0.556,0.395,0.388,0.409,0.424,0.73,0.933,0,0,0.361,0.439,1,0
2003,NBA,Jahidi White,whiteja01,26,WAS,C,16,8,230,0.472,1.6,1,0.792,0.189,0.019,0,0,0.472,0.548,0.2,0,NA,NA,0.56,NA,0.189,10,NA,NA,0,0
2003,NBA,Rodney White,whitero02,22,DEN,SG,72,19,1563,0.408,13.1,0.79,0.243,0.177,0.078,0.292,0.21,0.452,0.6,0.434,0.34,0.371,0.239,0.61,0.969,0.052,29,0.269,0.194,0,0
2003,NBA,Chris Whitney,whitnch01,31,2TM,PG,51,21,1052,0.355,20.1,0.53,0.043,0.04,0.106,0.341,0.47,0.4,0.667,0.214,0.243,0.437,0.305,0.676,0.68,0,0,0.183,0.367,0,0
2003,NBA,Chris Whitney,whitnch01,31,DEN,PG,29,20,762,0.36,20.4,0.51,0.038,0.05,0.107,0.314,0.49,0.383,0.6,0.231,0.25,0.427,0.336,0.647,0.651,0,0,0.125,0.375,0,0
2003,NBA,Chris Whitney,whitnch01,31,ORL,PG,22,1,290,0.341,19.8,0.591,0.057,0.011,0.102,0.42,0.409,0.442,0.8,0,0.222,0.459,0.194,0.739,0.857,0,0,0.389,0.357,0,0
2003,NBA,Chris Wilcox,wilcoch01,20,LAC,PF,46,3,479,0.521,4.2,1,0.507,0.343,0.121,0.029,0,0.521,0.648,0.438,0.353,0,NA,0.616,NA,0.221,27,NA,NA,0,0
2003,NBA,Mike Wilks,wilksmi01,23,2TM,SG,46,7,688,0.338,14.8,0.764,0.236,0.122,0.081,0.324,0.236,0.354,0.4,0.389,0.25,0.333,0.286,0.375,0.7,0,0,0.257,0.333,1,0
2003,NBA,Mike Wilks,wilksmi01,23,ATL,SG,15,7,364,0.358,12.4,0.79,0.284,0.136,0.123,0.247,0.21,0.359,0.478,0.455,0.2,0.25,0.353,0.217,0.5,0,0,0.235,0.25,0,0
2003,NBA,Mike Wilks,wilksmi01,23,MIN,PG,31,0,324,0.313,17.1,0.731,0.179,0.104,0.03,0.418,0.269,0.347,0.25,0.286,0.5,0.393,0.222,0.588,1,0,0,0.278,0.4,1,0
2003,NBA,Aaron Williams,williaa01,31,NJN,C,81,0,1597,0.453,5.7,0.998,0.483,0.273,0.134,0.107,0.002,0.454,0.533,0.408,0.373,0.319,0,0.623,NA,0.089,31,0,NA,0,0
2003,NBA,Alvin Williams,willial02,28,TOR,PG,78,78,2638,0.438,15.1,0.839,0.145,0.127,0.147,0.42,0.161,0.458,0.542,0.391,0.466,0.447,0.329,0.362,0.458,0,0,0.062,0.556,0,0
2003,NBA,Brandon Williams,willibr01,27,ATL,SF,6,0,19,0.143,14,0.857,0,0.286,0.429,0.143,0.143,0.167,NA,0,0,1,0,1,NA,0,0,1,0,0,0
2003,NBA,Corliss Williamson,willico02,29,DET,SF,82,1,2061,0.453,6.7,0.987,0.391,0.317,0.173,0.105,0.013,0.456,0.588,0.443,0.301,0.264,0.182,0.602,1,0.024,17,0.636,0.286,2,0
2003,NBA,Eric Williams,willier01,30,BOS,SF,82,79,2350,0.442,9.5,0.809,0.355,0.257,0.127,0.07,0.191,0.467,0.627,0.351,0.288,0.4,0.336,0.581,0.946,0.017,9,0.655,0.333,2,0
2003,NBA,Frank Williams,willifr02,22,NYK,PG,21,0,167,0.273,14.9,0.515,0.212,0.182,0.091,0.03,0.485,0.176,0.143,0.167,0,1,0.375,0.333,0.833,0,0,0.375,0.333,0,0
2003,NBA,Jason Williams,willija02,27,MEM,PG,76,76,2407,0.388,18.7,0.53,0.146,0.05,0.069,0.265,0.47,0.418,0.56,0.279,0.39,0.373,0.354,0.195,0.503,0,0,0.059,0.375,4,0
2003,NBA,Jay Williams,willija03,21,CHI,PG,75,54,1961,0.399,13.2,0.705,0.299,0.13,0.082,0.194,0.295,0.431,0.527,0.393,0.304,0.361,0.322,0.303,0.862,0.02,13,0.213,0.349,0,0
2003,NBA,Jerome Williams,willije01,29,TOR,PF,71,63,2346,0.499,5.9,0.989,0.555,0.151,0.142,0.14,0.011,0.503,0.62,0.321,0.382,0.36,0.167,0.639,1,0.116,58,0.167,0,1,0
2003,NBA,Kevin Willis,willike02,40,SAS,C,71,6,840,0.479,7.5,0.992,0.377,0.257,0.226,0.132,0.008,0.482,0.732,0.303,0.414,0.235,0,0.569,NA,0.086,22,0.5,0,0,0
2003,NBA,Monty Williams,willimo01,31,PHI,SF,21,2,276,0.425,5.6,0.975,0.613,0.075,0.188,0.1,0.025,0.436,0.449,0.5,0.4,0.375,0,0.676,NA,0,0,0,NA,0,0
2003,NBA,Scott Williams,willisc01,34,PHO,C,69,33,872,0.411,10.7,0.993,0.267,0.144,0.247,0.336,0.007,0.414,0.538,0.357,0.403,0.347,0,0.758,NA,0.051,12,0,NA,1,0
2003,NBA,Shammond Williams,willish01,27,2TM,PG,78,11,1881,0.394,17.5,0.549,0.187,0.06,0.064,0.238,0.451,0.425,0.565,0.171,0.297,0.413,0.356,0.348,0.753,0.021,12,0.134,0.514,3,1
2003,NBA,Shammond Williams,willish01,27,BOS,PG,51,2,1169,0.396,17.6,0.53,0.192,0.062,0.074,0.201,0.47,0.436,0.6,0.143,0.32,0.412,0.352,0.333,0.821,0.03,10,0.176,0.536,3,1
2003,NBA,Shammond Williams,willish01,27,DEN,PG,27,9,712,0.39,17.4,0.577,0.178,0.058,0.05,0.29,0.423,0.41,0.512,0.214,0.25,0.414,0.363,0.368,0.649,0.008,2,0.069,0.429,0,0
2003,NBA,Walt Williams,williwa02,32,DAL,SF,66,1,1161,0.393,16.3,0.499,0.238,0.053,0.041,0.167,0.501,0.412,0.494,0.333,0.214,0.368,0.374,0.586,0.969,0.035,10,0.415,0.324,0,0
2003,NBA,Rubén Wolkowyski,wolkoru01,29,BOS,PF,7,0,24,0.5,12.1,0.75,0.25,0.25,0,0.25,0.25,0.667,1,1,NA,0,0,1,NA,0,0,0,NA,0,0
2003,NBA,Loren Woods,woodslo01,24,MIN,C,38,11,353,0.382,8.1,0.961,0.382,0.197,0.263,0.118,0.039,0.384,0.552,0.4,0.15,0.333,0.333,0.714,1,0.171,10,0,NA,0,0
2003,NBA,Qyntel Woods,woodsqy01,21,POR,PF,53,0,334,0.5,10.1,0.924,0.398,0.068,0.153,0.305,0.076,0.514,0.638,0.25,0.333,0.5,0.333,0.679,1,0.11,10,0.667,0.5,0,0
2003,NBA,Lorenzen Wright,wrighlo02,27,MEM,C,70,49,1982,0.454,7.9,0.993,0.359,0.244,0.228,0.162,0.007,0.457,0.584,0.389,0.368,0.405,0,0.665,NA,0.068,44,0,NA,0,0
2003,NBA,Vincent Yarbrough,yarbrvi01,21,DEN,SG,59,39,1381,0.393,15.1,0.818,0.145,0.105,0.145,0.423,0.182,0.42,0.581,0.467,0.435,0.348,0.269,0.639,1,0.044,18,0.474,0.297,1,0
2003,NBA,Wang Zhizhi,zhizhwa01,25,LAC,C,41,1,412,0.383,11.7,0.71,0.358,0.16,0.08,0.111,0.29,0.4,0.569,0.269,0.154,0.222,0.34,0.522,0.938,0.037,5,0.021,0,0,0
2002,NBA,Tariq Abdul-Wahad,abdulta01,27,2TM,SG,24,12,441,0.374,10.8,0.986,0.395,0.218,0.129,0.245,0.014,0.372,0.552,0.438,0.211,0.111,0.5,0.667,1,0.068,8,0,NA,0,0
2002,NBA,Tariq Abdul-Wahad,abdulta01,27,DEN,SG,20,12,417,0.379,8,0.986,0.4,0.221,0.117,0.248,0.014,0.378,0.552,0.438,0.235,0.111,0.5,0.667,1,0.069,8,0,NA,0,0
2002,NBA,Tariq Abdul-Wahad,abdulta01,27,DAL,SG,4,0,24,0,13.5,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,0
2002,NBA,Shareef Abdur-Rahim,abdursh01,25,ATL,PF,77,77,2980,0.461,8.6,0.946,0.347,0.271,0.133,0.196,0.054,0.47,0.578,0.442,0.384,0.378,0.3,0.501,1,0.085,99,0.329,0.304,1,0
2002,NBA,Courtney Alexander,alexaco02,24,WAS,SG,56,28,1325,0.47,12.6,0.962,0.19,0.127,0.278,0.367,0.038,0.478,0.689,0.283,0.47,0.443,0.278,0.642,0.8,0.042,20,0.222,0.25,0,0
2002,NBA,Victor Alexander,alexavi01,32,DET,C,15,0,97,0.353,15.4,0.961,0.118,0.059,0.137,0.647,0.039,0.367,1,1,0.286,0.212,0,0.778,NA,0,0,1,0,0,0
2002,NBA,Malik Allen,allenma01,23,MIA,PF,12,2,161,0.431,11.6,0.98,0.176,0.216,0.216,0.373,0.02,0.44,0.778,0.455,0.182,0.421,0,0.591,NA,0.039,2,0,NA,0,0
2002,NBA,Ray Allen,allenra02,26,MIL,SG,69,67,2525,0.462,16.9,0.54,0.167,0.089,0.176,0.108,0.46,0.485,0.547,0.461,0.455,0.46,0.434,0.449,0.769,0.028,27,0.25,0.447,8,0
2002,NBA,Rafer Alston,alstora01,25,MIL,PG,50,7,600,0.346,15.8,0.628,0.23,0.042,0.089,0.267,0.372,0.325,0.455,0.25,0.176,0.275,0.38,0.231,0.926,0,0,0.31,0.409,0,0
2002,NBA,John Amaechi,amaecjo01,31,UTA,PF,54,0,586,0.325,6.3,1,0.47,0.271,0.078,0.181,0,0.325,0.462,0.156,0.154,0.3,NA,0.63,NA,0.03,4,NA,NA,0,0
2002,NBA,Chris Andersen,anderch01,23,DEN,C,24,1,262,0.338,5.5,0.946,0.676,0.095,0.054,0.122,0.054,0.357,0.46,0.143,0,0.111,0,0.6,NA,0.23,14,0.25,0,1,0
2002,NBA,Derek Anderson,anderde01,27,POR,SG,70,27,1860,0.404,16.2,0.627,0.229,0.049,0.069,0.283,0.373,0.422,0.536,0.233,0.357,0.376,0.373,0.654,0.882,0.049,27,0.241,0.455,0,0
2002,NBA,Kenny Anderson,anderke01,31,BOS,PG,76,76,2430,0.436,11.6,0.954,0.288,0.127,0.155,0.384,0.046,0.444,0.553,0.308,0.351,0.444,0.273,0.406,0.889,0,0,0.121,0.5,1,0
2002,NBA,Nick Anderson,anderni01,34,MEM,SG,15,0,219,0.276,20.8,0.368,0.066,0.039,0.079,0.184,0.632,0.286,0.6,0.333,0.333,0.143,0.271,1,0.923,0,0,0.188,0.222,1,0
